地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、２-ジクロロエチレン,１、２-ジクロロプロペン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルヘキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30090,20160601,東京湾　７,千葉港（甲）,C,922,13,7.5,千葉県,薄曇り,24.2,21,8.5,,,6.1,,8.2,6.2,,4.1,,,,0.72,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.05,,0.066,,,,,,,,0.09,,0.028,,,1.4,1.2,,29.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20160706,東京湾　７,千葉港（甲）,C,913,11,0.5,千葉県,曇り,22.8,23.5,8.5,,,3.2,,8.1,7.3,,3.3,,1.30E+03,<0.5,0.52,0.044,<0.001,<0.00006,<0.0006,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.036,0.09,,0.12,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,2.4,0.01,7.00E+03,45,3.1,1.8,,30.16,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20160706,東京湾　７,千葉港（甲）,C,925,13,7.5,千葉県,曇り,22.8,22.5,8.5,,,3.2,,8,4.9,,2.6,,,,0.52,0.053,0.002,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.07,,0.11,,,,,,,,0.06,,0.02,,,2.2,1.6,,31.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20160803,東京湾　７,千葉港（甲）,C,915,11,0.5,千葉県,晴れ,28.8,27.3,8.5,,,2.5,,8.4,9.8,,4.9,,,,0.63,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.16,3.1,0.028,7.50E+03,11,5.4,4.1,,27.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20160803,東京湾　７,千葉港（甲）,C,920,13,7.5,千葉県,晴れ,28.8,25.5,8.5,,,2.5,,8.2,4.5,,3.8,,,,0.69,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.03,,0.039,,,,,,,,0.13,,0.034,,,5,3.9,,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20160912,東京湾　７,千葉港（甲）,C,925,11,0.5,千葉県,曇り,24.2,25.8,8.5,,,2.1,,8.1,6.1,,4.2,,,,0.72,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.15,,0.17,,,,,,,,0.15,2.8,0.034,5.20E+03,34,2.6,1.4,,27.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20160912,東京湾　７,千葉港（甲）,C,930,13,7.5,千葉県,曇り,24.2,25.1,8.5,,,2.1,,7.9,0.6,,3.3,,,,0.74,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.18,,0.19,,,,,,,,0.17,,0.062,,,2.8,1.5,,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20161013,東京湾　７,千葉港（甲）,C,910,11,0.5,千葉県,曇り,17.9,23.8,8.5,,,5.1,,7.8,3.9,,2.2,,,,0.69,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.22,,0.23,,,,,,,,0.17,1.6,0.061,1.00E+03,3.3,2.3,1.9,,30.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20161013,東京湾　７,千葉港（甲）,C,915,13,7.5,千葉県,曇り,17.9,22.5,8.5,,,5.1,,7.8,1.5,,1.9,,,,0.67,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.22,,0.22,,,,,,,,0.13,,0.075,,,2.2,1.9,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20161101,東京湾　７,千葉港（甲）,C,945,11,0.5,千葉県,雨,14.2,22,8.7,,,4.6,,7.9,4.8,,1.4,,3.30E+01,<0.5,0.59,0.06,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.27,,0.28,,,,,,,,0.19,1,0.06,1.10E+03,6.8,3.4,2.3,,32.37,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20161101,東京湾　７,千葉港（甲）,C,950,13,7.7,千葉県,雨,14.2,18.4,8.7,,,4.6,,7.9,1.6,,1.4,,,,0.49,0.06,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.24,,0.24,,,,,,,,0.15,,0.058,,,3.4,2.7,,32.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20161205,東京湾　７,千葉港（甲）,C,915,11,0.5,千葉県,晴れ,13.8,16.2,9.6,,,5.5,,8,8.2,,2,,,,0.67,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.22,,0.27,,,,,,,,0.08,1.7,0.045,5.90E+02,4.2,3.8,2.8,,31.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20161205,東京湾　７,千葉港（甲）,C,920,13,8.6,千葉県,晴れ,13.8,15.2,9.6,,,5.5,,8,7.7,,2,,,,0.64,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.2,,0.25,,,,,,,,0.08,,0.041,,,3.7,2.6,,31.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20170110,東京湾　７,千葉港（甲）,C,920,11,0.5,千葉県,晴れ,10.6,11.9,9.2,,,3.3,,8.1,9,,2,,2.40E+02,<0.5,0.72,0.039,0.004,<0.00006,<0.0006,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.055,0.35,,0.4,<0.005,,,,,,,0.12,1.5,0.027,4.80E+02,7.2,2.9,2.7,,30.98,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20170110,東京湾　７,千葉港（甲）,C,930,13,8.2,千葉県,晴れ,10.6,9.7,9.2,,,3.3,,8.1,8.7,,1.9,,,,0.71,0.038,0.005,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.34,,0.39,,,,,,,,0.11,,0.025,,,3,2.8,,31.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20170209,東京湾　７,千葉港（甲）,C,940,11,0.5,千葉県,曇り,3.1,10.2,9.1,,,3.3,,8.2,12,,2.8,,,,0.74,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.35,,0.38,,,,,,,,0.1,2,0.008,,18,3.9,2.2,,31.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20170209,東京湾　７,千葉港（甲）,C,945,13,8.1,千葉県,曇り,3.1,8.7,9.1,,,3.3,,8.2,10,,2,,,,0.62,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.31,,0.34,,,,,,,,0.07,,0.008,,,3.8,1.8,,31.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20170302,東京湾　７,千葉港（甲）,C,910,11,0.5,千葉県,曇り,7.6,11.1,9.6,,,3.8,,8.1,9.5,,2.4,,,,0.68,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.29,,0.32,,,,,,,,0.09,1.9,0.01,1.30E+03,14,2.3,1.8,,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20170302,東京湾　７,千葉港（甲）,C,915,13,8.6,千葉県,曇り,7.6,9.9,9.6,,,3.8,,8.1,8.8,,2,,,,0.61,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.26,,0.29,,,,,,,,0.08,,0.013,,,2.5,1.6,,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160412,千葉　１,千葉港（甲）,C,1025,11,0.5,千葉市,晴れ,14,15.2,8.2,,,4,,8.3,8,,2.1,,,,0.46,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.24,,0.26,,,,,,,,<0.01,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160412,千葉　１,千葉港（甲）,C,1025,13,7.2,千葉市,晴れ,14,14.3,8.2,,,4,,8.3,5.9,,1.8,,,,0.48,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,<0.03,,0.048,,,,,,,,0.03,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160412,千葉　１,千葉港（甲）,C,1025,14,,千葉市,晴れ,14,14.4,8.2,,,4,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,<0.005,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160510,千葉　１,千葉港（甲）,C,1005,11,0.5,千葉市,曇り,19.9,19.5,8.4,,,2.4,,8.4,7.4,,3.5,,3.20E+01,<0.5,0.68,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,<0.03,,0.047,,,,,,,,0.2,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160510,千葉　１,千葉港（甲）,C,1005,13,7.4,千葉市,曇り,19.9,19.1,8.4,,,2.4,,8.3,5.6,,3.5,,<2.0E+00,,0.52,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160510,千葉　１,千葉港（甲）,C,1005,14,,千葉市,曇り,19.9,18.7,8.4,,,2.4,,,,,,,,,,,0.008,<0.00006,<0.0006,,<0.1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.001,,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,
30100,20160607,千葉　１,千葉港（甲）,C,1005,11,0.5,千葉市,曇り,22,20.9,7.5,,,4,,8.3,6.6,,2.6,,,,0.62,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,<0.03,,0.04,,,,,,,,0.22,,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160607,千葉　１,千葉港（甲）,C,1005,13,6.5,千葉市,曇り,22,20,7.5,,,4,,8.2,4.6,,2.5,,,,0.69,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,<0.03,,0.04,,,,,,,,0.25,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160607,千葉　１,千葉港（甲）,C,1005,14,,千葉市,曇り,22,20.4,7.5,,,4,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,<0.008,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.03,0.0029,<0.02,<0.1,<0.00004,<0.002,<0.001
30100,20160705,千葉　１,千葉港（甲）,C,945,11,0.5,千葉市,曇り,23.4,23,5.5,,,1.5,,8.4,6.7,,3.4,,<2.0E+00,<0.5,0.73,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,<0.03,,0.04,,,,,,,,0.01,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160705,千葉　１,千葉港（甲）,C,945,13,4.5,千葉市,曇り,23.4,22.5,5.5,,,1.5,,8.3,7.7,,3.1,,2.00E+00,,0.92,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160705,千葉　１,千葉港（甲）,C,945,14,,千葉市,曇り,23.4,22.7,5.5,,,1.5,,,,,,,,,,,0.01,0.00008,<0.0006,<0.0003,<0.1,0.003,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,<0.005,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160803,千葉　１,千葉港（甲）,C,1030,11,0.5,千葉市,曇り,30.2,27.5,7.2,,,0.8,,8.6,10,,5.8,,,,0.95,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.03,,<0.032,,,,,,,,0.22,,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160803,千葉　１,千葉港（甲）,C,1030,13,6.2,千葉市,曇り,30.2,24.4,7.2,,,0.8,,8.2,5.3,,2.7,,,,0.47,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,<0.03,,0.04,,,,,,,,0.15,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160803,千葉　１,千葉港（甲）,C,1030,14,,千葉市,曇り,30.2,26.6,7.2,,,0.8,,,,,,,,,,,,,,,<0.1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160906,千葉　１,千葉港（甲）,C,950,11,0.5,千葉市,晴れ,30.4,27.1,9.1,,,0.8,,8.8,12,,7.7,,<2.0E+00,<0.5,0.81,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.03,,<0.032,,,,,,,,<0.01,,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160906,千葉　１,千葉港（甲）,C,950,13,8.1,千葉市,晴れ,30.4,27.1,9.1,,,0.8,,8.7,9.5,,6.4,,<2.0E+00,,0.74,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20160906,千葉　１,千葉港（甲）,C,950,14,,千葉市,晴れ,30.4,27.1,9.1,,,0.8,,,,,,,,,,,0.001,,<0.0006,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20161004,千葉　１,千葉港（甲）,C,1005,11,0.5,千葉市,晴れ,27.8,26,8.2,,,1.1,,8.8,12,,5.9,,,,2.5,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,<0.03,,0.04,,,,,,,,0.06,,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20161004,千葉　１,千葉港（甲）,C,1005,13,7.2,千葉市,晴れ,27.8,25,8.2,,,1.1,,8.6,9.3,,5.4,,,,0.93,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.03,,<0.032,,,,,,,,0.01,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20161004,千葉　１,千葉港（甲）,C,1005,14,,千葉市,晴れ,27.8,25.5,8.2,,,1.1,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,<0.005,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20161101,千葉　１,千葉港（甲）,C,940,11,0.5,千葉市,雨,14.2,19.1,9,,,3.5,,8,5.1,,1.6,,1.10E+01,<0.5,0.56,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.03,,0.04,,,,,,,,0.05,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20161101,千葉　１,千葉港（甲）,C,940,13,8,千葉市,雨,14.2,19.7,9,,,3.5,,7.9,3.1,,1.8,,2.30E+01,,0.78,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20161101,千葉　１,千葉港（甲）,C,940,14,,千葉市,雨,14.2,19.2,9,,,3.5,,,,,,,,,,,0.004,0.00007,<0.0006,,<0.1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20161206,千葉　１,千葉港（甲）,C,940,11,0.5,千葉市,晴れ,13,16.9,8.6,,,2,,8.1,8.2,,1.9,,,,1,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,<0.03,,0.08,,,,,,,,0.14,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20161206,千葉　１,千葉港（甲）,C,940,13,7.6,千葉市,晴れ,13,16.6,8.6,,,2,,8.2,8.7,,1.7,,,,0.92,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,<0.03,,0.08,,,,,,,,0.14,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20161206,千葉　１,千葉港（甲）,C,940,14,,千葉市,晴れ,13,16.5,8.6,,,2,,,,,,,,,,,,,,,<0.1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20170110,千葉　１,千葉港（甲）,C,1000,11,0.5,千葉市,晴れ,8.9,11.1,8.7,,,2,,8.2,9.1,,2.4,,1.30E+02,<0.5,0.68,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.04,,0.09,,,,,,,,0.04,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20170110,千葉　１,千葉港（甲）,C,1000,13,7.7,千葉市,晴れ,8.9,10.5,8.7,,,2,,8.2,9.1,,2.5,,2.70E+01,,0.73,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20170110,千葉　１,千葉港（甲）,C,1000,14,,千葉市,晴れ,8.9,10.7,8.7,,,2,,,,,,,,,,,0.003,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,0.007,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20170207,千葉　１,千葉港（甲）,C,1015,11,0.5,千葉市,晴れ,6.2,6.5,9.5,,,2.3,,8.1,10,,2.9,,,,0.73,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,<0.03,,0.06,,,,,,,,0.03,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20170207,千葉　１,千葉港（甲）,C,1015,13,8.5,千葉市,晴れ,6.2,7.4,9.5,,,2.3,,8.1,9.9,,2.7,,,,0.93,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.05,,0.08,,,,,,,,0.02,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20170207,千葉　１,千葉港（甲）,C,1015,14,,千葉市,晴れ,6.2,6.7,9.5,,,2.3,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20170307,千葉　１,千葉港（甲）,C,945,11,0.5,千葉市,曇り,8.6,9.9,8.2,,,5.2,,8.4,10,,2.2,,<2.0E+00,<0.5,0.55,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,<0.03,,0.06,,,,,,,,0.02,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20170307,千葉　１,千葉港（甲）,C,945,13,7.2,千葉市,曇り,8.6,9.3,8.2,,,5.2,,8.4,10,,2.2,,<2.0E+00,,0.53,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20170307,千葉　１,千葉港（甲）,C,945,14,,千葉市,曇り,8.6,9.6,8.2,,,5.2,,,,,,,,,,,0.003,,<0.0006,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160412,千葉　２,千葉港（甲）,C,1120,11,0.5,千葉市,晴れ,15.5,15.1,24.5,,,5.5,,8.3,7.2,,2,,,,1,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,<0.03,,0.065,,,,,,,,0.31,,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160412,千葉　２,千葉港（甲）,C,1120,13,15,千葉市,晴れ,15.5,13.9,24.5,,,5.5,,8.2,4.8,,1.6,,,,0.56,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,<0.03,,0.046,,,,,,,,0.14,,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160412,千葉　２,千葉港（甲）,C,1120,14,,千葉市,晴れ,15.5,14.2,24.5,,,5.5,,,,,,,,,,,,,,<0.0003,<0.1,0.003,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,<0.005,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160510,千葉　２,千葉港（甲）,C,1055,11,0.5,千葉市,曇り,21,20.2,23.5,,,2.4,,8.3,7.7,,4.1,,7.90E+03,<0.5,0.89,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.05,,0.086,,,,,,,,0.46,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160510,千葉　２,千葉港（甲）,C,1055,13,15,千葉市,曇り,21,19.6,23.5,,,2.4,,8.2,4.8,,2.6,,7.00E+01,,0.51,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160510,千葉　２,千葉港（甲）,C,1055,14,,千葉市,曇り,21,18.5,23.5,,,2.4,,,,,,,,,,,0.006,<0.00006,<0.0006,,<0.1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.001,,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,
30110,20160607,千葉　２,千葉港（甲）,C,1110,11,0.5,千葉市,曇り,22.1,21.1,23.6,,,4,,8.3,7.2,,2.3,,,,0.64,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,<0.03,,0.04,,,,,,,,0.24,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160607,千葉　２,千葉港（甲）,C,1110,13,15,千葉市,曇り,22.1,19.2,23.6,,,4,,8,1.8,,1.9,,,,0.58,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,<0.03,,0.04,,,,,,,,0.4,,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160607,千葉　２,千葉港（甲）,C,1110,14,,千葉市,曇り,22.1,20.1,23.6,,,4,,,,,,,,,,,,,,,<0.1,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,<0.008,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.05,0.0029,<0.02,<0.1,<0.00004,<0.002,<0.001
30110,20160705,千葉　２,千葉港（甲）,C,1045,11,0.5,千葉市,曇り,22.2,23.7,21.2,,,2.2,,8.5,7.6,,3.1,,7.00E+00,<0.5,0.64,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,<0.03,,0.04,,,,,,,,0.04,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
