地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30080,20181002,東京湾　６,千葉港（乙）,B,1150,下層,10,千葉県,晴れ,25.6,22.7,11,,,2.4,8,5.7,,2,,,,0.55,0.083,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.21,,,0.22,,,,,,,,0.08,,0.075,,,1.7,0.9,,31.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20181106,東京湾　６,千葉港（乙）,B,1205,上層（表層）,0.5,千葉県,時々雨,20.5,20.9,10.7,,,2.8,8.1,8.5,,3.2,,<2.0E+00,<0.5,0.71,0.086,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.26,,,0.27,,,,,,,,<0.01,2.4,0.044,,21,2.1,1.4,,31.65,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20181106,東京湾　６,千葉港（乙）,B,1205,下層,9.7,千葉県,時々雨,20.5,20.5,10.7,,,2.8,7.9,2.2,,2.2,,,,0.53,0.094,0.001,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.29,,,0.29,,,,,,,,0.13,,0.084,,,1.4,1.2,,32.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20181204,東京湾　６,千葉港（乙）,B,1220,上層（表層）,0.5,千葉県,晴れ,20.5,18.1,11.3,,,5.2,8.1,8.3,,2.3,,,,0.55,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.21,,,0.24,,,,,,,,0.12,2.2,0.038,,9.1,1.7,0.8,,32.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20181204,東京湾　６,千葉港（乙）,B,1220,下層,10.3,千葉県,晴れ,20.5,16.5,11.3,,,5.2,8,7.2,,2,,,,0.41,0.049,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.17,,,0.2,,,,,,,,0.09,,0.036,,,1.4,0.9,,32.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20190108,東京湾　６,千葉港（乙）,B,1147,上層（表層）,0.5,千葉県,晴れ,6,10.7,10.9,,,3.8,8.1,10,,2.5,,<2.0E+00,<0.5,0.75,0.05,0.003,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.055,0.44,,,0.49,<0.005,,,,,,,0.02,1.7,0.031,,11,1.8,1.2,,31.73,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20190108,東京湾　６,千葉港（乙）,B,1147,下層,9.9,千葉県,晴れ,6,10.3,10.9,,,3.8,8.1,10,,2.3,,,,0.7,0.05,0.002,<0.00006,0.0006,10,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.38,,,0.43,,,,,,,,0.04,,0.033,,,1.2,1.2,,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20190218,東京湾　６,千葉港（乙）,B,1240,上層（表層）,0.5,千葉県,快晴,10.5,9.1,11.2,,,3.2,8.4,12,,3.9,,,,0.65,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.26,,,0.28,,,,,,,,<0.01,2,0.009,,30,2.4,1.2,,31.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20190218,東京湾　６,千葉港（乙）,B,1240,下層,10.2,千葉県,快晴,10.5,9.1,11.2,,,3.2,8.3,9.8,,3.1,,,,0.64,0.043,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.29,,,0.31,,,,,,,,0.01,,0.013,,,2,1.2,,32.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20190301,東京湾　６,千葉港（乙）,B,1134,上層（表層）,0.5,千葉県,曇り,11.6,10,11.3,,,3.6,8.3,9.6,,3.1,,,,0.7,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.26,,,0.28,,,,,,,,0.1,2,0.013,,19,2.2,1,,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20190301,東京湾　６,千葉港（乙）,B,1134,下層,10.3,千葉県,曇り,11.6,10.1,11.3,,,3.6,8,5.9,,2.9,,,,0.73,0.045,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.29,,,0.32,,,,,,,,0.06,,0.025,,,2.1,1.2,,32.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20180423,東京湾　７,千葉港（甲）,C,1206,上層（表層）,0.5,千葉県,曇り,16.6,19.3,9.8,,,3.6,8.2,9.5,,2.1,,,,0.57,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.25,,,0.28,,,,,,,,0.02,1.8,0.017,1.70E+03,8,1.7,1.3,,30.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20180423,東京湾　７,千葉港（甲）,C,1206,下層,8.8,千葉県,曇り,16.6,16.7,9.8,,,3.6,8.2,7.3,,1.5,,,,0.56,0.045,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.18,,,0.22,,,,,,,,0.16,,0.033,,,1.7,1.3,,30.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20180522,東京湾　７,千葉港（甲）,C,1143,上層（表層）,0.5,千葉県,快晴,25,22.2,10.3,,,2.2,8.8,15,,7.2,,<2.0E+00,<0.5,0.55,0.045,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.02,2.9,0.015,7.90E+03,40,4.6,1.8,,28.81,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20180522,東京湾　７,千葉港（甲）,C,1143,下層,9.3,千葉県,快晴,25,20.4,10.3,,,2.2,8.1,4.3,,2.9,,,,1.4,0.06,0.004,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.11,,,0.14,,,,,,,,0.17,,0.037,,,1.5,1.5,,31.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20180606,東京湾　７,千葉港（甲）,C,1346,上層（表層）,0.5,千葉県,雨,21.2,23.2,9.5,,,4.3,8.4,8.4,,4.3,,,,0.57,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.09,,,0.1,,,,,,,,0.12,3.4,0.013,7.00E+03,4.9,2.8,2.1,,27.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20180606,東京湾　７,千葉港（甲）,C,1346,下層,8.5,千葉県,雨,21.2,20,9.5,,,4.3,8.1,1.6,,3,,,,0.53,0.067,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.09,,,0.1,,,,,,,,0.32,,0.039,,,2,1.6,,30.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20180723,東京湾　７,千葉港（甲）,C,1215,上層（表層）,0.5,千葉県,晴れ,33.8,31.9,10,,,1.9,9,10,,6.4,,<2.0E+00,<0.5,0.63,0.053,0.001,<0.00006,0.0007,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.002,<0.01,,,0.012,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.02,3.5,0.019,1.90E+04,21,6.1,2.7,,26.84,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20180723,東京湾　７,千葉港（甲）,C,1215,下層,9,千葉県,晴れ,33.8,26.9,10,,,1.9,8.3,3,,2.6,,,,0.52,0.064,0.003,<0.00006,0.001,3,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.03,,,0.042,,,,,,,,0.18,,0.034,,,2.6,1.9,,30.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20180801,東京湾　７,千葉港（甲）,C,1226,上層（表層）,0.5,千葉県,快晴,32,28.4,9.4,,,1.4,8.8,12,,10,,,,1.1,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.06,3.8,0.03,5.50E+04,49,7.3,2.1,,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20180801,東京湾　７,千葉港（甲）,C,1229,下層,8.4,千葉県,快晴,32,28.2,9.4,,,1.4,8.3,7.6,,4.2,,,,0.57,0.081,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.08,,,0.091,,,,,,,,0.15,,0.031,,,3.2,1.6,,29.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20180913,東京湾　７,千葉港（甲）,C,1112,上層（表層）,0.5,千葉県,曇り,24.5,25.6,9.8,,,3.5,8.2,7.7,,3,,,,0.52,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.07,,,0.086,,,,,,,,0.14,2.4,0.05,4.20E+03,7.8,1.8,1,,29.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20180913,東京湾　７,千葉港（甲）,C,1112,下層,8.8,千葉県,曇り,24.5,24.8,9.8,,,3.5,8.1,3.1,,2.5,,,,0.52,0.084,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.08,,,0.1,,,,,,,,0.21,,0.064,,,1.7,1.2,,30.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20181002,東京湾　７,千葉港（甲）,C,1133,上層（表層）,0.5,千葉県,晴れ,25.1,24.9,10.2,,,2.5,8.1,7,,2.9,,,,0.64,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.33,,,0.35,,,,,,,,0.09,2.1,0.076,3.50E+03,8,1.8,1,,29.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20181002,東京湾　７,千葉港（甲）,C,1133,下層,9.2,千葉県,晴れ,25.1,22.8,10.2,,,2.5,8,5.6,,1.8,,,,0.47,0.076,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.21,,,0.22,,,,,,,,0.08,,0.066,,,1.3,0.8,,31.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20181106,東京湾　７,千葉港（甲）,C,1148,上層（表層）,0.5,千葉県,時々雨,21.2,21.7,9.7,,,4.5,8,6.2,,7,,2.20E+01,<0.5,1.3,0.13,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.47,,,0.5,,,,,,,,0.1,4.8,0.068,2.60E+03,35,2.6,1.8,,29.53,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20181106,東京湾　７,千葉港（甲）,C,1148,下層,8.7,千葉県,時々雨,21.2,20.4,9.7,,,4.5,8,3.4,,2.4,,,,0.45,0.062,0.001,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.23,,,0.24,,,,,,,,0.08,,0.048,,,3.1,1.2,,32.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20181204,東京湾　７,千葉港（甲）,C,1203,上層（表層）,0.5,千葉県,晴れ,20.1,16.9,10.5,,,5.5,8,7.3,,2.3,,,,0.51,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.22,,,0.25,,,,,,,,0.11,2.1,0.044,1.50E+03,2.9,1.5,0.9,,32.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20181204,東京湾　７,千葉港（甲）,C,1203,下層,9.5,千葉県,晴れ,20.1,16.7,10.5,,,5.5,8.1,7,,2,,,,0.47,0.043,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.16,,,0.19,,,,,,,,0.07,,0.034,,,1.4,0.8,,32.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20190108,東京湾　７,千葉港（甲）,C,1125,上層（表層）,0.5,千葉県,晴れ,6.3,13.1,10,,,3.6,8.1,10,,2.6,,<2.0E+00,<0.5,0.79,0.053,0.002,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.055,0.4,,,0.45,<0.005,,,,,,,0.03,1.6,0.03,6.70E+03,13,1.7,1,,31.76,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20190108,東京湾　７,千葉港（甲）,C,1125,下層,9,千葉県,晴れ,6.3,10.6,10,,,3.6,8.1,10,,2.1,,,,0.69,0.048,0.002,<0.00006,<0.0006,10,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.38,,,0.43,,,,,,,,0.04,,0.03,,,1.3,1.1,,32.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20190218,東京湾　７,千葉港（甲）,C,1227,上層（表層）,0.5,千葉県,快晴,12.1,11,10.2,,,2.8,8.3,11,,3.4,,,,0.66,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.33,,,0.36,,,,,,,,<0.01,1.9,0.012,3.20E+03,26,2.1,1.2,,31.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20190218,東京湾　７,千葉港（甲）,C,1227,下層,9.2,千葉県,快晴,12.1,8.8,10.2,,,2.8,8.3,10,,3.2,,,,0.61,0.038,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.27,,,0.29,,,,,,,,<0.01,,0.009,,,2,1.1,,31.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20190301,東京湾　７,千葉港（甲）,C,1119,上層（表層）,0.5,千葉県,曇り,10.6,12,10.3,,,2.6,8.2,9.3,,3.1,,,,0.82,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.42,,,0.45,,,,,,,,0.08,2.2,0.028,4.10E+03,13,2.1,1.3,,30.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20190301,東京湾　７,千葉港（甲）,C,1119,下層,9.3,千葉県,曇り,10.6,10.3,10.3,,,2.6,8,6.1,,2.9,,,,0.66,0.05,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.22,,,0.24,,,,,,,,0.12,,0.029,,,1.8,0.9,,32.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180410,千葉　１,千葉港（甲）,C,1000,上層（表層）,0.5,千葉市,晴れ,19.4,17.3,6.4,,,1.2,8.4,8.5,,3,,,,0.79,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.46,,,0.5,,,,,,,,0.49,,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180410,千葉　１,千葉港（甲）,C,1000,下層,5.4,千葉市,晴れ,19.4,15.9,6.4,,,1.2,8.4,8.1,,3,,,,0.71,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.32,,,0.35,,,,,,,,0.07,,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180410,千葉　１,千葉港（甲）,C,1000,混合,,千葉市,晴れ,19.4,16.4,6.4,,,1.2,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,,<0.005,<0.01,<0.1,<0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180508,千葉　１,千葉港（甲）,C,935,上層（表層）,0.5,千葉市,雨,13.9,19.3,7.5,,,1.8,8.5,6.9,,3.3,,2.00E+00,<0.5,0.79,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.3,,,0.33,,,,,,,,0.13,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180508,千葉　１,千葉港（甲）,C,935,下層,6.5,千葉市,雨,13.9,18.1,7.5,,,1.8,8.5,6.8,,3,,<2.0E+00,,0.6,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180508,千葉　１,千葉港（甲）,C,935,混合,,千葉市,雨,13.9,18.6,7.5,,,1.8,,,,,,,,,,0.004,<0.00006,<0.0006,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.001,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,
30100,20180605,千葉　１,千葉港（甲）,C,935,上層（表層）,0.5,千葉市,晴れ,24.6,23.8,8.1,,,3.8,8.7,7,,3.7,,,,0.63,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.08,,,0.089,,,,,,,,0.1,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180605,千葉　１,千葉港（甲）,C,935,下層,7.1,千葉市,晴れ,24.6,21.3,8.1,,,3.8,8.3,4.3,,2.4,,,,0.65,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.1,,,0.11,,,,,,,,0.27,,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180605,千葉　１,千葉港（甲）,C,935,混合,,千葉市,晴れ,24.6,23,8.1,,,3.8,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,<0.008,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.03,0.0032,<0.02,<0.1,<0.00004,<0.002,<0.001
30100,20180703,千葉　１,千葉港（甲）,C,930,上層（表層）,0.5,千葉市,晴れ,34.2,28.9,8,,,1.6,8.8,8.1,,5.2,,5.00E+00,<0.5,0.65,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.06,,,0.063,,,,,,,,0.02,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180703,千葉　１,千葉港（甲）,C,930,下層,7,千葉市,晴れ,34.2,28.9,8,,,1.6,8.9,8.1,,4.3,,2.00E+00,,0.66,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180703,千葉　１,千葉港（甲）,C,930,混合,,千葉市,晴れ,34.2,29,8,,,1.6,,,,,,,,,,,,,,<0.0003,<0.1,0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,,<0.005,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180801,千葉　１,千葉港（甲）,C,1000,上層（表層）,0.5,千葉市,晴れ,32,28.8,8.3,,,0.7,9,12,,6.1,,,,0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.03,,,<0.032,,,,,,,,0.01,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180801,千葉　１,千葉港（甲）,C,1000,下層,7.3,千葉市,晴れ,32,28.2,8.3,,,0.7,8.8,9.7,,5.2,,,,0.71,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.03,,,0.032,,,,,,,,0.02,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180801,千葉　１,千葉港（甲）,C,1000,混合,,千葉市,晴れ,32,28.4,8.3,,,0.7,,,,,,,,,,0.006,0.00008,<0.0006,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180911,千葉　１,千葉港（甲）,C,925,上層（表層）,0.5,千葉市,曇り,25.5,26.7,6.8,,,2.6,8.6,6.3,,2.7,,1.10E+01,<0.5,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.1,,,0.11,,,,,,,,0.08,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180911,千葉　１,千葉港（甲）,C,925,下層,5.8,千葉市,曇り,25.5,26.9,6.8,,,2.6,8.6,6,,2.7,,2.00E+00,,0.42,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20180911,千葉　１,千葉港（甲）,C,925,混合,,千葉市,曇り,25.5,26.4,6.8,,,2.6,,,,,,,,,,,,,,,<0.1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20181002,千葉　１,千葉港（甲）,C,905,上層（表層）,0.5,千葉市,晴れ,22.9,23,7.5,,,1.5,8.1,6.6,,2.5,,,,0.59,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.29,,,0.31,,,,,,,,0.1,,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20181002,千葉　１,千葉港（甲）,C,905,下層,6.5,千葉市,晴れ,22.9,22.7,7.5,,,1.5,8.2,5.6,,2.1,,,,0.5,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.24,,,0.25,,,,,,,,0.1,,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20181002,千葉　１,千葉港（甲）,C,905,混合,,千葉市,晴れ,22.9,23,7.5,,,1.5,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,,,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20181106,千葉　１,千葉港（甲）,C,920,上層（表層）,0.5,千葉市,曇り,24.5,20.4,6.7,,,3.3,8.1,5.3,,1.8,,1.20E+01,<0.5,0.46,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.26,,,0.27,,,,,,,,0.07,,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20181106,千葉　１,千葉港（甲）,C,920,下層,5.7,千葉市,曇り,24.5,19.8,6.7,,,3.3,8.1,4.5,,1.6,,8.00E+00,,0.45,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20181106,千葉　１,千葉港（甲）,C,920,混合,,千葉市,曇り,24.5,20.1,6.7,,,3.3,,,,,,,,,,0.005,<0.00006,<0.0006,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20181204,千葉　１,千葉港（甲）,C,915,上層（表層）,0.5,千葉市,曇り,17,17,8.1,,,3.1,8,6.5,,1.9,,,,0.5,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.22,,,0.25,,,,,,,,0.1,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20181204,千葉　１,千葉港（甲）,C,915,下層,7.1,千葉市,曇り,17,16.9,8.1,,,3.1,8,6.5,,1.7,,,,0.45,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.18,,,0.21,,,,,,,,0.11,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20181204,千葉　１,千葉港（甲）,C,915,混合,,千葉市,曇り,17,16.8,8.1,,,3.1,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20190108,千葉　１,千葉港（甲）,C,915,上層（表層）,0.5,千葉市,晴れ,7.1,10.4,8.6,,,4,8,9.9,,2.2,,<2.0E+00,<0.5,0.65,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.39,,,0.44,,,,,,,,0.04,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
