地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
11071,20200722,日本橋,葭川,E,905,流心（中央）,0.2,千葉市,雨,26.8,22.1,2.77,2.18,0.1,,7.8,6.3,2.4,5.7,<1,,,6.8,0.071,,,,6.3,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,,<0.08,0.85,4,>30.0,0.2,4.8,,,,,,,,2.1,,0.072,,,3.3,,450,,1300,<0.05,<0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20200813,日本橋,葭川,E,820,流心（中央）,0.2,千葉市,晴れ,33,24.7,2.9,0.96,0.05,,7.8,5.8,1,4.9,<1,,,5.8,0.04,0.004,0.00006,0.0038,,,,,,,,,<0.0005,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,,<0.1,<0.1,<0.02,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20200903,日本橋,葭川,E,845,流心（中央）,0.2,千葉市,晴れ,31.2,24.9,2.94,1.56,0.07,,7.8,5.6,2.2,6.6,<1,7.00E+04,<0.5,5.9,0.078,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.1,0.64,4,>30.0,0.3,4.6,,<0.005,,,,,,1.2,,0.068,,,4,,580,,1800,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20201021,日本橋,葭川,E,820,流心（中央）,0.2,千葉市,晴れ,15.4,15.6,3.53,2,0.07,,7.9,7.5,1.8,4.7,<1,,,5.4,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20201105,日本橋,葭川,E,900,流心（中央）,0.2,千葉市,晴れ,14.5,12.7,3.36,1.2,0.05,,7.8,7.9,1.2,4.7,<1,,,6.1,0.097,0.005,0.00009,0.0038,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,,0.11,0.67,4.9,>30.0,0.3,5.5,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.65,,0.086,,,3.6,,590,,1800,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20201204,日本橋,葭川,E,1110,流心（中央）,0.2,千葉市,晴れ,9.3,11.6,3.14,1.58,0.07,,8,8.5,1.5,2.2,1,7.90E+03,<0.5,3.8,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20210113,日本橋,葭川,E,832,流心（中央）,0.2,千葉市,晴れ,2.4,7.3,3.36,1.11,0.04,,7.7,7.3,4,7,<1,,,7.1,0.1,,,,<0.5,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,<0.08,0.63,4.8,>30.0,0.2,5.4,,,,,,,,1.3,,0.092,,,4.1,,540,,1600,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20210204,日本橋,葭川,E,820,流心（中央）,0.2,千葉市,晴れ,2.1,7.9,3.67,1.05,0.04,,7.9,9.8,1.3,2,<1,,,4.2,0.16,0.008,0.00013,0.01,,,,,,,,,,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,20210310,日本橋,葭川,E,830,流心（中央）,0.2,千葉市,晴れ,11.5,10.9,3,0.79,0.04,,7.9,8,1.4,2.2,1,1.70E+03,<0.5,4.5,0.059,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,<0.08,<0.03,3.6,>30.0,0.2,3.6,,<0.005,,,,,,0.07,,0.05,,,1,,260,,770,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20200416,新花見川橋,印旛放水路下流,C,1010,流心（中央）,0.2,千葉市,曇り,14.2,14.8,3.55,13.4,0.11,,7.1,8.1,1,3,4,,,1.5,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20200520,新花見川橋,印旛放水路下流,C,1035,流心（中央）,0.2,千葉市,曇り,15.1,18.3,2.65,-4.18,<0.00,,7.4,7.2,1.1,3.8,5,,,1.7,0.1,0.009,0.00006,0.0083,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.18,0.04,1.2,>30.0,0.6,1.2,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.2,,0.088,,,1.8,,840,,2600,<0.05,,0.006,,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,
11080,20200604,新花見川橋,印旛放水路下流,C,1045,流心（中央）,0.2,千葉市,曇り,28.1,24.4,3.18,-5.98,<0.00,,7.7,5.7,1.8,3.9,1,2.80E+03,<0.5,2.3,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,<0.0006,,,,,,,,,,,,,,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.09,0.0012,<0.001,<0.1,<0.00007,<0.002,<0.0003
11080,20200716,新花見川橋,印旛放水路下流,C,1055,流心（中央）,0.2,千葉市,曇り,24.2,23,3,-2.93,<0.00,,7.6,6.6,2.7,4.3,3,,,2.5,0.11,,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,0.001,<0.0002,,,,<0.001,,0.23,0.06,2.1,>30.0,0.8,2.1,,,,,,,,0.13,,0.081,,,1.9,,1000,,3300,<0.05,<0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20200807,新花見川橋,印旛放水路下流,C,1016,流心（中央）,0.2,千葉市,晴れ,33.8,28,3.09,9.33,0.09,,8.2,8,2.8,5.3,9,,,3.5,0.086,0.006,0.00006,0.0021,,,,,,,,,<0.0005,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,,<0.1,<0.1,<0.02,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20200910,新花見川橋,印旛放水路下流,C,1059,流心（中央）,0.2,千葉市,晴れ,34.1,29.2,3.53,6.66,0.06,,8.1,9.1,2.6,5.8,6,7.00E+03,<0.5,2.6,0.13,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.2,0.07,2.1,>30.0,0.4,2.1,,<0.005,,,,,,<0.03,,0.096,,,2.4,,610,,1800,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20201002,新花見川橋,印旛放水路下流,C,947,流心（中央）,0.2,千葉市,晴れ,24.8,22.5,2.88,5.39,0.06,,7.6,5.5,0.9,3.7,2,,,1.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20201112,新花見川橋,印旛放水路下流,C,1055,流心（中央）,0.2,千葉市,曇り,13.5,14.1,2.78,-14.6,<0.00,,7.7,6.6,0.8,2.2,3,,,2.3,0.13,0.007,0.00014,0.0009,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,,0.66,0.04,2,>30.0,2.3,2,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.12,,0.1,,,1.5,,2600,,10000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20201203,新花見川橋,印旛放水路下流,C,1020,流心（中央）,0.2,千葉市,曇り,9.9,13,3.35,8.48,0.07,,7.7,7.7,1.1,3.4,3,4.60E+03,<0.5,2.9,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20210107,新花見川橋,印旛放水路下流,C,1120,流心（中央）,0.2,千葉市,晴れ,11.2,10.6,2.43,-3.06,<0.00,,7.9,8.9,1.6,3.9,6,,,3.2,0.13,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.73,0.1,2.3,>30.0,3,2.4,,,,,,,,0.18,,0.11,,,1.8,,3300,,12000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20210205,新花見川橋,印旛放水路下流,C,1020,流心（中央）,0.2,千葉市,晴れ,9.2,9.3,3.35,10.4,0.12,,7.7,9.6,2.2,3.5,3,,,3.4,0.13,0.011,0.00021,0.0049,,,,,,,,,,,,,,,,,,,,<0.0006,<0.0003,<0.002,,,,,,>30.0,,,,,<0.01,0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,20210304,新花見川橋,印旛放水路下流,C,1010,流心（中央）,0.2,千葉市,晴れ,8.2,13.3,2.8,12.4,0.21,,8,9.6,2.5,3.8,5,7.00E+02,<0.5,2.9,0.097,,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,0.001,<0.001,<0.0002,,,,<0.001,<0.001,0.51,0.09,1.9,>30.0,1.9,1.9,,<0.005,,,,,,<0.03,,0.06,,,2,,2100,,7700,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200408,八千代橋,海老川,E,930,流心（中央）,0.3,船橋市,快晴,15,14.8,1.66,3.46,0.11,,7.5,5.9,0.9,4.4,1,,,7.1,0.31,0.006,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.26,5.2,>30.0,,5.5,,,,,,,,0.8,,0.27,,,2.6,,690,,2500,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200408,八千代橋,海老川,E,1230,流心（中央）,0.2,船橋市,晴れ,18,17.3,1.22,0,0,,7.5,6.1,0.7,3.6,1,,,5.7,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.4,,1200,,5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200514,八千代橋,海老川,E,950,流心（中央）,0.3,船橋市,快晴,24,20.4,2.25,2.07,0.08,,7.5,6.1,0.7,4.1,1,,,7.9,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.4,,360,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200514,八千代橋,海老川,E,1340,流心（中央）,0.4,船橋市,晴れ,24,20.5,1.77,1.82,0.05,,7.6,7.5,0.6,4.6,1,,,7.9,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,6.3,>30.0,,6.8,,,,,,,,0.53,,0.33,,,2.5,,370,,1100,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200526,八千代橋,海老川,E,1026,流心（中央）,0.2,船橋市,曇り,22.8,20.3,1.71,3.02,0.13,>20.0,7.6,6.3,0.9,2.8,2,,,6.6,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200526,八千代橋,海老川,E,1220,流心（中央）,0.2,船橋市,曇り,23.5,21.3,1.12,2.41,0.1,>20.0,7.6,5.9,0.7,2.8,1,,,5.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200526,八千代橋,海老川,E,1423,流心（中央）,0.2,船橋市,曇り,23.6,21.2,1.08,0,0,>20.0,7.7,6.8,0.8,3.1,1,,,5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200526,八千代橋,海老川,E,1613,流心（中央）,0.1,船橋市,雨,21.5,20.8,1.85,0.17,0.01,>20.0,7.7,6.7,0.8,3.2,1,,,5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200526,八千代橋,海老川,E,1813,流心（中央）,0.2,船橋市,雨,20.3,20.6,2.71,1.05,0.06,>20.0,7.8,8,0.6,3.6,1,,,5.2,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200526,八千代橋,海老川,E,2014,流心（中央）,0.1,船橋市,雨,20,20.3,2.6,0.98,0.08,>20.0,7.7,7.3,<0.5,3.9,1,,,5.9,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200526,八千代橋,海老川,E,2220,流心（中央）,0.5,船橋市,曇り,20,20.1,2.47,3.07,0.06,>20.0,7.7,7,0.5,3.3,1,,,6.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200527,八千代橋,海老川,E,10,流心（中央）,0.2,船橋市,曇り,19.5,19.9,2.13,1.2,0.07,>20.0,7.7,6.4,<0.5,3.6,1,,,6.5,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200527,八千代橋,海老川,E,211,流心（中央）,0.1,船橋市,曇り,19,19.8,2.18,0.43,0.03,>20.0,7.7,6,1.1,3.5,1,,,6.6,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200527,八千代橋,海老川,E,415,流心（中央）,0.1,船橋市,曇り,18.2,19.5,2.55,0.36,0.03,>20.0,7.7,6.1,1.1,3.6,<1,,,6.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200527,八千代橋,海老川,E,612,流心（中央）,0.1,船橋市,曇り,19,19.6,2.62,0.36,0.04,>20.0,7.7,6,1.1,3.2,1,,,6.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200527,八千代橋,海老川,E,820,流心（中央）,0.5,船橋市,曇り,21,20.2,2.65,4.01,0.07,>20.0,7.7,6.1,1.1,3.3,1,,,6.4,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200527,八千代橋,海老川,E,1017,流心（中央）,0.5,船橋市,曇り,24,20.7,2.27,2.43,0.06,>20.0,7.7,6.6,<0.5,3.1,<1,,,6.8,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200603,八千代橋,海老川,E,1010,流心（中央）,0.1,船橋市,晴れ,28,23.1,1.43,0.82,0.1,,7.7,4.7,0.8,3.6,1,4.90E+04,<0.5,11,0.58,0.007,<0.00006,0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.2,0.24,4.4,>30.0,0.9,4.6,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.56,,0.28,,,2.4,,1000,,3500,0.06,<0.002,<0.001,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.09,0.0005,<0.001,<0.1,<0.00007,<0.002,<0.0003
11090,20200603,八千代橋,海老川,E,1520,流心（中央）,0.1,船橋市,晴れ,28,24.2,2.7,1.82,0.17,,7.7,4.9,1.5,4.1,2,7.90E+04,,10,0.61,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.5,,1200,,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200721,八千代橋,海老川,E,940,流心（中央）,0.3,船橋市,曇り,31,23.3,1.32,3.86,0.14,,7.5,5.7,0.8,4.3,1,,,5.6,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,4.2,>30.0,,4.4,,,,,,,,0.32,,0.17,,,2.5,,570,,2200,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200721,八千代橋,海老川,E,1330,流心（中央）,0.3,船橋市,曇り,30,26.1,1.29,0,0,,7.7,6.3,1.4,4.6,3,,,4.5,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.5,,1100,,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200804,八千代橋,海老川,E,940,流心（中央）,0.3,船橋市,晴れ,28,24.8,1.4,6.55,0.24,,7.8,4.9,<0.5,3.4,2,7.90E+04,<0.5,7.3,0.2,0.006,<0.00006,0.0007,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,0.14,0.19,6,>30.0,,6.2,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.26,,0.17,,,1.6,,530,,1700,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200804,八千代橋,海老川,E,1315,流心（中央）,0.3,船橋市,晴れ,32.5,28.9,1.46,0,0,,8.1,9.6,1.5,4.3,8,7.90E+03,,5.9,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.1,,1000,,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200902,八千代橋,海老川,E,935,流心（中央）,0.3,船橋市,晴れ,30.5,25.7,1.74,5.02,0.14,,7.8,4.6,1,4.2,2,,,6.3,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,5.1,>30.0,,5.3,,,,,,,,0.29,,0.26,,,1.9,,820,,2700,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200902,八千代橋,海老川,E,1230,流心（中央）,0.2,船橋市,雨,32.5,27.2,1.5,0.75,0.04,,7.8,5.1,1,4.1,2,,,4.7,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,1.9,,1100,,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20201022,八千代橋,海老川,E,930,流心（中央）,0.1,船橋市,晴れ,20.5,17.8,2.61,0.35,0.05,,7.5,5.5,0.8,3.3,1,,,6.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,1.7,,940,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20201022,八千代橋,海老川,E,1340,流心（中央）,0.1,船橋市,曇り,23.1,18.4,2.36,1.16,0.09,,7.6,7,0.7,3.2,2,,,6.6,0.22,0.004,,0.0056,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.16,5.3,>30.0,,5.4,,,,,,,,0.27,,0.19,,,1.7,,640,,2000,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20201110,八千代橋,海老川,E,935,流心（中央）,0.1,船橋市,快晴,12.5,15.1,1.93,0.28,0.03,,7.7,5.7,0.9,3,1,,,7,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,5.4,>30.0,,5.5,,,,,,,,0.27,,0.24,,,2,,930,,3100,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20201110,八千代橋,海老川,E,1330,流心（中央）,0.1,船橋市,快晴,15.1,15.8,2.53,0.31,0.05,,7.7,7.3,1,3.1,1,,,7.3,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2,,720,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20201119,八千代橋,海老川,E,1018,流心（中央）,0.2,船橋市,快晴,17.9,16.7,2.49,2.3,0.1,>20.0,7.6,7.4,1.2,3.1,1,,,7.4,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20201119,八千代橋,海老川,E,1210,流心（中央）,0.2,船橋市,快晴,21,17.3,2.2,0.9,0.06,>20.0,7.7,7.9,1.2,3,1,,,7.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20201119,八千代橋,海老川,E,1410,流心（中央）,0.5,船橋市,晴れ,19.1,17.8,2.36,0,0,>20.0,7.7,8.6,1.3,3,1,,,7.3,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20201119,八千代橋,海老川,E,1615,流心（中央）,0.5,船橋市,晴れ,18.1,17.6,2.63,0,0,>20.0,7.7,8.5,1.2,3,1,,,7.3,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20201119,八千代橋,海老川,E,1815,流心（中央）,0.1,船橋市,晴れ,19.1,17.4,2.74,1.18,0.11,>20.0,7.7,8.2,0.7,2.9,1,,,7.1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20201119,八千代橋,海老川,E,2015,流心（中央）,0.5,船橋市,晴れ,18.7,17.3,2.68,1.81,0.03,>20.0,7.7,8.5,1.2,3.1,1,,,6.9,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20201119,八千代橋,海老川,E,2213,流心（中央）,0.2,船橋市,晴れ,18.3,17.4,2.1,3.29,0.15,>20.0,7.7,7.8,1,3.7,2,,,7.5,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20201120,八千代橋,海老川,E,20,流心（中央）,0.3,船橋市,晴れ,18.7,17.5,1.57,1.44,0.04,>20.0,7.7,7.7,0.9,3.3,1,,,7.3,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
