地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30170,20210707,東京湾　１２,千葉港（甲）,C,853,下層,15.5,千葉県,霧,24.5,20.5,16.5,,,1.7,7.8,0.7,,2.1,,,,0.47,0.086,0.006,<0.00006,<0.0006,0.7,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.22,,,0.23,,,,,,,,0.02,,0.076,,,1.2,1.1,,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20210804,東京湾　１２,千葉港（甲）,C,907,上層（表層）,0.5,千葉県,晴れ,28.5,28.7,17,,,2,8.7,9.9,,5.3,,,,0.44,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.01,3,<0.003,,10,2.7,1.8,,25.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20210804,東京湾　１２,千葉港（甲）,C,907,下層,16,千葉県,晴れ,28.5,21.3,17,,,2,7.8,2,,2.2,,,,0.38,0.11,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.03,,,0.04,,,,,,,,0.09,,0.1,,,1.4,1.2,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20210908,東京湾　１２,千葉港（甲）,C,909,上層（表層）,0.5,千葉県,晴れ,21.5,22.1,17,,,3.8,7.9,4.8,,1.6,,,,0.39,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.04,,,0.059,,,,,,,,0.01,1.3,0.079,,3.3,1.1,0.9,,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20210908,東京湾　１２,千葉港（甲）,C,909,下層,16,千葉県,晴れ,21.5,21.6,17,,,3.8,7.9,1.9,,1,,,,0.32,0.071,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,0.003,<0.01,,,0.013,,,,,,,,<0.01,,0.057,,,0.9,0.9,,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20211006,東京湾　１２,千葉港（甲）,C,855,上層（表層）,0.5,千葉県,晴れ,23.5,24.2,17,,,1.7,8.4,12,,4.7,,,,0.41,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,1.8,0.003,,30,3,1.3,,28.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20211006,東京湾　１２,千葉港（甲）,C,855,下層,16,千葉県,晴れ,23.5,21.6,17,,,1.7,7.8,1.7,,1.5,,,,0.48,0.086,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.19,,,0.2,,,,,,,,0.04,,0.075,,,1.2,1,,31.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20211117,東京湾　１２,千葉港（甲）,C,854,上層（表層）,0.5,千葉県,晴れ,13.5,17.2,17,,,4.4,8,7.5,,2.4,,6.00E+00,<0.5,0.45,0.055,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.17,,,0.22,,,,,,,,<0.01,1.6,0.032,,6.7,1.3,1.1,,30.87,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20211117,東京湾　１２,千葉港（甲）,C,854,下層,16,千葉県,晴れ,13.5,17.8,17,,,4.4,8,6.2,,1.5,,,,0.4,0.05,0.003,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.11,,,0.16,,,,,,,,0.04,,0.034,,,1.1,0.9,,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20211213,東京湾　１２,千葉港（甲）,C,938,上層（表層）,0.5,千葉県,晴れ,10,14.1,17,,,4.2,7.9,8.2,,1.7,,,,0.69,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.34,,,0.37,,,,,,,,0.07,1,0.044,,4.9,1.2,1.1,,30.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20211213,東京湾　１２,千葉港（甲）,C,938,下層,16,千葉県,晴れ,10,15.6,17,,,4.2,7.9,5.1,,1.6,,,,0.62,0.059,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.29,,,0.32,,,,,,,,0.07,,0.043,,,1,0.9,,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20220112,東京湾　１２,千葉港（甲）,C,954,上層（表層）,0.5,千葉県,晴れ,6,10.2,18,,,7,7.9,9.6,,1.8,,<2.0E+00,<0.5,0.63,0.038,0.006,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.055,0.31,,,0.36,<0.005,,,,,,,0.02,1.3,0.027,,7.3,1.1,0.8,,31.98,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20220112,東京湾　１２,千葉港（甲）,C,954,下層,17,千葉県,晴れ,6,11,18,,,7,7.9,8.7,,1.8,,,,0.63,0.045,0.008,<0.00006,<0.0006,8.7,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.3,,,0.35,,,,,,,,0.04,,0.029,,,1,0.8,,32.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20220202,東京湾　１２,千葉港（甲）,C,855,上層（表層）,0.5,千葉県,晴れ,4,9.2,18,,,3.2,8.1,11,,3.2,,,,0.49,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.18,,,0.21,,,,,,,,0.02,1.8,0.005,,17,2.2,1,,32.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20220202,東京湾　１２,千葉港（甲）,C,855,下層,17,千葉県,晴れ,4,9.2,18,,,3.2,8.1,10,,3.1,,,,0.53,0.042,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.18,,,0.21,,,,,,,,0.05,,0.005,,,2.1,1.1,,32.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20220302,東京湾　１２,千葉港（甲）,C,853,上層（表層）,0.5,千葉県,晴れ,10.5,10.2,18,,,4.8,8.2,11,,3.2,,,,0.47,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.19,,,0.21,,,,,,,,0.02,1.7,0.003,,11,1.7,1.1,,31.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20220302,東京湾　１２,千葉港（甲）,C,853,下層,17,千葉県,晴れ,10.5,9.5,18,,,4.8,8.1,10,,2.7,,,,0.53,0.034,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.2,,,0.22,,,,,,,,0.06,,0.005,,,1.5,1.1,,32.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20210419,東京湾　１３,東京湾（１６）,A,1010,上層（表層）,0.5,千葉県,快晴,17.5,15.7,20,,,2.9,8.3,10,,3.6,,3.30E+01,,0.51,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.15,,,0.16,,,,,,,,0.02,2.1,<0.003,5.80E+03,18,1.7,1.6,,30.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20210419,東京湾　１３,東京湾（１６）,A,1010,下層,19,千葉県,快晴,17.5,15.8,20,,,2.9,8.1,7.5,,2.5,,,,0.35,0.031,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.1,,,0.11,,,,,,,,0.04,,0.009,,,1.3,1.3,,32.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20210519,東京湾　１３,東京湾（１６）,A,934,上層（表層）,0.5,千葉県,霧雨,18,19,20,,,4.2,8.2,7.1,,2.9,,<2.0E+00,<0.5,0.45,0.041,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.07,,,0.085,,,,,,,,<0.01,1.8,0.012,2.00E+03,7.6,1.5,1.4,,30.78,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20210519,東京湾　１３,東京湾（１６）,A,934,下層,19,千葉県,霧雨,18,17.4,20,,,4.2,8,5,,1.8,,,,0.32,0.035,0.004,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.08,,,0.098,,,,,,,,<0.01,,0.022,,,1.1,1,,32.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20210609,東京湾　１３,東京湾（１６）,A,1010,上層（表層）,0.5,千葉県,晴れ,28,24.2,19,,,2.1,8.6,13,,4.5,,<2.0E+00,,0.38,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,3.6,<0.003,1.50E+04,10,2.4,1.9,,27.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20210609,東京湾　１３,東京湾（１６）,A,1010,下層,18,千葉県,晴れ,28,17.7,19,,,2.1,7.9,4.3,,1.7,,,,0.46,0.064,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.1,,,0.13,,,,,,,,<0.01,,0.037,,,1.1,0.9,,32.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20210707,東京湾　１３,東京湾（１６）,A,946,上層（表層）,0.5,千葉県,霧,26.5,24,19.5,,,1.7,8.5,13,,4.8,,2.70E+01,<0.5,0.61,0.062,0.002,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.008,0.16,,,0.16,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,2.8,0.006,1.40E+04,31,2,1.7,,20.35,,<0.05,,0.001,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,<0.02,0.0017,,,,,,<0.008,<0.02,<0.003,<0.00004,<0.002,<0.001
30180,20210707,東京湾　１３,東京湾（１６）,A,946,下層,18.5,千葉県,霧,26.5,20,19.5,,,1.7,7.9,1.4,,2.1,,,,0.42,0.097,0.004,<0.00006,<0.0006,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.2,,,0.22,,,,,,,,<0.01,,0.082,,,1.1,1.1,,32.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20210804,東京湾　１３,東京湾（１６）,A,1014,上層（表層）,0.5,千葉県,晴れ,31,28.6,20,,,2.2,8.6,9.8,,4.4,,1.30E+01,,0.38,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,2.1,<0.003,5.00E+03,10,2.6,1.8,,27.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20210804,東京湾　１３,東京湾（１６）,A,1014,下層,19,千葉県,晴れ,31,21.7,20,,,2.2,7.9,0.8,,1.9,,,,0.37,0.072,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.15,,,0.16,,,,,,,,<0.01,,0.064,,,1.2,1.1,,31.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20210908,東京湾　１３,東京湾（１６）,A,948,上層（表層）,0.5,千葉県,薄曇り,21.5,22.7,19.5,,,3.9,7.9,5.6,,1.8,,1.30E+01,,0.43,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.07,,,0.1,,,,,,,,0.05,1.4,0.083,4.10E+02,3.1,1.1,1.1,,31.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20210908,東京湾　１３,東京湾（１６）,A,948,下層,18.5,千葉県,薄曇り,21.5,21.2,19.5,,,3.9,7.9,2.7,,1,,,,0.3,0.063,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.04,,,0.057,,,,,,,,<0.01,,0.054,,,0.8,0.8,,33.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20211006,東京湾　１３,東京湾（１６）,A,1005,上層（表層）,0.5,千葉県,晴れ,25.5,23.1,19,,,2.3,8.4,11,,3.9,,2.00E+00,,0.34,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.01,2.1,<0.003,1.70E+04,26,3,1.3,,29.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20211006,東京湾　１３,東京湾（１６）,A,1005,下層,18,千葉県,晴れ,25.5,21,19,,,2.3,7.9,2.6,,1.3,,,,0.35,0.051,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.14,,,0.16,,,,,,,,<0.01,,0.044,,,1,0.8,,32.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20211117,東京湾　１３,東京湾（１６）,A,940,上層（表層）,0.5,千葉県,晴れ,14,17,20,,,4.7,8,8.4,,2.5,,<2.0E+00,<0.5,0.45,0.053,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.17,,,0.21,,,,,,,,<0.01,1.5,0.027,5.00E+03,11,1.4,1.1,,30.84,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20211117,東京湾　１３,東京湾（１６）,A,940,下層,19,千葉県,晴れ,14,18.6,20,,,4.7,7.9,4.6,,1.5,,,,0.35,0.05,0.003,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.17,,,0.19,,,,,,,,0.01,,0.036,,,1,0.9,,32.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20211213,東京湾　１３,東京湾（１６）,A,1050,上層（表層）,0.5,千葉県,晴れ,11,14,20,,,3.9,7.9,8.4,,1.8,,3.30E+01,,0.7,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.34,,,0.37,,,,,,,,0.06,1.4,0.045,7.40E+02,5,1.1,1,,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20211213,東京湾　１３,東京湾（１６）,A,1050,下層,19,千葉県,晴れ,11,15.1,20,,,3.9,7.9,7,,1.5,,,,0.49,0.049,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.23,,,0.25,,,,,,,,0.04,,0.038,,,0.9,0.8,,31.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20220112,東京湾　１３,東京湾（１６）,A,1043,上層（表層）,0.5,千葉県,晴れ,7,10.7,20,,,7.2,7.9,9.2,,1.7,,<2.0E+00,<0.5,0.55,0.053,0.001,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.05,0.29,,,0.34,<0.005,,,,,,,0.01,0.9,0.027,3.70E+02,4.7,1,0.8,,32.27,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20220112,東京湾　１３,東京湾（１６）,A,1043,下層,19,千葉県,晴れ,7,12.2,20,,,7.2,7.9,7.8,,1.6,,,,0.57,0.041,0.004,<0.00006,<0.0006,7.8,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.28,,,0.33,,,,,,,,0.02,,0.028,,,1,0.8,,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20220202,東京湾　１３,東京湾（１６）,A,953,上層（表層）,0.5,千葉県,快晴,8,9.2,20,,,5.2,8.1,11,,2.7,,<2.0E+00,,0.47,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.26,,,0.29,,,,,,,,<0.01,1.7,0.013,1.90E+03,11,1.4,0.9,,32.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20220202,東京湾　１３,東京湾（１６）,A,953,下層,19,千葉県,快晴,8,9.3,20,,,5.2,8.1,10,,2.6,,,,0.48,0.032,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.27,,,0.3,,,,,,,,<0.01,,0.006,,,1.3,1,,32.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20220302,東京湾　１３,東京湾（１６）,A,927,上層（表層）,0.5,千葉県,晴れ,11,9.8,20,,,4,8.2,11,,3.3,,<2.0E+00,,0.54,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.24,,,0.26,,,,,,,,<0.01,1.6,<0.003,4.30E+02,8.2,1.3,1.1,,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20220302,東京湾　１３,東京湾（１６）,A,927,下層,19,千葉県,晴れ,11,9.6,20,,,4,8,11,,2.6,,,,0.59,0.043,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.22,,,0.24,,,,,,,,0.04,,0.013,,,1.5,1,,32.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20210419,東京湾　１４,東京湾（１６）,A,1043,上層（表層）,0.5,千葉県,快晴,20,15.9,20,,,3.2,8.3,9.9,,3.5,,2.30E+01,,0.49,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.16,,,0.17,,,,,,,,<0.01,2,<0.003,,16,2.1,1.4,,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20210419,東京湾　１４,東京湾（１６）,A,1043,下層,19,千葉県,快晴,20,15.8,20,,,3.2,8.1,7.6,,1.9,,,,0.31,0.037,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.08,,,0.092,,,,,,,,0.03,,0.011,,,1.6,0.9,,32.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20210519,東京湾　１４,東京湾（１６）,A,1006,上層（表層）,0.5,千葉県,雨,18,18.8,20,,,4.1,8.2,7.5,,2.5,,<2.0E+00,<0.5,0.31,0.028,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.07,,,0.083,,,,,,,,<0.01,1.5,0.007,,4.9,1.2,1.2,,31.74,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20210519,東京湾　１４,東京湾（１６）,A,1006,下層,19,千葉県,雨,18,17.5,20,,,4.1,8,5.5,,1.5,,,,0.35,0.042,0.003,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.08,,,0.1,,,,,,,,<0.01,,0.028,,,1.1,1,,32.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20210609,東京湾　１４,東京湾（１６）,A,1035,上層（表層）,0.5,千葉県,晴れ,28,22.1,19.5,,,3.8,8.3,8.5,,3.6,,4.00E+00,,0.41,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.01,,,0.016,,,,,,,,<0.01,2.9,<0.003,,13,1.7,1.7,,29.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20210609,東京湾　１４,東京湾（１６）,A,1035,下層,18.5,千葉県,晴れ,28,17.6,19.5,,,3.8,7.9,4.4,,1.3,,,,0.45,0.047,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.1,,,0.13,,,,,,,,0.04,,0.037,,,1,0.9,,33.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20210707,東京湾　１４,東京湾（１６）,A,1015,上層（表層）,0.5,千葉県,霧,28.5,23.9,19.5,,,1.4,8.6,14,,5.8,,3.30E+02,<0.5,0.67,0.082,0.004,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.008,0.11,,,0.11,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,<0.01,2.8,0.006,,43,2.1,1.8,,20.56,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20210707,東京湾　１４,東京湾（１６）,A,1015,下層,18.5,千葉県,霧,28.5,19.6,19.5,,,1.4,7.8,1.9,,1.6,,,,0.44,0.09,0.003,<0.00006,<0.0006,1.9,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.22,,,0.24,,,,,,,,<0.01,,0.084,,,1.1,0.9,,33.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20210804,東京湾　１４,東京湾（１６）,A,1039,上層（表層）,0.5,千葉県,晴れ,31,27.8,20,,,3.5,8.3,7.7,,3.7,,2.00E+00,,0.3,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,2.5,0.013,,5,1.9,1.6,,28.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20210804,東京湾　１４,東京湾（１６）,A,1039,下層,19,千葉県,晴れ,31,21.5,20,,,3.5,7.9,1.5,,1.9,,,,0.35,0.084,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.11,,,0.13,,,,,,,,<0.01,,0.08,,,1.2,1.1,,32.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20210908,東京湾　１４,東京湾（１６）,A,1013,上層（表層）,0.5,千葉県,薄曇り,22.5,22.6,19.5,,,3.8,8,7.1,,2.2,,4.90E+01,,0.56,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.08,,,0.11,,,,,,,,0.03,1.7,0.066,,6,1.3,1.2,,28.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20210908,東京湾　１４,東京湾（１６）,A,1013,下層,18.5,千葉県,薄曇り,22.5,22.2,19.5,,,3.8,8,4.9,,0.9,,,,0.28,0.044,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.08,,,0.11,,,,,,,,0.02,,0.039,,,1,0.9,,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20211006,東京湾　１４,東京湾（１６）,A,1033,上層（表層）,0.5,千葉県,晴れ,26,23.2,19.5,,,2.7,8.4,10,,3.4,,1.70E+01,,0.29,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,1.9,<0.003,,16,2.5,1.3,,29.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20211006,東京湾　１４,東京湾（１６）,A,1033,下層,18.5,千葉県,晴れ,26,20.5,19.5,,,2.7,8,4.3,,1.2,,,,0.3,0.042,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.1,,,0.13,,,,,,,,<0.01,,0.035,,,0.9,0.8,,32.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20211117,東京湾　１４,東京湾（１６）,A,1007,上層（表層）,0.5,千葉県,晴れ,14,17.8,20,,,4.2,8,6.5,,1.6,,2.00E+00,<0.5,0.36,0.05,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.14,,,0.18,,,,,,,,0.01,1.3,0.032,,4.2,1,0.9,,31.78,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20211117,東京湾　１４,東京湾（１６）,A,1007,下層,19,千葉県,晴れ,14,18.5,20,,,4.2,8,5.5,,1.3,,,,0.32,0.047,0.001,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.12,,,0.16,,,,,,,,<0.01,,0.033,,,0.8,0.8,,32.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20211213,東京湾　１４,東京湾（１６）,A,1122,上層（表層）,0.5,千葉県,快晴,10.5,14,20,,,4.2,7.9,8.3,,1.6,,1.40E+01,,0.66,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.33,,,0.36,,,,,,,,0.05,1.2,0.043,,4.4,1.1,1,,30.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20211213,東京湾　１４,東京湾（１６）,A,1122,下層,19,千葉県,快晴,10.5,14.9,20,,,4.2,7.9,6.7,,1.4,,,,0.53,0.054,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.26,,,0.29,,,,,,,,0.05,,0.039,,,1,0.9,,31.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
