地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30160,20200422,東京湾　１１,千葉港（乙）,B,922,下層,15,千葉県,晴れ,14.2,14.9,16,,,3,8,6.4,,2.1,,,,0.43,0.042,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.13,,,0.14,,,,,,,,0.08,,0.026,,,2.4,1.6,,32.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200520,東京湾　１１,千葉港（乙）,B,919,上層（表層）,0.5,千葉県,薄曇り,14.4,18.8,16,,,2.5,8.3,8,,4.2,,2.70E+01,<0.5,0.54,0.04,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.09,,,0.1,,,,,,,,<0.01,2.1,<0.003,,35,5.1,3.5,,29.31,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200520,東京湾　１１,千葉港（乙）,B,919,下層,15,千葉県,薄曇り,14.4,16.2,16,,,2.5,7.8,3.3,,1.5,,,,0.49,0.061,0.002,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.13,,,0.17,,,,,,,,<0.01,,0.049,,,3.8,3.2,,33.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200603,東京湾　１１,千葉港（乙）,B,1012,上層（表層）,0.5,千葉県,晴れ,24,22.4,15.9,,,2.9,8.7,11,,3.9,,,,0.31,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.02,,,0.027,,,,,,,,<0.01,2.3,0.004,,16,2.5,1.9,,27.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200603,東京湾　１１,千葉港（乙）,B,1012,下層,14.9,千葉県,晴れ,24,16.5,15.9,,,2.9,7.8,3.9,,0.9,,,,0.42,0.052,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.12,,,0.14,,,,,,,,<0.01,,0.045,,,1.6,1,,32.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200709,東京湾　１１,千葉港（乙）,B,941,上層（表層）,0.5,千葉県,曇り,24.8,23.6,16.6,,,5.8,8.1,6.7,,2.4,,3.30E+01,<0.5,0.47,0.057,0.001,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.012,0.09,,,0.1,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,2.1,0.043,,1.8,2.9,2.2,,28.08,,<0.05,,<0.001,,,,,,<0.008,,,,,,,,,,,,,,,,,,0.008,,,<0.02,0.0025,<0.02,<0.003,<0.00004,<0.002,<0.001
30160,20200709,東京湾　１１,千葉港（乙）,B,941,下層,15.6,千葉県,曇り,24.8,22.9,16.6,,,5.8,8.1,6.5,,1.8,,,,0.39,0.047,0.004,<0.00006,<0.0006,6.5,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.07,,,0.085,,,,,,,,0.01,,0.039,,,3.5,2.9,,29.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200805,東京湾　１１,千葉港（乙）,B,920,上層（表層）,0.5,千葉県,晴れ,29.3,28.1,16,,,1.1,8.9,13,,5.1,,,,0.56,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,3.5,0.025,,56,5.3,2.7,,20.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200805,東京湾　１１,千葉港（乙）,B,920,下層,15,千葉県,晴れ,29.3,19,16,,,1.1,7.9,2.1,,1.6,,,,0.42,0.077,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.19,,,0.19,,,,,,,,<0.01,,0.066,,,2.2,2.1,,32.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200902,東京湾　１１,千葉港（乙）,B,910,上層（表層）,0.5,千葉県,曇り,28,27.7,16.7,,,2.4,8.4,6.2,,3.9,,,,0.43,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.02,,,0.025,,,,,,,,<0.01,3,0.009,,16,5.5,4.4,,26.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200902,東京湾　１１,千葉港（乙）,B,910,下層,15.7,千葉県,曇り,28,22.1,16.7,,,2.4,7.9,3.6,,0.9,,,,0.27,0.052,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.07,,,0.094,,,,,,,,0.03,,0.039,,,3.9,3,,32.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20201007,東京湾　１１,千葉港（乙）,B,906,上層（表層）,0.5,千葉県,晴れ,20.5,21.6,16.5,,,5.5,8,6.2,,1.9,,,,0.39,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.12,,,0.16,,,,,,,,<0.01,1.3,0.038,,5.7,4.5,3.4,,31.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20201007,東京湾　１１,千葉港（乙）,B,906,下層,15.5,千葉県,晴れ,20.5,21.9,16.5,,,5.5,7.9,3.7,,1.3,,,,0.35,0.054,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.12,,,0.17,,,,,,,,<0.01,,0.044,,,2.6,2.3,,32.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20201104,東京湾　１１,千葉港（乙）,B,917,上層（表層）,0.5,千葉県,快晴,14,18.8,16.5,,,7.9,8.1,8,,1.5,,<2.0E+00,<0.5,0.44,0.05,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.23,,,0.26,,,,,,,,<0.01,1.3,0.029,,12,4.9,4.6,,31.38,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20201104,東京湾　１１,千葉港（乙）,B,917,下層,15.5,千葉県,快晴,14,20.8,16.5,,,7.9,7.9,4,,1.3,,,,0.41,0.054,0.002,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.2,,,0.22,,,,,,,,<0.01,,0.042,,,7.5,4.7,,32.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20201202,東京湾　１１,千葉港（乙）,B,943,上層（表層）,0.5,千葉県,曇り,11,16.3,16.7,,,4,8,7.8,,2.2,,,,0.61,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.21,,,0.27,,,,,,,,<0.01,1.4,0.032,,11,2.3,1.6,,32.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20201202,東京湾　１１,千葉港（乙）,B,943,下層,15.7,千葉県,曇り,11,17,16.7,,,4,8,6.5,,1.8,,,,0.53,0.049,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,0.068,0.16,,,0.22,,,,,,,,0.05,,0.035,,,2.8,2.1,,32.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20210106,東京湾　１１,千葉港（乙）,B,926,上層（表層）,0.5,千葉県,晴れ,6.5,11.2,17.2,,,3.1,8,9,,1.9,,<2.0E+00,<0.5,0.65,0.034,0.001,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.069,0.24,,,0.3,<0.005,,,,,,,<0.01,1.7,0.015,,9.9,6.9,3.4,,31.8,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20210106,東京湾　１１,千葉港（乙）,B,926,下層,16.2,千葉県,晴れ,6.5,11.6,17.2,,,3.1,8,8.6,,1.9,,,,0.64,0.037,0.001,<0.00006,<0.0006,8.6,,,,,,,,,,,,,,,,,,,,,,,,,0.067,0.25,,,0.31,,,,,,,,0.02,,0.017,,,8.3,4.2,,31.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20210215,東京湾　１１,千葉港（乙）,B,902,上層（表層）,0.5,千葉県,霧雨,12,10.1,17.6,,,3,8.1,11,,2.2,,,,0.65,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.29,,,0.31,,,,,,,,<0.01,1.6,<0.003,,6.2,2.8,2.1,,31.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20210215,東京湾　１１,千葉港（乙）,B,902,下層,16.6,千葉県,霧雨,12,11,17.6,,,3,8.1,7,,1.8,,,,0.62,0.029,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.25,,,0.27,,,,,,,,<0.01,,0.004,,,3.2,1.9,,31.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20210305,東京湾　１１,千葉港（乙）,B,907,上層（表層）,0.5,千葉県,晴れ,10.5,11.5,17,,,3.1,8.1,10,,2.6,,,,0.68,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.34,,,0.36,,,,,,,,<0.01,2.1,0.011,,12,3.8,1.5,,31.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20210305,東京湾　１１,千葉港（乙）,B,907,下層,16,千葉県,晴れ,10.5,11.1,17,,,3.1,8.1,8.7,,1.9,,,,0.63,0.037,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.3,,,0.32,,,,,,,,0.03,,0.016,,,3,1.7,,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200422,東京湾　１２,千葉港（甲）,C,900,上層（表層）,0.5,千葉県,晴れ,14.4,14.9,17.2,,,3,8.2,10,,2.6,,,,0.62,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.31,,,0.33,,,,,,,,0.02,1.8,0.009,,9.1,2.4,1.4,,27.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200422,東京湾　１２,千葉港（甲）,C,900,下層,16.2,千葉県,晴れ,14.4,15,17.2,,,3,8,6.2,,1.5,,,,0.43,0.038,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.12,,,0.13,,,,,,,,0.08,,0.026,,,2.3,0.9,,32.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200520,東京湾　１２,千葉港（甲）,C,858,上層（表層）,0.5,千葉県,薄曇り,13,18.6,17.2,,,2.6,8.3,7.5,,4.5,,1.10E+01,<0.5,0.61,0.052,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.09,,,0.11,,,,,,,,<0.01,2,<0.003,,38,6,3.9,,29.32,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200520,東京湾　１２,千葉港（甲）,C,858,下層,16.2,千葉県,薄曇り,13,16.1,17.2,,,2.6,7.8,2.7,,1.6,,,,0.56,0.087,0.002,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.09,,,0.13,,,,,,,,0.09,,0.072,,,3.4,3.2,,32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200603,東京湾　１２,千葉港（甲）,C,942,上層（表層）,0.5,千葉県,晴れ,22.4,22.3,17.8,,,2.5,8.7,12,,3.2,,,,0.28,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,<0.01,,,0.013,,,,,,,,<0.01,1.2,0.004,,9.7,2.4,1.4,,27.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200603,東京湾　１２,千葉港（甲）,C,942,下層,16.8,千葉県,晴れ,22.4,16.5,17.8,,,2.5,7.8,2.5,,1.3,,,,0.56,0.076,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.15,,,0.16,,,,,,,,0.03,,0.06,,,1.9,0.9,,32.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200709,東京湾　１２,千葉港（甲）,C,918,上層（表層）,0.5,千葉県,曇り,24,23.7,17.7,,,5.2,8.1,6.6,,2.4,,2.30E+02,<0.5,0.48,0.055,<0.001,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.011,0.07,,,0.081,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.08,2,0.036,,2,4,3.5,,28.02,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200709,東京湾　１２,千葉港（甲）,C,918,下層,16.7,千葉県,曇り,24,23.1,17.7,,,5.2,8.1,6.1,,2.3,,,,0.46,0.06,0.007,<0.00006,<0.0006,6.1,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.07,,,0.083,,,,,,,,0.01,,0.041,,,4.2,3.8,,28.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200805,東京湾　１２,千葉港（甲）,C,900,上層（表層）,0.5,千葉県,晴れ,28.4,28,17.3,,,1.1,8.8,14,,6.9,,,,0.73,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.01,,,0.017,,,,,,,,<0.01,3.2,0.003,,72,6.6,3,,20.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200805,東京湾　１２,千葉港（甲）,C,900,下層,16.3,千葉県,晴れ,28.4,19,17.3,,,1.1,7.8,0.8,,1.5,,,,0.41,0.096,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.2,,,0.2,,,,,,,,0.01,,0.089,,,2.2,2.1,,32.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200902,東京湾　１２,千葉港（甲）,C,853,上層（表層）,0.5,千葉県,曇り,27.3,27.4,17,,,2.4,8.4,5.9,,4.1,,,,0.45,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.02,,,0.026,,,,,,,,<0.01,2.8,0.014,,16,5.3,3.9,,27.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200902,東京湾　１２,千葉港（甲）,C,853,下層,16,千葉県,曇り,27.3,21.9,17,,,2.4,7.9,2.7,,1.8,,,,0.3,0.06,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.1,,,0.11,,,,,,,,<0.01,,0.047,,,3.5,2.6,,31.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20201007,東京湾　１２,千葉港（甲）,C,846,上層（表層）,0.5,千葉県,晴れ,20.5,21.6,17.8,,,5.4,7.9,5.8,,1.4,,,,0.47,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.16,,,0.21,,,,,,,,<0.01,1.2,0.048,,3.8,4.1,3.2,,31.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20201007,東京湾　１２,千葉港（甲）,C,846,下層,16.8,千葉県,晴れ,20.5,21.9,17.8,,,5.4,7.9,3.5,,1.3,,,,0.39,0.06,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,0.058,0.12,,,0.17,,,,,,,,0.01,,0.048,,,4.2,3.4,,32.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20201104,東京湾　１２,千葉港（甲）,C,940,上層（表層）,0.5,千葉県,快晴,14,18.7,18,,,8.7,8,8,,1.7,,9.00E+00,<0.5,0.46,0.049,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.2,,,0.23,,,,,,,,<0.01,1.3,0.035,,6.1,6.1,5.5,,30.92,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20201104,東京湾　１２,千葉港（甲）,C,940,下層,17,千葉県,快晴,14,20.6,18,,,8.7,8,3.9,,1.5,,,,0.42,0.046,0.007,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.19,,,0.22,,,,,,,,<0.01,,0.035,,,5.6,4.8,,32.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20201202,東京湾　１２,千葉港（甲）,C,917,上層（表層）,0.5,千葉県,曇り,10.5,16.2,17.8,,,4,8,7.4,,2.3,,,,0.62,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,0.21,,,0.27,,,,,,,,0.02,1.7,0.033,,14,2.7,1.8,,31.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20201202,東京湾　１２,千葉港（甲）,C,917,下層,16.8,千葉県,曇り,10.5,16.9,17.8,,,4,8,5.9,,2.2,,,,0.56,0.047,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,0.065,0.17,,,0.23,,,,,,,,0.02,,0.036,,,3.2,2.4,,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20210106,東京湾　１２,千葉港（甲）,C,859,上層（表層）,0.5,千葉県,晴れ,6,11.2,18.8,,,3.1,8.1,9.2,,2.1,,2.00E+00,<0.5,0.65,0.035,0.001,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.069,0.25,,,0.31,<0.005,,,,,,,<0.01,1.8,0.012,,11,7.7,5.3,,31.69,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20210106,東京湾　１２,千葉港（甲）,C,859,下層,17.8,千葉県,晴れ,6,11.4,18.8,,,3.1,8,8.8,,2,,,,0.65,0.037,0.002,<0.00006,<0.0006,8.8,,,,,,,,,,,,,,,,,,,,,,,,,0.069,0.25,,,0.31,,,,,,,,0.03,,0.017,,,9.7,4.5,,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20210215,東京湾　１２,千葉港（甲）,C,847,上層（表層）,0.5,千葉県,霧雨,12,10.9,18.8,,,2.8,8.1,10,,2.1,,,,0.62,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.31,,,0.33,,,,,,,,0.03,1.3,0.004,,5.7,2.3,2.2,,31.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20210215,東京湾　１２,千葉港（甲）,C,847,下層,17.8,千葉県,霧雨,12,10.8,18.8,,,2.8,8.1,9.2,,1.9,,,,0.61,0.027,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.31,,,0.33,,,,,,,,0.03,,0.003,,,2.2,1.5,,31.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20210305,東京湾　１２,千葉港（甲）,C,850,上層（表層）,0.5,千葉県,晴れ,10,11.8,18,,,3.2,8.1,9.6,,2.4,,,,0.73,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.34,,,0.36,,,,,,,,0.01,2,0.012,,10,2.7,1.3,,31.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20210305,東京湾　１２,千葉港（甲）,C,850,下層,17,千葉県,晴れ,10,11.2,18,,,3.2,8.1,8.5,,2,,,,0.65,0.035,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.3,,,0.32,,,,,,,,0.04,,0.018,,,2.6,1.1,,31.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20200422,東京湾　１３,東京湾（１６）,A,1014,上層（表層）,0.5,千葉県,晴れ,14.8,14.9,19.7,,,3,8.2,10,,2.9,,6.00E+00,,0.73,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.36,,,0.38,,,,,,,,<0.01,1.9,0.018,2.50E+03,10,3.2,1.9,,26.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20200422,東京湾　１３,東京湾（１６）,A,1014,下層,18.7,千葉県,晴れ,14.8,15.3,19.7,,,3,8,5.9,,1.6,,,,0.35,0.031,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.1,,,0.11,,,,,,,,0.07,,0.022,,,2.9,2.2,,32.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20200520,東京湾　１３,東京湾（１６）,A,954,上層（表層）,0.5,千葉県,薄曇り,15.2,18.9,19.7,,,2.5,8.4,8.6,,4.5,,4.00E+00,<0.5,0.53,0.041,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.08,,,0.099,,,,,,,,<0.01,2.3,<0.003,9.80E+03,43,8.7,4.5,,28.98,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20200520,東京湾　１３,東京湾（１６）,A,954,下層,18.7,千葉県,薄曇り,15.2,16.1,19.7,,,2.5,7.9,4.4,,1.3,,,,0.41,0.048,0.001,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.14,,,0.18,,,,,,,,0.01,,0.034,,,4.3,2.9,,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20200603,東京湾　１３,東京湾（１６）,A,1114,上層（表層）,0.5,千葉県,晴れ,24.6,23,20.5,,,3.1,8.7,12,,3.6,,2.00E+00,,0.25,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,2.5,0.004,3.50E+03,11,3.9,2,,28.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20200603,東京湾　１３,東京湾（１６）,A,1114,下層,19.5,千葉県,晴れ,24.6,16.5,20.5,,,3.1,7.9,4.2,,1.6,,,,0.37,0.042,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.09,,,0.12,,,,,,,,<0.01,,0.034,,,1.2,1,,33.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20200709,東京湾　１３,東京湾（１６）,A,1012,上層（表層）,0.5,千葉県,曇り,24.2,23.4,20.3,,,5.7,8.1,6.9,,2.1,,2.70E+01,<0.5,0.53,0.056,0.001,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.013,0.1,,,0.11,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,1,0.042,3.60E+02,1.3,3.9,3,,27.81,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20200709,東京湾　１３,東京湾（１６）,A,1012,下層,19.3,千葉県,曇り,24.2,21.7,20.3,,,5.7,8,6.7,,2,,,,0.45,0.078,0.004,<0.00006,<0.0006,6.7,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.06,,,0.076,,,,,,,,0.02,,0.065,,,4.9,4,,30.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20200805,東京湾　１３,東京湾（１６）,A,1011,上層（表層）,0.5,千葉県,晴れ,30,28.1,19.3,,,2.3,8.8,12,,3.6,,4.00E+00,,0.43,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,3,0.01,7.10E+03,16,4.8,2.1,,22.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20200805,東京湾　１３,東京湾（１６）,A,1011,下層,18.3,千葉県,晴れ,30,18.5,19.3,,,2.3,7.9,2.8,,0.9,,,,0.39,0.066,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.21,,,0.21,,,,,,,,<0.01,,0.066,,,3,2.2,,32.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20200902,東京湾　１３,東京湾（１６）,A,931,上層（表層）,0.5,千葉県,曇り,29.2,27.7,19.8,,,2.6,8.4,6.7,,4.4,,2.30E+01,,0.43,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.02,,,0.025,,,,,,,,<0.01,2.7,0.007,1.60E+03,16,5.5,3.5,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20200902,東京湾　１３,東京湾（１６）,A,931,下層,18.8,千葉県,曇り,29.2,21.8,19.8,,,2.6,7.9,3.2,,1.6,,,,0.33,0.07,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.07,,,0.091,,,,,,,,0.02,,0.051,,,2.6,2.3,,32.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20201007,東京湾　１３,東京湾（１６）,A,950,上層（表層）,0.5,千葉県,晴れ,21.4,21.6,20,,,4.6,8.2,8,,2.2,,4.00E+00,,0.33,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.06,,,0.083,,,,,,,,<0.01,1.6,0.019,3.60E+03,11,4.1,1.8,,31.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
