地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
11090,20191003,八千代橋,海老川,E,1255,流心（中央）,0.4,船橋市,晴れ,27.5,23.3,2.09,2.59,0.06,,7.6,6.1,1.2,4,2,,,7,0.34,0.006,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.26,5.4,>30.0,,5.7,,,,,,,,0.28,,0.29,,,3.6,,450,,1500,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20191107,八千代橋,海老川,E,945,流心（中央）,0.1,船橋市,晴れ,17,15.7,2.05,0.56,0.09,,7.6,7,0.9,3.8,1,,,6.9,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,5.7,>30.0,,5.9,,,,,,,,0.33,,0.18,,,2.1,,440,,1400,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20191107,八千代橋,海老川,E,1330,流心（中央）,0.1,船橋市,晴れ,22,17.7,2.65,0.25,0.02,,7.7,7.6,0.5,3.3,1,,,6.7,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2,,430,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20191205,八千代橋,海老川,E,930,流心（中央）,0.5,船橋市,晴れ,10,11.3,2.32,0.9,0.05,,7.6,8,1.8,3.2,2,2.80E+04,<0.5,7.2,0.18,0.009,<0.00006,0.033,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.09,0.16,5.5,>30.0,0.2,5.7,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,,0.5,,0.14,,,2.1,,290,,780,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20191205,八千代橋,海老川,E,1425,流心（中央）,0.4,船橋市,晴れ,14,13,2.28,0.6,0.05,,7.7,8,1.3,3.4,2,3.30E+04,,7.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.1,,410,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200114,八千代橋,海老川,E,940,流心（中央）,0.1,船橋市,快晴,9,11.1,2.61,0.39,0.03,,7.5,7.3,0.7,3.3,2,,,6.5,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.6,,1200,,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200114,八千代橋,海老川,E,1325,流心（中央）,0.4,船橋市,晴れ,14,12.4,1.9,1.52,0.04,,7.5,7.4,0.5,4,1,,,7.4,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,5.5,>30.0,,5.7,,,,,,,,0.75,,0.28,,,2.7,,720,,2800,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200204,八千代橋,海老川,E,925,流心（中央）,0.1,船橋市,晴れ,9,9.8,2.23,0.13,0.01,,7.5,7.4,2,4.9,1,1.10E+05,,8.1,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.4,,230,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200204,八千代橋,海老川,E,1420,流心（中央）,0.5,船橋市,曇り,12,10.9,2.33,2.08,0.05,,7.5,8.4,1.7,4.6,2,2.30E+04,<0.5,7.8,0.26,0.007,<0.00006,0.005,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,0.12,0.17,6,>30.0,,6.2,,<0.005,<0.01,0.1,<0.1,<0.02,,0.86,,0.2,,,2.3,,490,,1800,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200312,八千代橋,海老川,E,930,流心（中央）,0.1,船橋市,晴れ,14,12.3,2.15,2.15,0.14,,7.5,6.9,1.6,4.2,2,,,6,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,2.2,,760,,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090,20200312,八千代橋,海老川,E,1230,流心（中央）,0.1,船橋市,晴れ,17,13.6,1.1,0.27,0.02,,7.5,7,1.8,3.5,2,,,5.2,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,3.6,>30.0,,3.7,,,,,,,,0.57,,0.18,,,2.2,,1100,,6000,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
