地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,大腸菌数,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
10980,20220516,小櫃橋,小櫃川下流,B,900,流心（中央）,0.27,千葉県,雨,15.1,16,1.36,18.8,0.42,,7.9,9.2,1.3,6.4,14,,0.94,0.093,0.003,<0.00006,0.0017,,8.10E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,0.49,>30.0,<0.1,0.52,<0.005,,,,,,,0.05,,,,,6.3,,20,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20220613,小櫃橋,小櫃川下流,B,900,流心（中央）,0.2,千葉県,薄曇り,23.6,21.1,1,5.5,0.23,,8,8.3,1.8,5.5,7,,1,0.13,,,,,4.30E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,6.6,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20220713,小櫃橋,小櫃川下流,B,837,流心（中央）,0.18,千葉県,曇り,28.9,25.9,0.9,4.98,0.23,,8.1,7.4,2,6.2,12,,0.92,0.16,0.003,,,,9.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.36,>30.0,,0.39,,<0.005,<0.01,<0.1,0.1,<0.02,,0.04,,,,,6.9,,72,,120,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20220810,小櫃橋,小櫃川下流,B,858,流心（中央）,0.26,千葉県,晴れ,30.9,27.9,1.3,7.48,0.26,,8,6.9,1.2,7.2,22,,1.2,0.14,,,,,4.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,6.2,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20220914,小櫃橋,小櫃川下流,B,1245,流心（中央）,0.23,千葉県,晴れ,30.3,26.3,1.15,5.79,0.22,,8.1,8,1.7,5,14,,1,0.14,,,,,6.70E+01,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.53,>30.0,,0.56,,,,,,,,,,,,,4.9,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20221011,小櫃橋,小櫃川下流,B,950,流心（中央）,0.26,千葉県,晴れ,24.1,19.6,1.3,17,0.33,,7.9,8.7,2.2,8,19,,1.1,0.12,,,,,7.00E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.8,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20221108,小櫃橋,小櫃川下流,B,850,流心（中央）,0.25,千葉県,晴れ,14.7,14.1,1.25,9.68,0.22,,8.2,9.4,0.6,4.2,6,,0.96,0.1,0.002,0.00006,0.02,,6.10E+01,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.1,<0.03,0.69,>30.0,<0.1,0.72,<0.005,,,,,,,<0.03,,,,,4.4,,31,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20221221,小櫃橋,小櫃川下流,B,845,流心（中央）,0.2,千葉県,晴れ,6.2,6.9,1,3.88,0.15,,8,10,0.7,3.3,3,,1.1,0.11,,,,,1.00E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,3.7,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20230105,小櫃橋,小櫃川下流,B,815,流心（中央）,0.27,千葉県,晴れ,7.6,5.7,1.36,7.11,0.16,,8.1,11,0.7,3.6,3,,1.2,0.1,0.004,,,,3.50E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.86,>30.0,,0.89,,,,,,,,0.08,,,,,5,,32,,13,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20230208,小櫃橋,小櫃川下流,B,1000,流心（中央）,0.22,千葉県,晴れ,9.7,9.2,1.12,7.04,0.19,,8,10,0.7,3.5,5,,1.2,0.11,,,,,5.00E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.3,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20230303,小櫃橋,小櫃川下流,B,830,流心（中央）,0.23,千葉県,薄曇り,9.2,9.7,1.15,4.01,0.11,,8.1,9.5,1.7,4.8,8,,1.1,0.12,,,,,1.00E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.78,>30.0,,0.81,,,,,,,,,,,,,4.9,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20220516,椿橋,小櫃川下流,B,1122,流心（中央）,0.36,千葉県,雨,15.1,15.9,1.82,19.7,0.27,,8,9.4,1.6,5.9,13,,1.1,0.11,0.003,,,,7.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.61,>30.0,,0.64,,,,,,,,,,,,,5.9,,,,,,,,0.1,0.082,0.017,0.0027,<0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20220713,椿橋,小櫃川下流,B,1238,流心（中央）,0.32,千葉県,時々雨,26.7,24.3,1.63,2.87,0.04,,7.9,7.1,2.4,6.9,22,,1.3,0.17,0.004,,,,6.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.65,23,,0.68,,,,,,,,,,,,,7.2,,,,,,,,0.11,0.097,0.018,0.0031,<0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20221108,椿橋,小櫃川下流,B,1224,流心（中央）,0.21,千葉県,晴れ,22,14.7,1.05,7.29,0.14,,8.3,12,1.3,3.8,2,,1,0.089,0.001,,,,1.70E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.62,>30.0,,0.65,,,,,,,,,,,,,4,,,,,,,,0.053,0.031,0.016,0.0065,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20230105,椿橋,小櫃川下流,B,1013,流心（中央）,0.28,千葉県,晴れ,10.9,6.8,1.42,3.38,0.06,,8,11,0.9,3.4,1,,1.2,0.093,0.001,,,,2.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.88,>30.0,,0.91,,,,,,,,,,,,,5.3,,,,,,,,0.047,0.02,0.017,0.01,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20220408,御腹川橋,御腹川,A,950,流心（中央）,0.09,千葉県,快晴,17.1,14.8,0.46,0.44,0.4,,7.9,9.7,1.1,4.5,37,,0.9,0.082,,,,,9.60E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,3.8,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20220520,御腹川橋,御腹川,A,1152,流心（中央）,0.14,千葉県,曇り,27.6,19.1,0.29,0.28,0.29,,7.9,9.4,0.9,3.9,8,,0.76,0.074,0.004,<0.00006,0.0029,,4.60E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,0.47,>30.0,<0.1,0.5,<0.005,,,,,,,0.03,,,,,2.1,,37,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20220613,御腹川橋,御腹川,A,1234,流心（中央）,0.1,千葉県,晴れ,27.4,22.3,0.21,0.15,0.17,,8.1,8.3,0.9,4.4,9,,0.8,0.084,,,,,5.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,6.1,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20220713,御腹川橋,御腹川,A,1125,流心（中央）,0.1,千葉県,一時雨,27.1,22.6,0.2,0.1,0.15,,8,8.1,2.1,6.9,17,,1,0.11,0.003,,,,3.40E+03,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.54,>30.0,,0.57,,<0.005,<0.01,0.1,<0.1,<0.02,,0.06,,,,,7.6,,37,,16,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20220810,御腹川橋,御腹川,A,949,流心（中央）,0.14,千葉県,晴れ,34.3,25.6,0.28,0.43,0.42,,8.1,8,1.3,4.6,13,,0.73,0.084,,,,,1.00E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,4.6,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20220914,御腹川橋,御腹川,A,1102,流心（中央）,0.07,千葉県,晴れ,32,24.1,0.39,0.3,0.28,,8.1,8.8,0.8,3.8,5,,0.7,0.087,,,,,6.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.47,>30.0,,0.5,,,,,,,,,,,,,2.9,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20221011,御腹川橋,御腹川,A,910,流心（中央）,0.07,千葉県,晴れ,21.3,18.9,0.35,0.74,0.55,,7.9,8.9,2.7,5.6,19,,0.96,0.087,,,,,9.00E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,4.8,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20221108,御腹川橋,御腹川,A,1131,流心（中央）,0.15,千葉県,晴れ,22.5,14.3,0.3,0.14,0.12,,8.1,10,0.7,4.1,14,,0.74,0.082,0.002,<0.00006,0.0065,,7.70E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.09,<0.03,0.47,>30.0,<0.1,0.5,<0.005,,,,,,,<0.03,,,,,5,,58,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20221221,御腹川橋,御腹川,A,1053,流心（中央）,0.1,千葉県,薄曇り,10.2,8.3,0.2,0.09,0.13,,7.9,11,0.6,3.1,4,,0.87,0.073,,,,,4.00E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,4.1,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20230105,御腹川橋,御腹川,A,1123,流心（中央）,0.12,千葉県,晴れ,9.7,6.4,0.25,0.4,0.4,,8,11,1.2,3.5,6,,0.87,0.071,0.001,,,,3.50E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.49,>30.0,,0.52,,,,,,,,0.14,,,,,5.4,,56,,27,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20230208,御腹川橋,御腹川,A,1045,流心（中央）,0.12,千葉県,曇り,12.1,10.3,0.25,0.16,0.2,,8,11,<0.5,3.5,11,,0.84,0.074,,,,,3.40E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.3,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20230303,御腹川橋,御腹川,A,1118,流心（中央）,0.15,千葉県,晴れ,11.5,10.4,0.3,0.25,0.27,,8,10,1,3.5,4,,0.64,0.071,,,,,4.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.41,>30.0,,0.44,,,,,,,,,,,,,4.6,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20220418,持田崎橋,養老川上流,A,1010,流心（中央）,0.2,市原市,曇り,21,14.9,1.14,2,0.11,,8.1,10,1,4,2,,1.1,0.18,,,,,2.50E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.15,,0.18,,,2.2,,22,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20220516,持田崎橋,養老川上流,A,932,流心（中央）,0.2,市原市,雨,14.6,15.2,1.18,5.37,0.28,,7.9,9.5,1.7,4.1,4,,0.79,0.1,0.004,,,,5.60E+02,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.08,<0.03,0.51,>30.0,<0.1,0.54,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,,<0.03,,0.086,,,1.8,,18,,8,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20220601,持田崎橋,養老川上流,A,1003,流心（中央）,0.2,市原市,晴れ,24.6,19,1.14,2.14,0.12,,8.1,8.1,1.2,4.5,2,,1.1,0.19,,,,,4.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.19,,0.18,,,2.4,,26,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20220704,持田崎橋,養老川上流,A,1044,流心（中央）,0.2,市原市,時々雨,26.5,24,1.5,1.53,0.08,,8.3,9.1,0.8,3.6,1,,1.2,0.21,,,,,1.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.06,,0.19,,,2,,32,,13,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20220801,持田崎橋,養老川上流,A,1020,流心（中央）,0.2,市原市,晴れ,33,28,1.1,1.45,0.09,,8.4,9.3,0.6,4,2,,1,0.18,0.001,,,,8.60E+01,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.15,0.03,0.75,>30.0,<0.1,0.78,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.07,,0.16,,,2.7,,31,,13,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20220912,持田崎橋,養老川上流,A,1024,流心（中央）,0.2,市原市,晴れ,29,23.6,1.13,1.24,0.07,,8.2,9.4,0.7,4.2,2,,1.3,0.23,,,,,2.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.08,,0.22,,,2.2,,32,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20221011,持田崎橋,養老川上流,A,1300,流心（中央）,0.2,市原市,晴れ,29.2,20,1.14,3.44,0.2,,8.1,8.8,0.9,5,4,,1,0.12,,,,,4.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.03,,0.11,,,2.7,,21,,8,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20221107,持田崎橋,養老川上流,A,1300,流心（中央）,0.2,市原市,雨,14.8,13.5,1.08,1.14,0.06,,8.5,12,0.6,3.1,1,,1,0.18,0.006,,,,1.30E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.1,<0.03,0.8,>30.0,<0.1,0.83,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.03,,0.15,,,1.7,,35,,13,<0.05,<0.002,<0.001,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,<0.02,<0.0002,,,,,,<0.0006,,,,,
11001,20221207,持田崎橋,養老川上流,A,1405,流心（中央）,0.2,市原市,晴れ,12,9,1.14,2.12,0.14,,8.1,10,1.5,5.9,3,,1.2,0.22,,,,,4.10E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.3,,0.21,,,3.2,,21,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20230110,持田崎橋,養老川上流,A,1023,流心（中央）,0.2,市原市,晴れ,5.8,6.2,0.98,1.04,0.08,,8.2,12,1.1,3.2,<1,,1.6,0.18,,,,,4.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.29,,0.15,,,1.7,,36,,14,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20230206,持田崎橋,養老川上流,A,932,流心（中央）,0.2,市原市,晴れ,7.4,6.3,1.12,0.83,0.05,,8.1,11,1.2,3.8,1,,1.5,0.2,0.011,,,,7.90E+01,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.1,0.03,1.1,>30.0,<0.1,1.1,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.18,,0.19,,,1.7,,36,,14,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20230306,持田崎橋,養老川上流,A,1305,流心（中央）,0.2,市原市,時々雨,14.1,12,1.1,1.16,0.06,,8.3,12,1.5,3.9,3,,1.6,0.19,,,,,5.80E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.25,,0.18,,,2.1,,35,,15,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20220418,浅井橋,養老川中流,B,1240,流心（中央）,0.2,市原市,曇り,19.4,16.4,1.86,7.88,0.06,,7.9,10,1.9,6.4,20,,0.93,0.14,,,,,2.10E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,0.07,,0.084,,,3.5,,18,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20220516,浅井橋,養老川中流,B,1220,流心（中央）,0.2,市原市,雨,14.5,16.7,2.02,14.2,0.12,,7.8,9,2,6.8,16,,0.79,0.12,0.002,,,,4.60E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.09,<0.03,0.41,>30.0,<0.1,0.44,<0.005,<0.005,<0.01,0.3,<0.1,<0.02,,0.16,,0.093,,,3.5,,18,,6,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20220601,浅井橋,養老川中流,B,1255,流心（中央）,0.2,市原市,晴れ,26.8,22.4,2.06,5.84,0.05,,8,8.7,2.1,7,9,,0.85,0.12,,,,,5.60E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.08,,0.071,,,4.3,,21,,8,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20220704,浅井橋,養老川中流,B,1219,流心（中央）,0.2,市原市,時々雨,29.8,27.8,1.8,3.41,0.03,,8.9,12,8.2,11,18,,1.1,0.18,,,,,6.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.034,,,4.8,,29,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20220801,浅井橋,養老川中流,B,1455,流心（中央）,0.2,市原市,晴れ,35.8,33.6,1.83,4.72,0.04,,8.9,13,2.7,7.3,6,,0.43,0.091,<0.001,,,,1.00E+00,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.08,<0.03,<0.03,>30.0,<0.1,<0.06,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.03,,0.037,,,3.4,,30,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20220912,浅井橋,養老川中流,B,1327,流心（中央）,0.2,市原市,晴れ,29.5,29,0.3,2.08,0.16,,8.8,13,1.5,6.6,10,,0.53,0.098,,,,,1.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.06,,0.069,,,2.9,,30,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20221011,浅井橋,養老川中流,B,953,流心（中央）,0.2,市原市,晴れ,26,19.4,0.55,9.1,0.27,,7.9,8.8,1.8,7.6,23,,1,0.14,,,,,7.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,0.03,,0.093,,,4,,19,,6,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20221107,浅井橋,養老川中流,B,1136,流心（中央）,0.2,市原市,曇り,16.2,14.1,0.32,2.68,0.21,,8.3,12,1,4.2,5,,0.74,0.085,0.006,,,,7.70E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.08,<0.03,0.53,>30.0,<0.1,0.56,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,<0.03,,0.051,,,2.4,,33,,13,<0.05,<0.002,<0.001,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.04,0.0002,,,,,,<0.0006,,,,,
11010,20221207,浅井橋,養老川中流,B,1200,流心（中央）,0.2,市原市,晴れ,13.4,11,0.5,8.54,0.32,,8,10,1.4,6.2,7,,1,0.11,,,,,5.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.11,,0.098,,,3.6,,23,,8,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20230110,浅井橋,養老川中流,B,1410,流心（中央）,0.14,市原市,晴れ,8,8.2,0.28,3.07,0.21,,8.7,16,1.6,4.4,4,,0.95,0.064,,,,,3.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.043,,,2.2,,33,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20230206,浅井橋,養老川中流,B,1215,流心（中央）,0.14,市原市,晴れ,10.2,9.5,0.27,2.39,0.17,,8.5,15,2.2,5.4,8,,1,0.071,0.006,,,,1.50E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,0.67,>30.0,<0.1,0.7,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,<0.03,,0.051,,,2.1,,35,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20230306,浅井橋,養老川中流,B,1000,流心（中央）,0.2,市原市,時々雨,11.5,11.8,1.83,3.64,0.02,,8,9.8,2.1,4.8,7,,1,0.074,,,,,1.10E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.08,,0.073,,,2.5,,33,,14,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20220418,養老大橋,養老川下流,C,1135,流心（中央）,0.2,市原市,曇り,19.4,16.4,1.4,19.2,0.17,,7.9,9.5,2.6,6.9,15,,1,0.13,,,,,1.60E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.09,,0.068,,,1.1,,1100,,6100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20220516,養老大橋,養老川下流,C,1052,流心（中央）,0.2,市原市,雨,14.2,17,2.85,14.7,0.1,,7.9,9,2,7.4,19,,0.82,0.12,0.004,<0.00006,<0.0006,,2.30E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.1,<0.03,0.38,30,<0.1,0.41,<0.005,<0.005,<0.01,0.2,<0.1,<0.02,,0.08,,0.073,,,3.8,,46,,84,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
