地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30150,20191107,東京湾　１０,東京湾（１２）,B,1025,下層,18,千葉県,快晴,16,20.2,19,,,1.6,7.9,4.3,,1.1,,,,0.37,0.041,0.003,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.2,,,0.2,,,,,,,,<0.01,,0.032,,,2.3,2.1,,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30150,20191210,東京湾　１０,東京湾（１２）,B,1147,上層（表層）,0.5,千葉県,晴れ,12.8,14.3,19,,,7,8,8.2,,1.7,,,,0.63,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,0.3,,,0.36,,,,,,,,<0.01,1,0.04,,1.6,3.5,3,,30.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30150,20191210,東京湾　１０,東京湾（１２）,B,1147,下層,18,千葉県,晴れ,12.8,18.7,19,,,7,8,6,,0.8,,,,0.25,0.027,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.08,,,0.12,,,,,,,,<0.01,,0.022,,,4.5,3.1,,33.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30150,20200109,東京湾　１０,東京湾（１２）,B,1050,上層（表層）,0.5,千葉県,晴れ,13,12.4,18.8,,,8.2,8,8.7,,1.4,,2.00E+00,<0.5,0.7,0.045,0.003,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.043,0.33,,,0.37,<0.005,,,,,,,<0.01,1,0.032,,1.5,3.2,1.9,,31.82,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30150,20200109,東京湾　１０,東京湾（１２）,B,1050,下層,17.8,千葉県,晴れ,13,14,18.8,,,8.2,8,7.4,,1.2,,,,0.65,0.041,0.004,<0.00006,<0.0006,7.4,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.32,,,0.36,,,,,,,,<0.01,,0.032,,,5.1,4.5,,31.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30150,20200210,東京湾　１０,東京湾（１２）,B,1053,上層（表層）,0.5,千葉県,晴れ,7,11.4,19.2,,,3.3,8,9.6,,1.4,,,,0.67,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.39,,,0.42,,,,,,,,<0.01,1,0.028,,15,4.5,4.1,,31.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30150,20200210,東京湾　１０,東京湾（１２）,B,1053,下層,18.2,千葉県,晴れ,7,14.3,19.2,,,3.3,7.9,6.6,,1.3,,,,0.42,0.046,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.19,,,0.21,,,,,,,,<0.01,,0.028,,,4.4,3.8,,33.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30150,20200302,東京湾　１０,東京湾（１２）,B,1030,上層（表層）,0.5,千葉県,曇り,8,11.9,19.4,,,3.2,8.1,10,,2.2,,,,0.63,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.29,,,0.31,,,,,,,,<0.01,1.7,0.009,,15,4.2,3.3,,31.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30150,20200302,東京湾　１０,東京湾（１２）,B,1030,下層,18.4,千葉県,曇り,8,13.6,19.4,,,3.2,8,7.1,,2.1,,,,0.51,0.04,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.2,,,0.22,,,,,,,,0.02,,0.023,,,4.1,3.9,,32.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20190419,東京湾　１１,千葉港（乙）,B,1217,上層（表層）,0.5,千葉県,晴れ,23.4,16.1,16.6,,,4,8.3,10,,2,,,,0.35,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.23,,,0.25,,,,,,,,0.05,1.9,0.006,,8,1.5,1.1,,31.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20190419,東京湾　１１,千葉港（乙）,B,1217,下層,15.6,千葉県,晴れ,23.4,14.4,16.6,,,4,8.1,5.6,,1.9,,,,0.67,0.053,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.23,,,0.25,,,,,,,,0.11,,0.023,,,1.4,1,,32.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20190524,東京湾　１１,千葉港（乙）,B,1259,上層（表層）,0.5,千葉県,快晴,26.5,25.4,16.5,,,1.6,8.8,17,,9,,7.00E+00,<0.5,0.61,0.069,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,,0.012,,,,,,,,<0.01,6.2,0.009,,10,8.5,4,,27.3,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20190524,東京湾　１１,千葉港（乙）,B,1259,下層,15.5,千葉県,快晴,26.5,17.2,16.5,,,1.6,8,4.5,,2.1,,,,0.49,0.055,0.001,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.05,,,0.07,,,,,,,,0.01,,0.037,,,2.8,2.3,,32.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20190614,東京湾　１１,千葉港（乙）,B,1014,上層（表層）,0.5,千葉県,晴れ,23.5,21.5,16.1,,,1.5,8.7,15,,7.3,,,,0.4,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,,0.012,,,,,,,,0.02,2.4,<0.003,,48,6.7,2.2,,29.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20190614,東京湾　１１,千葉港（乙）,B,1014,下層,15.1,千葉県,晴れ,23.5,17.5,16.1,,,1.5,7.8,1.4,,1.7,,,,0.61,0.1,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.07,,,0.092,,,,,,,,0.28,,0.09,,,2.5,1.2,,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20190711,東京湾　１１,千葉港（乙）,B,930,上層（表層）,0.5,千葉県,晴れ,23,21.6,16.5,,,1.4,8.4,7.3,,3.9,,4.00E+00,<0.5,0.44,0.073,<0.001,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,,<0.012,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.02,2.3,0.003,,55,2.9,1.4,,29.45,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20190711,東京湾　１１,千葉港（乙）,B,930,下層,15.5,千葉県,晴れ,23,19,16.5,,,1.4,8,4.4,,1.3,,,,0.3,0.042,0.002,<0.00006,<0.0006,4.4,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.07,,,0.095,,,,,,,,0.01,,0.031,,,2.2,1.2,,33.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20190805,東京湾　１１,千葉港（乙）,B,1037,上層（表層）,0.5,千葉県,晴れ,29.8,30.3,16.5,,,1.3,8.7,8,,4.4,,,,0.46,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,2.9,<0.003,,39,4.2,2,,23.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20190805,東京湾　１１,千葉港（乙）,B,1037,下層,15.5,千葉県,晴れ,29.8,21.6,16.5,,,1.3,7.8,1,,1.1,,,,0.32,0.07,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.16,,,0.16,,,,,,,,<0.01,,0.031,,,1.9,1.3,,32.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20190911,東京湾　１１,千葉港（乙）,B,856,上層（表層）,0.5,千葉県,晴れ,29,28.4,16.6,,,1.1,8.7,12,,5.4,,,,0.51,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,2.5,<0.003,,77,6.5,3.1,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20190911,東京湾　１１,千葉港（乙）,B,856,下層,15.6,千葉県,晴れ,29,24.1,16.6,,,1.1,8,5,,1,,,,0.29,0.053,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.05,,,0.095,,,,,,,,<0.01,,0.039,,,3.3,2.5,,31.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20191009,東京湾　１１,千葉港（乙）,B,919,上層（表層）,0.5,千葉県,晴れ,20.8,23.2,16.4,,,2.5,8.2,7,,2.7,,,,0.36,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.07,,,0.085,,,,,,,,<0.01,1.6,0.021,,13,4.2,2.8,,30.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20191009,東京湾　１１,千葉港（乙）,B,919,下層,15.4,千葉県,晴れ,20.8,22.5,16.4,,,2.5,8.1,2.4,,2,,,,0.36,0.061,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.06,,,0.075,,,,,,,,<0.01,,0.035,,,4,3.3,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20191113,東京湾　１１,千葉港（乙）,B,954,上層（表層）,0.5,千葉県,晴れ,18,18.9,16.2,,,4,8.1,7.7,,2,,4.00E+00,<0.5,0.52,0.036,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.3,,,0.31,,,,,,,,<0.01,1.3,0.012,,9.3,1.9,1.2,,30.4,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20191113,東京湾　１１,千葉港（乙）,B,954,下層,15.2,千葉県,晴れ,18,20.4,16.2,,,4,8,4.4,,1.2,,,,0.4,0.034,0.001,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.23,,,0.24,,,,,,,,<0.01,,0.021,,,1.2,1.1,,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20191211,東京湾　１１,千葉港（乙）,B,1033,上層（表層）,0.5,千葉県,晴れ,14.4,14.5,16.3,,,9.6,7.9,7.8,,1.5,,,,0.64,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,0.27,,,0.33,,,,,,,,<0.01,1.2,0.046,,1.2,3.3,2.9,,30.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20191211,東京湾　１１,千葉港（乙）,B,1033,下層,15.3,千葉県,晴れ,14.4,18.5,16.3,,,9.6,8,5.9,,1.2,,,,0.29,0.032,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.13,,,0.17,,,,,,,,<0.01,,0.023,,,3.4,3,,33.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200115,東京湾　１１,千葉港（乙）,B,933,上層（表層）,0.5,千葉県,曇り,7.5,11.8,17.4,,,12.1,7.9,8.9,,1.3,,2.00E+00,<0.5,0.63,0.05,0.002,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.042,0.29,,,0.33,<0.005,,,,,,,0.06,1.1,0.034,,0.5,4.4,2.9,,31.9,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200115,東京湾　１１,千葉港（乙）,B,933,下層,16.4,千葉県,曇り,7.5,13.5,17.4,,,12.1,7.9,7.4,,1.1,,,,0.56,0.047,0.003,<0.00006,<0.0006,7.4,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.22,,,0.26,,,,,,,,0.01,,0.029,,,3.5,2.8,,32.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200212,東京湾　１１,千葉港（乙）,B,916,上層（表層）,0.5,千葉県,晴れ,5.5,11.1,17.3,,,4,7.9,9.4,,1.4,,,,0.62,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.26,,,0.29,,,,,,,,0.03,0.8,0.025,,10,4.3,3,,31.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200212,東京湾　１１,千葉港（乙）,B,916,下層,16.3,千葉県,晴れ,5.5,11.1,17.3,,,4,7.9,8.8,,1.2,,,,0.58,0.042,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.36,,,0.39,,,,,,,,0.03,,0.025,,,3.8,3.5,,32.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200305,東京湾　１１,千葉港（乙）,B,915,上層（表層）,0.5,千葉県,曇り,10.3,11.7,17,,,2.4,8,9.7,,2.5,,,,0.66,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.3,,,0.32,,,,,,,,0.03,1.5,0.008,,12,3.8,3.4,,31.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30160,20200305,東京湾　１１,千葉港（乙）,B,915,下層,16,千葉県,曇り,10.3,11.3,17,,,2.4,8,7.2,,1.5,,,,0.51,0.037,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.18,,,0.19,,,,,,,,0.01,,0.022,,,3,2.8,,32.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20190419,東京湾　１２,千葉港（甲）,C,1233,上層（表層）,0.5,千葉県,晴れ,24.3,15.1,17.8,,,3.2,8.3,11,,2,,,,0.49,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.24,,,0.26,,,,,,,,0.09,1.9,0.008,,9.1,1.5,1.1,,31.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20190419,東京湾　１２,千葉港（甲）,C,1233,下層,16.8,千葉県,晴れ,24.3,14.4,17.8,,,3.2,8,4.4,,1.6,,,,0.6,0.095,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.15,,,0.17,,,,,,,,0.28,,0.08,,,1.2,0.9,,33.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20190524,東京湾　１２,千葉港（甲）,C,1320,上層（表層）,0.5,千葉県,快晴,27,24.3,17.4,,,1.3,8.8,17,,9.9,,4.00E+00,<0.5,0.57,0.063,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,0.012,,,,,,,,<0.01,4.2,<0.003,,21,8.5,2.6,,27.36,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20190524,東京湾　１２,千葉港（甲）,C,1320,下層,16.4,千葉県,快晴,27,17.1,17.4,,,1.3,7.9,3,,2.1,,,,0.59,0.073,0.001,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.05,,,0.074,,,,,,,,0.04,,0.044,,,3.2,1.7,,32.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20190614,東京湾　１２,千葉港（甲）,C,951,上層（表層）,0.5,千葉県,晴れ,22.5,21.5,17,,,1.4,8.6,15,,6.4,,,,0.51,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,2.3,<0.003,,85,6.3,2.2,,28.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20190614,東京湾　１２,千葉港（甲）,C,951,下層,16,千葉県,晴れ,22.5,17.6,17,,,1.4,7.9,1.9,,1.4,,,,0.57,0.096,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.08,,,0.1,,,,,,,,0.01,,0.076,,,2.5,1.5,,32.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20190711,東京湾　１２,千葉港（甲）,C,912,上層（表層）,0.5,千葉県,晴れ,21,20.5,17.3,,,2.9,8,5.9,,2.4,,<2.0E+00,<0.5,0.39,0.07,<0.001,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.042,0.1,,,0.14,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,<0.01,1.4,0.043,,11,1.8,1.1,,31.5,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20190711,東京湾　１２,千葉港（甲）,C,912,下層,16.3,千葉県,晴れ,21,19.2,17.3,,,2.9,8,3.8,,1.7,,,,0.34,0.046,0.001,<0.00006,<0.0006,3.8,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.1,,,0.12,,,,,,,,<0.01,,0.038,,,1.2,1,,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20190805,東京湾　１２,千葉港（甲）,C,944,上層（表層）,0.5,千葉県,晴れ,27.4,30.2,17,,,1.2,8.7,9.3,,7.4,,,,0.49,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,2.8,0.003,,50,4.2,1.9,,24.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20190805,東京湾　１２,千葉港（甲）,C,944,下層,16,千葉県,晴れ,27.4,21.7,17,,,1.2,7.7,<0.5,,1.5,,,,0.33,0.11,,,,<0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.06,,,0.081,,,,,,,,0.03,,0.099,,,1.5,1.2,,32.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20190911,東京湾　１２,千葉港（甲）,C,838,上層（表層）,0.5,千葉県,薄曇り,27.4,28.4,17.5,,,1,8.7,14,,6,,,,0.57,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,2.3,<0.003,,99,6.6,3.5,,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20190911,東京湾　１２,千葉港（甲）,C,838,下層,16.5,千葉県,薄曇り,27.4,24.1,17.5,,,1,8,5.3,,1.7,,,,0.35,0.054,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.05,,,0.096,,,,,,,,<0.01,,0.039,,,2.9,2.4,,31.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20191009,東京湾　１２,千葉港（甲）,C,900,上層（表層）,0.5,千葉県,晴れ,18,23.5,17.1,,,2.2,8.1,6.6,,2.4,,,,0.35,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.05,,,0.063,,,,,,,,<0.01,1.6,0.028,,9,3.8,3.6,,30.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20191009,東京湾　１２,千葉港（甲）,C,900,下層,16.1,千葉県,晴れ,18,22.1,17.1,,,2.2,7.9,1.3,,1.8,,,,0.35,0.064,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.06,,,0.078,,,,,,,,0.02,,0.054,,,4.3,3.6,,31.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20191113,東京湾　１２,千葉港（甲）,C,930,上層（表層）,0.5,千葉県,晴れ,17,18.5,17.5,,,3.5,8,7.1,,2.1,,7.90E+01,<0.5,0.64,0.057,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.3,,,0.32,,,,,,,,<0.01,1.1,0.03,,4.6,2,1.7,,30.36,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20191113,東京湾　１２,千葉港（甲）,C,930,下層,16.5,千葉県,晴れ,17,20.5,17.5,,,3.5,7.9,4.1,,1.2,,,,0.43,0.044,0.004,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.18,,,0.19,,,,,,,,<0.01,,0.03,,,1.9,1.7,,32.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20191211,東京湾　１２,千葉港（甲）,C,1000,上層（表層）,0.5,千葉県,晴れ,14.3,14.6,17.3,,,7.8,7.9,7.4,,1.6,,,,0.66,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.28,,,0.34,,,,,,,,<0.01,0.8,0.049,,1.7,3.5,2.9,,31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20191211,東京湾　１２,千葉港（甲）,C,1000,下層,16.3,千葉県,晴れ,14.3,18.4,17.3,,,7.8,7.9,5.6,,1.2,,,,0.34,0.037,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.15,,,0.18,,,,,,,,<0.01,,0.027,,,3.4,3.1,,33.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200115,東京湾　１２,千葉港（甲）,C,845,上層（表層）,0.5,千葉県,曇り,8.1,13.3,18.4,,,10.6,7.9,8.8,,1.5,,1.10E+01,<0.5,0.64,0.05,0.004,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.044,0.31,,,0.35,<0.005,,,,,,,0.1,1.3,0.038,,0.6,4,3.8,,31.44,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200115,東京湾　１２,千葉港（甲）,C,845,下層,17.4,千葉県,曇り,8.1,14.1,18.4,,,10.6,7.9,6.7,,1.4,,,,0.51,0.046,0.003,<0.00006,<0.0006,6.7,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.19,,,0.23,,,,,,,,0.1,,0.032,,,3.3,2.8,,32.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200212,東京湾　１２,千葉港（甲）,C,900,上層（表層）,0.5,千葉県,晴れ,5,11.3,18.5,,,3.9,8,9.4,,1.3,,,,0.58,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.31,,,0.34,,,,,,,,0.04,0.7,0.025,,9.1,4.6,3.9,,31.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200212,東京湾　１２,千葉港（甲）,C,900,下層,17.5,千葉県,晴れ,5,10.8,18.5,,,3.9,8,8.9,,1.2,,,,0.58,0.039,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.31,,,0.34,,,,,,,,0.02,,0.023,,,4.5,3.6,,31.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200305,東京湾　１２,千葉港（甲）,C,852,上層（表層）,0.5,千葉県,曇り,10.2,12.5,18,,,2.4,8,9.2,,2.2,,,,0.69,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.31,,,0.33,,,,,,,,0.04,1.6,0.019,,9.3,3.8,3.1,,31.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,20200305,東京湾　１２,千葉港（甲）,C,852,下層,17,千葉県,曇り,10.2,13.5,18,,,2.4,7.9,6.8,,1.3,,,,0.45,0.043,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.16,,,0.17,,,,,,,,0.08,,0.028,,,4,2.8,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20190419,東京湾　１３,東京湾（１６）,A,1127,上層（表層）,0.5,千葉県,晴れ,26.5,14.5,20,,,3.8,8.3,10,,1.9,,<2.0E+00,,0.48,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.24,,,0.26,,,,,,,,0.07,1.9,0.007,6.00E+02,7.7,1.4,1.1,,31.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20190419,東京湾　１３,東京湾（１６）,A,1127,下層,19,千葉県,晴れ,26.5,14.6,20,,,3.8,8.1,7.2,,1.8,,,,0.63,0.05,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.25,,,0.27,,,,,,,,0.16,,0.024,,,1.4,1,,32.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20190524,東京湾　１３,東京湾（１６）,A,1118,上層（表層）,0.5,千葉県,快晴,25.5,24.2,20.5,,,1.3,8.7,15,,8.7,,2.00E+00,<0.5,0.74,0.074,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.02,,,0.022,,,,,,,,<0.01,5.3,<0.003,2.30E+04,18,7.5,3.7,,27.4,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20190524,東京湾　１３,東京湾（１６）,A,1118,下層,19.5,千葉県,快晴,25.5,17.1,20.5,,,1.3,8,3.9,,2,,,,0.45,0.054,0.002,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.06,,,0.083,,,,,,,,0.13,,0.037,,,2.8,1.8,,33.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
