地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,大腸菌数,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30070,20230216,東京湾　５,千葉港（甲）,C,1039,下層,7.5,千葉県,快晴,9,9.1,8.5,,,3.1,8.2,10,,3.2,,,0.66,0.039,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.29,,,0.32,,,,,,,,<0.01,,0.009,,,1.9,1.1,,31.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20230309,東京湾　５,千葉港（甲）,C,1017,上層（表層）,0.5,千葉県,快晴,15.5,12.9,8,,,3,8.2,11,,2.8,,,0.58,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.24,,,0.27,,,,,,,,<0.01,2.2,0.006,1.90E+03,8.1,1.7,1.3,,30.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20230309,東京湾　５,千葉港（甲）,C,1017,下層,7,千葉県,快晴,15.5,11.1,8,,,3,8.3,10,,3.1,,,0.57,0.038,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.22,,,0.25,,,,,,,,<0.01,,0.006,,,1.7,1.3,,31.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20220412,東京湾　６,千葉港（乙）,B,1144,上層（表層）,0.5,千葉県,晴れ,20.5,17.9,11,,,2.5,8.3,11,,3.8,,,0.79,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.28,,,0.3,,,,,,,,<0.01,2.2,0.005,,6,2,1.4,,29.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20220412,東京湾　６,千葉港（乙）,B,1144,下層,10,千葉県,晴れ,20.5,14.6,11,,,2.5,8.1,7.1,,2.9,,,0.73,0.046,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.23,,,0.25,,,,,,,,0.09,,0.013,,,1.5,1.2,,30.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20220510,東京湾　６,千葉港（乙）,B,1225,上層（表層）,0.5,千葉県,晴れ,21,16.7,11,,,6.5,8,6.6,,2.8,,<0.5,0.51,0.053,0.002,,,,1.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.1,,,0.12,,,,,,,,0.11,1.4,0.028,,10,0.9,0.7,,31.56,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20220510,東京湾　６,千葉港（乙）,B,1225,下層,10,千葉県,晴れ,21,15.5,11,,,6.5,7.9,3.4,,2.2,,,0.49,0.071,0.003,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.1,,,0.13,,,,,,,,0.13,,0.046,,,0.9,0.4,,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20220607,東京湾　６,千葉港（乙）,B,1137,上層（表層）,0.5,千葉県,曇り,19.5,19.4,11,,,4.5,8,4,,2.9,,,0.53,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.05,,,0.059,,,,,,,,0.23,2.2,0.067,,4.6,1.8,1.4,,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20220607,東京湾　６,千葉港（乙）,B,1137,下層,10,千葉県,曇り,19.5,17.4,11,,,4.5,7.8,1.3,,1.8,,,0.57,0.084,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.06,,,0.07,,,,,,,,0.23,,0.076,,,1.1,0.9,,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20220705,東京湾　６,千葉港（乙）,B,1310,上層（表層）,0.5,千葉県,曇り,27.2,27.2,10.5,,,1.5,8.5,7,,4.6,,<0.5,0.48,0.067,0.005,<0.00006,<0.0006,,2.00E+01,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,,<0.012,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,<0.01,3,0.005,,27,2.8,1.8,,27.43,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20220705,東京湾　６,千葉港（乙）,B,1310,下層,9.5,千葉県,曇り,27.2,21.5,10.5,,,1.5,8.5,1.3,,4.1,,,0.57,0.078,0.007,<0.00006,<0.0006,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.02,,0.006,,,2.5,1.7,,28.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20220802,東京湾　６,千葉港（乙）,B,1211,上層（表層）,0.5,千葉県,晴れ,32,31.1,10,,,1.5,8.8,10,,5.8,,,0.51,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,,0.012,,,,,,,,<0.01,4,0.005,,29,2.9,2.1,,22.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20220802,東京湾　６,千葉港（乙）,B,1211,下層,9,千葉県,晴れ,32,22.7,10,,,1.5,8.1,<0.5,,3.5,,,0.68,0.11,,,,<0.5,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.29,,0.076,,,1.9,1.5,,27.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20221125,東京湾　６,千葉港（乙）,B,1040,上層（表層）,0.5,千葉県,晴れ,15.5,17,10.6,,,5.3,7.9,6.9,,2,,<0.5,0.65,0.068,<0.001,,,,1.10E+01,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.2,,,0.24,,,,,,,,0.14,1.6,0.055,,3.6,1.1,0.9,,31.39,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20221125,東京湾　６,千葉港（乙）,B,1040,下層,9.6,千葉県,晴れ,15.5,17.6,10.6,,,5.3,7.9,4.1,,1.6,,,0.61,0.074,0.001,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.17,,,0.22,,,,,,,,0.13,,0.063,,,1,1,,32.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20221205,東京湾　６,千葉港（乙）,B,928,上層（表層）,0.5,千葉県,曇り,9.5,16,10.5,,,4.3,7.9,7.7,,2.1,,,0.68,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.21,,,0.27,,,,,,,,0.03,1.4,0.056,,4.9,1.1,0.9,,31.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20221205,東京湾　６,千葉港（乙）,B,928,下層,9.5,千葉県,曇り,9.5,15.6,10.5,,,4.3,7.9,7.9,,2,,,0.59,0.065,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.2,,,0.26,,,,,,,,0.08,,0.05,,,1.1,1,,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20221212,東京湾　６,千葉港（乙）,B,933,上層（表層）,0.5,千葉県,快晴,10.5,16,11.2,,,4.3,7.9,5.5,,1.9,,,0.64,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.25,,,0.33,,,,,,,,0.05,1.2,0.059,,3,1.1,0.9,,31.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20221212,東京湾　６,千葉港（乙）,B,933,下層,10.2,千葉県,快晴,10.5,16.8,11.2,,,4.3,7.8,4.9,,1.7,,,0.61,0.07,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,0.24,,,0.32,,,,,,,,0.04,,0.056,,,1.1,1,,31.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20230112,東京湾　６,千葉港（乙）,B,1059,上層（表層）,0.5,千葉県,晴れ,10,10.9,11.1,,,4,8,10,,2.7,,<0.5,0.71,0.042,0.004,<0.00006,<0.0006,,<1.0E+00,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.073,0.36,,,0.43,<0.005,,,,,,,0.01,2,0.024,,11,1.4,0.9,,31.43,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20230112,東京湾　６,千葉港（乙）,B,1059,下層,10.1,千葉県,晴れ,10,10.7,11.1,,,4,8,9.3,,2.5,,,0.69,0.047,0.006,<0.00006,<0.0006,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.34,,,0.41,,,,,,,,0.01,,0.025,,,1.4,0.9,,31.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20230119,東京湾　６,千葉港（乙）,B,1027,上層（表層）,0.5,千葉県,曇り,8,11.1,11.1,,,6.6,8,9.1,,2.1,,,0.69,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,0.3,,,0.36,,,,,,,,0.02,1.5,0.031,,5.2,1.2,0.9,,31.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20230119,東京湾　６,千葉港（乙）,B,1027,下層,10.1,千葉県,曇り,8,11,11.1,,,6.6,8,9,,2.3,,,0.65,0.042,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.29,,,0.35,,,,,,,,0.01,,0.029,,,1.2,1,,31.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20230216,東京湾　６,千葉港（乙）,B,1024,上層（表層）,0.5,千葉県,快晴,9,10.1,11.6,,,2.8,8.2,11,,3.2,,,0.62,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.29,,,0.33,,,,,,,,<0.01,20,0.003,,2,1.8,1.2,,31.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20230216,東京湾　６,千葉港（乙）,B,1024,下層,10.6,千葉県,快晴,9,8.7,11.6,,,2.8,8.2,10,,3.2,,,0.65,0.041,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.27,,,0.3,,,,,,,,<0.01,,0.004,,,2,1.2,,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20230309,東京湾　６,千葉港（乙）,B,1002,上層（表層）,0.5,千葉県,快晴,15,12.6,10.5,,,3,8.3,11,,3.1,,,0.6,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.26,,,0.29,,,,,,,,<0.01,2.1,0.004,,6.6,1.8,1.3,,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20230309,東京湾　６,千葉港（乙）,B,1002,下層,9.5,千葉県,快晴,15,10.4,10.5,,,3,8.3,9.6,,3.4,,,0.54,0.037,,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.19,,,0.22,,,,,,,,<0.01,,0.003,,,1.9,1.3,,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20220412,東京湾　７,千葉港（甲）,C,1124,上層（表層）,0.5,千葉県,晴れ,20.5,18.4,10,,,2.5,8.3,11,,5.6,,,1,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.31,,,0.33,,,,,,,,0.01,2.3,0.011,3.80E+03,17,2.9,1.6,,28.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20220412,東京湾　７,千葉港（甲）,C,1124,下層,9,千葉県,晴れ,20.5,15.3,10,,,2.5,8.2,9,,2.3,,,0.63,0.029,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.22,,,0.24,,,,,,,,0.03,,0.005,,,1.5,1.2,,30.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20220510,東京湾　７,千葉港（甲）,C,1203,上層（表層）,0.5,千葉県,晴れ,22,18,9.8,,,5.2,8,4.4,,2.8,,<0.5,0.61,0.067,0.004,,,,<1.0E+00,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.19,,,0.21,,,,,,,,0.12,1.5,0.028,6.40E+02,8.6,1.1,0.7,,31.63,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20220510,東京湾　７,千葉港（甲）,C,1203,下層,8.8,千葉県,晴れ,22,15.6,9.8,,,5.2,7.9,3.9,,2.5,,,0.58,0.064,0.003,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.16,,,0.19,,,,,,,,0.13,,0.035,,,0.9,0.5,,32.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20220607,東京湾　７,千葉港（甲）,C,1116,上層（表層）,0.5,千葉県,曇り,19.8,19.8,10,,,4.1,8,4.4,,3.2,,,0.5,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.05,,,0.06,,,,,,,,0.22,2.2,0.058,1.80E+03,6.5,1.7,1.4,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20220607,東京湾　７,千葉港（甲）,C,1116,下層,9,千葉県,曇り,19.8,17.6,10,,,4.1,7.8,1.4,,1.9,,,0.5,0.098,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.05,,,0.061,,,,,,,,0.21,,0.086,,,1.1,1,,32.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20220705,東京湾　７,千葉港（甲）,C,1235,上層（表層）,0.5,千葉県,曇り,27,27.4,9.7,,,1.8,8.5,7.1,,4.6,,<0.5,0.45,0.068,0.003,<0.00006,<0.0006,,8.70E+01,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,,<0.012,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,<0.01,2.6,0.007,5.40E+03,28,2.5,1.8,,27.72,,<0.05,<0.002,<0.001,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,0.009,<0.0002,<0.00004,<0.02,0.0023,0.0000011,0.0000007,0.0000037,0.0000035,0.0000048,<0.008,<0.02,<0.003,<0.00004,<0.002,<0.001
30090,20220705,東京湾　７,千葉港（甲）,C,1235,下層,8.7,千葉県,曇り,27,25.4,9.7,,,1.8,8.4,3.4,,4.5,,,0.53,0.078,0.004,<0.00006,<0.0006,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,0.008,,,2.5,1.8,,27.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20220802,東京湾　７,千葉港（甲）,C,1151,上層（表層）,0.5,千葉県,晴れ,32.5,31.4,9.4,,,1.9,8.8,10,,5.5,,,0.5,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.01,3.4,<0.003,8.50E+03,27,2.9,2.1,,23.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20220802,東京湾　７,千葉港（甲）,C,1151,下層,8.4,千葉県,晴れ,32.5,24.3,9.4,,,1.9,8.1,3.7,,3.3,,,0.61,0.12,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.01,,,0.016,,,,,,,,0.19,,0.079,,,1.8,1.5,,28.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20221125,東京湾　７,千葉港（甲）,C,1017,上層（表層）,0.5,千葉県,晴れ,14,18.9,10,,,4.5,7.9,6.2,,1.7,,<0.5,0.67,0.074,0.003,,,,9.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.29,,,0.34,,,,,,,,0.05,1.6,0.058,1.20E+03,5.3,1.1,0.9,,31.15,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20221125,東京湾　７,千葉港（甲）,C,1017,下層,9,千葉県,晴れ,14,17.3,10,,,4.5,7.9,6,,1.6,,,0.6,0.069,0.001,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.22,,,0.26,,,,,,,,0.12,,0.05,,,1.1,0.9,,31.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20221205,東京湾　７,千葉港（甲）,C,908,上層（表層）,0.5,千葉県,曇り,9.5,18.1,9.5,,,3.8,7.9,6.9,,2.1,,,0.59,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,0.18,,,0.24,,,,,,,,0.13,1.4,0.05,1.30E+03,5.5,1.1,1,,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20221205,東京湾　７,千葉港（甲）,C,908,下層,8.5,千葉県,曇り,9.5,17.3,9.5,,,3.8,7.9,6,,1.8,,,0.57,0.064,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,0.16,,,0.22,,,,,,,,0.12,,0.05,,,1.1,1,,32.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20221212,東京湾　７,千葉港（甲）,C,913,上層（表層）,0.5,千葉県,快晴,10.5,16.7,10.3,,,4.3,7.9,6.7,,1.8,,,0.64,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.25,,,0.32,,,,,,,,0.05,1.3,0.054,5.30E+02,3.1,1.2,1,,31.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20221212,東京湾　７,千葉港（甲）,C,913,下層,9.3,千葉県,快晴,10.5,17.1,10.3,,,4.3,7.9,5.6,,1.6,,,0.52,0.06,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.19,,,0.28,,,,,,,,0.04,,0.047,,,1,0.9,,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230112,東京湾　７,千葉港（甲）,C,950,上層（表層）,0.5,千葉県,晴れ,7,13.6,10.4,,,4,8,9.6,,2.4,,<0.5,0.67,0.048,0.003,<0.00006,<0.0006,,<1.0E+00,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.072,0.34,,,0.41,<0.005,,,,,,,<0.01,1.9,0.028,2.60E+03,8.8,1.3,0.9,,31.89,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230112,東京湾　７,千葉港（甲）,C,950,下層,9.4,千葉県,晴れ,7,11,10.4,,,4,8,9.1,,2.3,,,0.66,0.048,0.004,<0.00006,<0.0006,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,0.33,,,0.4,,,,,,,,0.03,,0.028,,,1.2,0.9,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230119,東京湾　７,千葉港（甲）,C,933,上層（表層）,0.5,千葉県,薄曇り,7.5,13,9.8,,,5.8,8,8.5,,2.2,,,0.7,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.28,,,0.33,,,,,,,,0.03,1.6,0.032,5.40E+02,4.3,1.1,1,,32.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230119,東京湾　７,千葉港（甲）,C,933,下層,8.8,千葉県,薄曇り,7.5,11.7,9.8,,,5.8,8,8.1,,2.4,,,0.69,0.052,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.26,,,0.31,,,,,,,,0.07,,0.033,,,1.1,0.9,,32.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230216,東京湾　７,千葉港（甲）,C,1004,上層（表層）,0.5,千葉県,快晴,7.5,10.5,10.3,,,3.8,8.2,11,,3.2,,,0.71,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.36,,,0.4,,,,,,,,<0.01,26,0.007,2.50E+03,2,1.9,1.2,,31.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230216,東京湾　７,千葉港（甲）,C,1004,下層,9.3,千葉県,快晴,7.5,9.1,10.3,,,3.8,8.1,10,,3,,,0.65,0.041,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.32,,,0.35,,,,,,,,<0.01,,0.003,,,1.9,1.1,,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230309,東京湾　７,千葉港（甲）,C,943,上層（表層）,0.5,千葉県,快晴,16.5,13.7,10,,,3.4,8.3,11,,2.6,,,0.59,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.25,,,0.28,,,,,,,,<0.01,2,0.008,1.90E+03,8.6,1.7,1.3,,31.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230309,東京湾　７,千葉港（甲）,C,943,下層,9,千葉県,快晴,16.5,10.7,10,,,3.4,8.2,9,,2.8,,,0.5,0.036,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.2,,,0.22,,,,,,,,<0.01,,0.008,,,1.7,1.2,,31.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20220412,千葉　１,千葉港（甲）,C,940,上層（表層）,0.5,千葉市,晴れ,21.3,18.8,6.8,,,2,8.9,10,,3.6,,,1,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.68,>30.0,,0.7,,,,,,,,0.02,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20220412,千葉　１,千葉港（甲）,C,940,下層,5.8,千葉市,晴れ,21.3,18.1,6.8,,,2,8.9,9.3,,3.6,,,1,0.049,,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.66,>30.0,,0.68,,,,,,,,0.04,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20220412,千葉　１,千葉港（甲）,C,940,混合,,千葉市,晴れ,21.3,18.4,6.8,,,2,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,,,>30.0,,,,<0.005,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20220510,千葉　１,千葉港（甲）,C,940,上層（表層）,0.5,千葉市,晴れ,17.8,16.2,7.7,,,4.2,8.5,6.1,,2.6,,<0.5,0.69,0.055,,,,,<1.0E+00,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.16,>30.0,,0.18,,,,,,,,0.12,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20220510,千葉　１,千葉港（甲）,C,940,下層,6.7,千葉市,晴れ,17.8,15.9,7.7,,,4.2,8.5,3.6,,2.4,,,0.57,0.062,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20220510,千葉　１,千葉港（甲）,C,940,混合,,千葉市,晴れ,17.8,16,7.7,,,4.2,,,,,,,,,0.004,0.0001,0.0011,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,<0.002,0.016,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,
30100,20220607,千葉　１,千葉港（甲）,C,930,上層（表層）,0.5,千葉市,曇り,18.5,18.4,7.9,,,2.9,,3.1,,2.4,,,0.56,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.07,>30.0,,0.078,,,,,,,,0.23,,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20220607,千葉　１,千葉港（甲）,C,930,下層,6.9,千葉市,曇り,18.5,18.2,7.9,,,2.9,,2.4,,1.8,,,0.65,0.1,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.07,>30.0,,0.079,,,,,,,,0.23,,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
