地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30250,20171128,東京湾　２０,東京湾（１７）,A,1045,下層,9.2,千葉県,曇り,13.3,16.7,10.2,,,5.6,,8.2,7.5,,1.2,,,,0.36,0.031,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.16,,0.17,,,,,,,,0.01,,0.021,,,1.2,0.8,,32.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20171218,東京湾　２０,東京湾（１７）,A,1117,上層（表層）,0.5,千葉県,薄曇り,7.4,13.5,10.2,,,6.4,,8.1,8.1,,1.6,,<2.0E+00,,0.42,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.16,,0.18,,,,,,,,0.02,1,0.024,3.00E+02,1.2,0.9,0.7,,33.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20171218,東京湾　２０,東京湾（１７）,A,1121,下層,9.2,千葉県,薄曇り,7.4,12.6,10.2,,,6.4,,8.1,8.3,,1.4,,,,0.39,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.17,,0.19,,,,,,,,0.03,,0.028,,,1,0.6,,33.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20180116,東京湾　２０,東京湾（１７）,A,1153,上層（表層）,0.5,千葉県,晴れ,10.3,11.9,9.8,,,6.1,,8.2,9.3,,2,,<2.0E+00,<0.5,0.34,0.027,<0.001,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.003,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.016,0.15,,0.16,<0.005,,,,,,,0.02,0.9,0.015,1.40E+03,6.6,1,0.9,,33.62,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20180116,東京湾　２０,東京湾（１７）,A,1157,下層,8.8,千葉県,晴れ,10.3,13.8,9.8,,,6.1,,8.2,8.2,,1.3,,,,0.21,0.025,0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.12,,0.13,,,,,,,,0.01,,0.016,,,0.8,0.6,,34.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20180221,東京湾　２０,東京湾（１７）,A,1231,上層（表層）,0.5,千葉県,曇り,7.7,11.3,10.1,,,4.9,,8.3,9.7,,1.5,,<2.0E+00,,0.24,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.13,,0.13,,,,,,,,0.02,0.9,0.015,4.40E+03,12,0.9,0.6,,33.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20180221,東京湾　２０,東京湾（１７）,A,1234,下層,9.1,千葉県,曇り,7.7,11.1,10.1,,,4.9,,8.3,9.7,,1.3,,,,0.26,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.13,,0.13,,,,,,,,0.08,,0.012,,,0.8,0.8,,33.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20180303,東京湾　２０,東京湾（１７）,A,1044,上層（表層）,0.5,千葉県,快晴,9.8,12.1,9.6,,,2.6,,8.2,9.2,,2,,<2.0E+00,,0.39,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.12,,0.12,,,,,,,,0.03,1.2,0.014,2.30E+03,3.8,1.4,0.8,,33.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20180303,東京湾　２０,東京湾（１７）,A,1047,下層,8.6,千葉県,快晴,9.8,12.5,9.6,,,2.6,,8.2,8.4,,1.7,,,,0.36,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.12,,0.12,,,,,,,,<0.01,,0.018,,,1.3,0.7,,33.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20170515,東京湾　２１,東京湾（１７）,A,1119,上層（表層）,0.5,千葉県,曇り,18.6,17.2,20,,,12.5,,8.2,8.3,,1.4,,2.00E+00,<0.5,0.2,0.017,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.03,,0.034,,,,,,,,0.02,1.3,0.007,5.50E+02,1,1.1,1.1,,34.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20170515,東京湾　２１,東京湾（１７）,A,1124,下層,15,千葉県,曇り,18.6,15.7,20,,,12.5,,8.1,7.7,,1.2,,,,0.23,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.06,,0.065,,,,,,,,0.01,,0.012,,,1.1,1,,34.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20170707,東京湾　２１,東京湾（１７）,A,1110,上層（表層）,0.5,千葉県,晴れ,25.7,24.3,28.9,,,9,,8.4,7.9,,1.7,,<2.0E+00,<0.5,0.21,0.019,<0.001,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,<0.005,,,,,,,<0.01,1.2,0.004,3.40E+03,1,2.2,1.5,,33.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20170707,東京湾　２１,東京湾（１７）,A,1115,下層,15,千葉県,晴れ,25.7,23.1,28.9,,,9,,8.2,7.7,,1.2,,,,0.2,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.003,,,2,1.3,,34.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20170922,東京湾　２１,東京湾（１７）,A,1045,上層（表層）,0.5,千葉県,一時雨,26.6,24.8,28,,,9,,8.3,7.2,,1.3,,,,0.19,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,0.9,0.005,7.20E+02,1.8,1.5,0.8,,34.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20170922,東京湾　２１,東京湾（１７）,A,1050,下層,15,千葉県,一時雨,26.6,24.5,28,,,9,,8.3,7.2,,1.4,,,,0.21,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.003,,,1.3,1,,34.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20171128,東京湾　２１,東京湾（１７）,A,1109,上層（表層）,0.5,千葉県,曇り,13.2,16.5,24.5,,,11,,8.2,8,,1,,<2.0E+00,<0.5,0.18,0.023,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.11,,0.12,,,,,,,,0.02,0.8,0.016,7.70E+02,1.2,1.1,0.7,,33.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20171128,東京湾　２１,東京湾（１７）,A,1114,下層,15,千葉県,曇り,13.2,17.2,24.5,,,11,,8.3,7.6,,0.8,,,,0.17,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.08,,0.093,,,,,,,,0.02,,0.015,,,1,0.7,,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20180116,東京湾　２１,東京湾（１７）,A,1221,上層（表層）,0.5,千葉県,晴れ,11.2,14.4,25.8,,,19,,8.2,8,,1.6,,<2.0E+00,<0.5,0.14,0.02,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.04,,0.046,,,,,,,,0.01,0.8,0.014,2.50E+02,0.3,0.6,0.6,,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20180116,東京湾　２１,東京湾（１７）,A,1224,下層,15,千葉県,晴れ,11.2,15,25.8,,,19,,8.2,7.8,,1,,,,0.11,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.05,,0.055,,,,,,,,0.01,,0.015,,,0.6,0.6,,34.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20180303,東京湾　２１,東京湾（１７）,A,1114,上層（表層）,0.5,千葉県,快晴,11.3,14.2,23.6,,,10,,8.2,8.1,,2,,,,0.21,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.1,,0.1,,,,,,,,<0.01,1,0.014,3.30E+02,0.1,1,0.6,,34.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20180303,東京湾　２１,東京湾（１７）,A,1118,下層,15,千葉県,快晴,11.3,14.3,23.6,,,10,,8.2,8,,1.8,,,,0.27,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.11,,0.11,,,,,,,,<0.01,,0.015,,,0.9,0.6,,34.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20170421,東京湾　２２,東京湾（１７）,A,1114,上層（表層）,0.5,千葉県,曇り,16.3,15.8,15.7,,,10.8,,8.2,8.8,,1.5,,4.00E+00,<0.5,0.18,0.021,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.02,,0.025,,,,,,,,0.01,1.2,0.01,8.90E+02,2.1,1,0.9,,33.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20170421,東京湾　２２,東京湾（１７）,A,1118,下層,14.7,千葉県,曇り,16.3,15.3,15.7,,,10.8,,8.2,8.3,,1.4,,,,0.23,0.02,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.05,,0.057,,,,,,,,0.02,,0.01,,,1,0.9,,34.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20170613,東京湾　２２,東京湾（１７）,A,1154,上層（表層）,0.5,千葉県,雨,18.4,19.6,16.8,,,10.5,,8.2,7.8,,1.1,,,,0.11,0.011,,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.003,<0.01,,0.013,<0.005,,,,,,,<0.01,0.9,0.004,6.30E+02,1,0.8,0.8,,34.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20170613,東京湾　２２,東京湾（１７）,A,1157,下層,15,千葉県,雨,18.4,19,16.8,,,10.5,,8.2,7.3,,1,,,,0.11,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.02,,0.022,,,,,,,,<0.01,,0.008,,,0.8,0.8,,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20170830,東京湾　２２,東京湾（１７）,A,1130,上層（表層）,0.5,千葉県,晴れ,28.8,26.4,14.5,,,12.5,,8.2,7.1,,1.1,,<2.0E+00,<0.5,0.11,0.009,<0.001,<0.00006,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.09,1,0.004,2.00E+02,0.7,1.4,1,,34.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20170830,東京湾　２２,東京湾（１７）,A,1135,下層,13.5,千葉県,晴れ,28.8,25.6,14.5,,,12.5,,8.3,7.1,,1,,,,0.07,0.009,<0.001,<0.00006,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.07,,<0.003,,,1.2,1.1,,34.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20171026,東京湾　２２,東京湾（１７）,A,1105,上層（表層）,0.5,千葉県,快晴,18.3,21.7,14.6,,,10.8,,8.3,7.1,,1.2,,2.00E+00,<0.5,0.28,0.013,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.03,,0.037,,,,,,,,<0.01,0.9,0.01,1.90E+02,0.3,1,0.9,,34.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20171026,東京湾　２２,東京湾（１７）,A,1115,下層,13.6,千葉県,快晴,18.3,21.8,14.6,,,10.8,,8.2,7.1,,0.9,,,,0.17,0.014,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.03,,0.038,,,,,,,,<0.01,,0.008,,,1,1,,34.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20171218,東京湾　２２,東京湾（１７）,A,1210,上層（表層）,0.5,千葉県,薄曇り,10.2,15.9,16.7,,,15.5,,8.2,7.7,,1.6,,,,0.18,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.08,,0.086,,,,,,,,0.01,1,0.014,1.40E+02,0.5,0.7,0.4,,34.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20171218,東京湾　２２,東京湾（１７）,A,1214,下層,15,千葉県,薄曇り,10.2,16.2,16.7,,,15.5,,8.2,7.7,,1.1,,,,0.19,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.07,,0.076,,,,,,,,0.02,,0.015,,,0.7,0.5,,34.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20180222,東京湾　２２,東京湾（１７）,A,1110,上層（表層）,0.5,千葉県,曇り,4.5,15.4,17.8,,,17.8,,8.3,7.6,,1.8,,<2.0E+00,<0.5,0.15,0.019,0.001,<0.00006,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.08,,0.086,,,,,,,,0.01,1.3,0.014,1.70E+02,0.4,0.5,0.4,,34.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20180222,東京湾　２２,東京湾（１７）,A,1115,下層,15,千葉県,曇り,4.5,14.8,17.8,,,17.8,,8.3,7.3,,1.2,,,,0.17,0.02,0.002,<0.00006,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.08,,0.084,,,,,,,,<0.01,,0.013,,,0.6,0.5,,34.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20170515,東京湾　２３,東京湾（１７）,A,1205,上層（表層）,0.5,千葉県,曇り,19.2,18.1,25.3,,,14,,8.2,8.8,,1.7,,7.90E+01,<0.5,0.21,0.015,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.02,,0.022,,,,,,,,0.03,1.4,0.005,7.20E+02,1.8,1.3,1.2,,33.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20170515,東京湾　２３,東京湾（１７）,A,1208,下層,15,千葉県,曇り,19.2,15.6,25.3,,,14,,8.2,7.7,,1.3,,,,0.21,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.05,,0.063,,,,,,,,0.03,,0.011,,,1.2,1.2,,34.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20170707,東京湾　２３,東京湾（１７）,A,1155,上層（表層）,0.5,千葉県,晴れ,25.8,24.3,27.1,,,13,,8.3,7.2,,1,,2.00E+00,<0.5,0.16,0.014,<0.001,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,<0.005,,,,,,,<0.01,0.8,<0.003,6.60E+02,0.5,1.5,1.1,,34.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20170707,東京湾　２３,東京湾（１７）,A,1200,下層,15,千葉県,晴れ,25.8,23.5,27.1,,,13,,8.2,7.3,,0.9,,,,0.14,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,<0.003,,,1.5,1.2,,34.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20170922,東京湾　２３,東京湾（１７）,A,1130,上層（表層）,0.5,千葉県,一時雨,23.9,24.1,26,,,11.5,,8.3,7.1,,1,,,,0.21,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,0.012,,,,,,,,<0.01,0.8,<0.003,6.80E+02,1.3,1,0.8,,34.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20170922,東京湾　２３,東京湾（１７）,A,1135,下層,15,千葉県,一時雨,23.9,23.7,26,,,11.5,,8.3,6.8,,1.1,,,,0.18,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,<0.003,,,1,0.9,,34.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20171128,東京湾　２３,東京湾（１７）,A,1156,上層（表層）,0.5,千葉県,曇り,17.2,16.8,21.3,,,12,,8.3,7.9,,1.4,,<2.0E+00,<0.5,0.18,0.023,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.09,,0.1,,,,,,,,<0.01,1.2,0.015,8.70E+02,1.6,1,0.7,,33.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20171128,東京湾　２３,東京湾（１７）,A,1201,下層,15,千葉県,曇り,17.2,17.5,21.3,,,12,,8.2,7.1,,1,,,,0.19,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.09,,0.1,,,,,,,,<0.01,,0.015,,,1.1,0.7,,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20180116,東京湾　２３,東京湾（１７）,A,1318,上層（表層）,0.5,千葉県,晴れ,12.5,15.3,26.4,,,>20.0,,8.2,7.9,,1.5,,<2.0E+00,<0.5,0.34,0.02,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.06,,0.067,,,,,,,,0.01,0.8,0.016,3.20E+02,0.2,0.7,0.6,,34.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20180116,東京湾　２３,東京湾（１７）,A,1322,下層,15,千葉県,晴れ,12.5,15.4,26.4,,,>20.0,,8.2,7.9,,1,,,,0.13,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.07,,0.076,,,,,,,,0.02,,0.014,,,0.5,0.5,,34.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20180303,東京湾　２３,東京湾（１７）,A,1146,上層（表層）,0.5,千葉県,快晴,12.2,13.9,29.6,,,5.5,,8.2,8.4,,1.8,,,,0.29,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.1,,0.1,,,,,,,,<0.01,0.9,0.019,4.20E+02,0.1,1.1,0.7,,33.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20180303,東京湾　２３,東京湾（１７）,A,1149,下層,15,千葉県,快晴,12.2,14.3,29.6,,,5.5,,8.2,8.1,,1.3,,,,0.19,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.09,,0.095,,,,,,,,<0.01,,0.014,,,1,0.7,,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20170515,東京湾　２４,東京湾（１７）,A,1222,上層（表層）,0.5,千葉県,曇り,19.3,17.7,28.6,,,8.2,,8.2,8.2,,1.4,,1.70E+01,<0.5,0.17,0.022,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.05,,0.06,,,,,,,,0.02,1.3,0.013,1.60E+02,0.5,1.2,1.2,,33.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20170515,東京湾　２４,東京湾（１７）,A,1227,下層,15,千葉県,曇り,19.3,16.5,28.6,,,8.2,,8.1,7.8,,1.2,,,,0.31,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.05,,0.062,,,,,,,,<0.01,,0.012,,,1.2,1.1,,34.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20170707,東京湾　２４,東京湾（１７）,A,1230,上層（表層）,0.5,千葉県,晴れ,26.7,23.7,29.3,,,11.4,,8.2,7.6,,1.1,,<2.0E+00,<0.5,0.15,0.012,<0.001,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,<0.005,,,,,,,<0.01,0.8,<0.003,9.20E+02,0.5,1.7,1.3,,34.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20170707,東京湾　２４,東京湾（１７）,A,1235,下層,15,千葉県,晴れ,26.7,22.4,29.3,,,11.4,,8.2,7.6,,1,,,,0.08,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,<0.003,,,1.3,1.1,,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20170922,東京湾　２４,東京湾（１７）,A,1152,上層（表層）,0.5,千葉県,一時雨,24,24.4,26.4,,,11,,8.3,7.2,,1,,,,0.17,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,0.8,0.003,7.00E+02,0.8,1,0.9,,34.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20170922,東京湾　２４,東京湾（１７）,A,1156,下層,15,千葉県,一時雨,24,23.5,26.4,,,11,,8.2,6.8,,0.9,,,,0.24,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,0.012,,,,,,,,<0.01,,0.003,,,1,0.8,,34.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20171128,東京湾　２４,東京湾（１７）,A,1213,上層（表層）,0.5,千葉県,曇り,15.2,17.1,30.7,,,10.5,,8.3,7.8,,1.3,,2.00E+00,<0.5,0.13,0.019,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.08,,0.091,,,,,,,,<0.01,0.9,0.016,3.90E+02,1.2,0.9,0.6,,33.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20171128,東京湾　２４,東京湾（１７）,A,1217,下層,15,千葉県,曇り,15.2,17.7,30.7,,,10.5,,8.3,7.2,,1.1,,,,0.15,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.08,,0.09,,,,,,,,<0.01,,0.014,,,0.9,0.6,,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20180116,東京湾　２４,東京湾（１７）,A,1335,上層（表層）,0.5,千葉県,晴れ,12.6,14.8,30,,,>20.0,,8.2,7.7,,1.1,,<2.0E+00,<0.5,0.22,0.02,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.05,,0.057,,,,,,,,0.02,0.6,0.016,1.50E+02,0.3,0.6,0.5,,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20180116,東京湾　２４,東京湾（１７）,A,1338,下層,15,千葉県,晴れ,12.6,15.4,30,,,>20.0,,8.2,7.7,,0.8,,,,0.17,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.07,,0.077,,,,,,,,0.01,,0.017,,,0.6,0.5,,34.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20180303,東京湾　２４,東京湾（１７）,A,1202,上層（表層）,0.5,千葉県,快晴,12.6,15,29.8,,,14.5,,8.2,8.4,,1.6,,,,0.23,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.09,,0.094,,,,,,,,<0.01,0.9,0.015,3.50E+02,0.3,0.8,0.6,,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20180303,東京湾　２４,東京湾（１７）,A,1205,下層,15,千葉県,快晴,12.6,14.9,29.8,,,14.5,,8.2,8.2,,0.9,,,,0.26,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.09,,0.094,,,,,,,,<0.01,,0.015,,,0.8,0.7,,34.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20170515,東京湾　２５,東京湾（１７）,A,1246,上層（表層）,0.5,千葉県,曇り,20.2,17.8,11.1,,,8.5,,8.1,7.7,,1.8,,1.10E+02,<0.5,0.28,0.025,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.15,,0.15,,,,,,,,0.03,1.8,0.018,1.00E+02,<0.1,1.7,1.4,,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20170515,東京湾　２５,東京湾（１７）,A,1249,下層,10.1,千葉県,曇り,20.2,15.5,11.1,,,8.5,,8.1,7.6,,1.3,,,,0.22,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.08,,0.084,,,,,,,,0.01,,0.016,,,1.3,1.1,,34.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
