地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,大腸菌数,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
10980,20240507,小櫃橋,小櫃川下流,B,823,流心（中央）,0.23,千葉県,曇り,22.8,20.3,1.16,4.39,0.17,,7.6,6.6,2.4,5.6,12,,1,0.11,0.003,<0.00006,0.0006,,4.20E+01,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.11,<0.03,0.31,>30.0,0.1,0.34,<0.005,,,,,,,<0.03,,,,,10,,260,,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20240606,小櫃橋,小櫃川下流,B,820,流心（中央）,0.23,千葉県,薄曇り,25.5,22.6,1.15,2.58,0.09,,7.9,8,2.1,7.3,11,,0.84,0.1,,,,,4.50E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,6.5,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20240704,小櫃橋,小櫃川下流,B,820,流心（中央）,0.18,千葉県,晴れ,31.8,26.9,0.94,8.02,0.27,,8.1,7.1,1.9,5.9,16,,0.97,0.096,0.006,,,,1.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.41,>30.0,,0.44,,<0.005,<0.01,0.1,<0.1,<0.02,<0.0006,<0.03,,,,,8.3,,25,,9,<0.05,<0.002,<0.001,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.06,<0.0002,0.0000007,0.0000005,0.000011,0.000011,0.000011,<0.0006,<0.001,<0.1,<0.00007,<0.002,<0.0003
10980,20240808,小櫃橋,小櫃川下流,B,1116,流心（中央）,0.24,千葉県,晴れ,35,31.4,1.24,6.97,0.21,,7.7,5.5,2.1,5.6,7,,0.75,0.14,,,,,8.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,6.4,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20240905,小櫃橋,小櫃川下流,B,912,流心（中央）,0.28,千葉県,晴れ,27.8,24.1,1.43,13.4,0.29,,7.9,7.5,1.6,8.1,15,,0.99,0.12,,,,,2.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.54,>30.0,,0.57,,,,,,,,,,,,,8,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20241001,小櫃橋,小櫃川下流,B,920,流心（中央）,0.23,千葉県,曇り,23.5,21.8,1.19,9.96,0.3,,7.9,7.9,1.5,6.6,9,,1.1,0.11,,,,,1.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,7.7,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20241101,小櫃橋,小櫃川下流,B,825,流心（中央）,0.24,千葉県,薄曇り,15.1,16.8,1.2,8.58,0.2,,8,8.9,1.2,6.3,7,,1.1,0.094,0.002,<0.00006,0.0018,,2.80E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,0.69,>30.0,<0.1,0.72,<0.005,,,,,,,0.04,,,,,9.2,,24,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20241203,小櫃橋,小櫃川下流,B,850,流心（中央）,0.33,千葉県,晴れ,13.8,11.7,1.67,14.5,0.22,,7.9,9.8,1,4,6,,1.1,0.081,,,,,1.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,4.4,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20250114,小櫃橋,小櫃川下流,B,912,流心（中央）,0.2,千葉県,晴れ,10,6.2,1,6.64,0.18,,7.9,11,0.8,3.3,3,,1,0.092,0.001,,,,5.50E+01,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.73,>30.0,,0.76,,,,,,,,0.07,,,,,5.5,,33,,16,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20250210,小櫃橋,小櫃川下流,B,755,流心（中央）,0.26,千葉県,晴れ,6.7,4.8,1.3,6.83,0.16,,8,10,1.3,3.9,3,,0.97,0.1,,,,,5.70E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,10,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20250304,小櫃橋,小櫃川下流,B,929,流心（中央）,0.22,千葉県,曇り,5.2,8.8,1.1,11.1,0.27,,8,10,1.8,4.9,9,,1.2,0.13,,,,,3.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.71,>30.0,,0.74,,,,,,,,,,,,,3.2,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20240507,椿橋,小櫃川下流,B,1016,流心（中央）,0.5,千葉県,雨,20.7,18.8,2.51,3.66,0.05,,7.9,8.8,1.8,5.1,6,,1.2,0.11,0.002,,,,3.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.47,>30.0,,0.5,,,,,,,,,,,,,10,,,,,,,,0.082,0.057,0.02,0.0053,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20240704,椿橋,小櫃川下流,B,1040,流心（中央）,0.49,千葉県,晴れ,30.2,26.3,2.45,6.23,0.12,,7.9,7.7,1.2,5.6,18,,1.2,0.11,0.003,,,,2.50E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.56,26,,0.59,,,,,,,,,,,,,7.8,,,,,,,,0.1,0.087,0.018,0.0031,<0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20241101,椿橋,小櫃川下流,B,1036,流心（中央）,0.34,千葉県,薄曇り,20.3,17.1,1.7,5.38,0.1,,7.9,9.2,1,5.3,5,,1.1,0.085,0.002,,,,2.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.7,>30.0,,0.73,,,,,,,,,,,,,9.3,,,,,,,,0.11,0.084,0.023,0.0041,<0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20250114,椿橋,小櫃川下流,B,1103,流心（中央）,0.5,千葉県,晴れ,14.3,7.7,2.53,3.52,0.04,,8,12,1,3.8,4,,1.1,0.099,0.001,,,,9.60E+01,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.78,>30.0,,0.81,,,,,,,,,,,,,5.8,,,,,,,,0.052,0.027,0.016,0.0089,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20240408,御腹川橋,御腹川,A,811,流心（中央）,0.12,千葉県,曇り,19.2,14.7,0.24,0.33,0.34,,7.9,9.3,1,5.1,8,,0.79,0.074,,,,,1.80E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.9,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20240507,御腹川橋,御腹川,A,1117,流心（中央）,0.07,千葉県,雨,21.1,17.6,0.35,0.41,0.37,,7.9,8.9,1.2,4.2,7,,0.91,0.079,0.002,<0.00006,0.017,,1.10E+03,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.08,<0.03,0.46,>30.0,<0.1,0.49,<0.005,,,,,,,0.06,,,,,10,,43,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20240606,御腹川橋,御腹川,A,1153,流心（中央）,0.12,千葉県,曇り,26.4,21,0.24,0.19,0.18,,8,8.6,0.6,4.9,9,,0.72,0.086,,,,,4.50E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,5.5,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20240704,御腹川橋,御腹川,A,1133,流心（中央）,0.12,千葉県,晴れ,32.6,26.8,0.25,0.23,0.22,,8.1,7.6,0.9,4.1,6,,0.79,0.074,0.002,,,,7.50E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.47,>30.0,,0.5,,<0.005,<0.01,0.1,<0.1,<0.02,,<0.03,,,,,8,,38,,20,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20240808,御腹川橋,御腹川,A,814,流心（中央）,0.13,千葉県,晴れ,30.4,24.4,0.26,0.12,0.16,,8.1,7.8,1.4,4.1,3,,0.83,0.074,,,,,7.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,4.5,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20240905,御腹川橋,御腹川,A,1203,流心（中央）,0.06,千葉県,晴れ,30.9,24,0.31,0.46,0.42,,8,7.7,1.1,5.5,12,,0.81,0.089,,,,,4.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.51,>30.0,,0.54,,,,,,,,,,,,,6.1,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20241001,御腹川橋,御腹川,A,859,流心（中央）,0.07,千葉県,曇り,22,19.8,0.36,0.53,0.36,,7.9,8.3,1.5,6.1,22,,0.88,0.12,,,,,3.50E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,7.3,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20241101,御腹川橋,御腹川,A,1128,流心（中央）,0.12,千葉県,薄曇り,20.3,16.5,0.25,0.27,0.26,,8,9.3,0.8,4,8,,0.78,0.063,0.002,<0.00006,0.0044,,2.60E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,0.52,>30.0,<0.1,0.55,<0.005,,,,,,,0.04,,,,,9.1,,38,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20241203,御腹川橋,御腹川,A,1042,流心（中央）,0.11,千葉県,晴れ,13.7,11.3,0.23,0.29,0.37,,7.9,10,1,3.4,6,,0.87,0.054,,,,,4.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,4.3,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20250114,御腹川橋,御腹川,A,1212,流心（中央）,0.1,千葉県,晴れ,11.7,7.9,0.21,0.16,0.22,,7.9,11,0.6,3.3,2,,0.84,0.065,0.001,,,,7.30E+01,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.51,>30.0,,0.54,,,,,,,,0.13,,,,,5,,51,,39,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20250210,御腹川橋,御腹川,A,955,流心（中央）,0.07,千葉県,晴れ,11.1,6.4,0.15,0.16,0.27,,7.9,11,0.6,3,3,,0.64,0.073,,,,,1.70E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,9.4,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20250304,御腹川橋,御腹川,A,900,流心（中央）,0.12,千葉県,曇り,4.1,7.6,0.25,0.53,0.44,,7.9,11,0.8,5.8,9,,1,0.072,,,,,4.20E+02,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.59,>30.0,,0.62,,,,,,,,,,,,,4.2,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20240423,持田崎橋,養老川上流,A,834,流心（中央）,0.2,市原市,曇り,21,15.6,0.97,1.53,0.13,,8.1,10,1.8,4.4,3,,1.2,0.19,,,,,3.50E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.23,,0.16,,,2.6,,28,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20240523,持田崎橋,養老川上流,A,1240,流心（中央）,0.2,市原市,曇り,25.4,19.2,1.08,1.51,0.11,,8.1,9.4,1.6,4.4,3,,1.6,0.18,0.008,,,,3.40E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,0.03,0.86,>30.0,<0.1,0.89,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.35,,0.17,,,2.4,,28,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20240606,持田崎橋,養老川上流,A,1155,流心（中央）,0.2,市原市,曇り,25.2,20.7,1.07,1.13,0.07,,8.2,9.4,1,4.2,3,,1.6,0.19,,,,,3.60E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.46,,0.18,,,2.5,,29,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20240704,持田崎橋,養老川上流,A,1200,流心（中央）,0.2,市原市,晴れ,31,26.4,1.4,2.33,0.13,,8.1,7.9,2.7,3.7,4,,1.4,0.15,,,,,3.50E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.04,,0.15,,,2.1,,27,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20240805,持田崎橋,養老川上流,A,1315,流心（中央）,0.2,市原市,晴れ,33.6,30.2,1.1,0.83,0.05,,8.3,8.4,1.5,4.2,5,,1.8,0.26,0.006,,,,9.10E+01,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.1,0.17,1.1,>30.0,<0.1,1.3,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.17,,0.25,,,2.6,,37,,16,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20240917,持田崎橋,養老川上流,A,1245,流心（中央）,0.2,市原市,晴れ,34.8,26.4,1.14,1.42,0.1,,8.4,9.5,0.7,4.1,3,,1.2,0.21,,,,,1.70E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.07,,0.2,,,2.6,,32,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20241016,持田崎橋,養老川上流,A,1215,流心（中央）,0.2,市原市,曇り,28.8,20,1.06,1.23,0.08,,8.2,9.3,<0.5,3.5,1,,1,0.18,,,,,2.00E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.08,,0.18,,,2.4,,30,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20241114,持田崎橋,養老川上流,A,1200,流心（中央）,0.2,市原市,晴れ,20,15,1.08,1.31,0.09,,8.2,10,1.2,3.3,2,,1,0.18,<0.001,,,,3.40E+02,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,0.05,0.79,>30.0,<0.1,0.8,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,<0.03,,0.18,,,1.8,,30,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20241202,持田崎橋,養老川上流,A,900,流心（中央）,0.2,市原市,晴れ,9.4,9.6,1.1,0.9,0.09,,8.1,11,0.8,3.4,2,,1.1,0.23,,,,,3.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.22,,,1.8,,31,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20250114,持田崎橋,養老川上流,A,940,流心（中央）,0.2,市原市,晴れ,4,5.8,1.07,1.03,0.07,,8.1,11,0.9,3.6,1,,1.5,0.29,,,,,3.10E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.3,,0.29,,,1.9,,37,,14,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20250213,持田崎橋,養老川上流,A,920,流心（中央）,0.2,市原市,晴れ,9.6,8.6,0.8,1.09,0.09,,8.2,10,1.2,5.2,12,,1.5,0.24,0.001,,,,9.00E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,1.3,<0.03,>30.0,<0.1,1.4,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,<0.03,,0.22,,,2.6,,36,,15,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20250301,持田崎橋,養老川上流,A,835,流心（中央）,0.2,市原市,晴れ,7.6,8.4,1.05,0.89,0.06,,8.1,12,2.5,5.1,6,,1.4,0.29,,,,,6.00E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.27,,0.26,,,2.4,,39,,16,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20240423,浅井橋,養老川中流,B,1155,流心（中央）,0.2,市原市,曇り,18.6,1.8,1.92,2.11,0.01,,8,9.7,2.8,6.3,12,,0.93,0.12,,,,,1.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,<0.03,,0.075,,,4,,25,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20240523,浅井橋,養老川中流,B,945,流心（中央）,0.2,市原市,曇り,23.8,21.2,2.26,3.07,0.02,,8.1,9.8,2.5,7.4,12,,0.8,0.099,0.001,,,,9.00E+01,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,0.26,>30.0,<0.1,0.29,<0.005,<0.005,<0.01,0.2,<0.1,<0.02,,0.08,,0.053,,,4.2,,24,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20240606,浅井橋,養老川中流,B,925,流心（中央）,0.2,市原市,曇り,24.6,23.3,2.27,0.17,<0.01,,8.6,13,3.1,7.8,15,,0.67,0.087,,,,,3.00E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.08,,0.019,,,4,,25,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20240704,浅井橋,養老川中流,B,1030,流心（中央）,0.2,市原市,晴れ,32,28.6,2,4.05,0.03,,7.9,8.4,2,7.9,73,,1,0.16,,,,,1.40E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,0.03,,0.094,,,4.2,,20,,6,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20240805,浅井橋,養老川中流,B,1000,流心（中央）,0.2,市原市,晴れ,32.8,30.2,2.08,0.66,<0.01,,8.6,11,0.9,6.3,4,,0.49,0.054,0.005,,,,5.00E+00,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.1,<0.03,<0.03,>30.0,<0.1,<0.06,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,<0.03,,0.017,,,3.9,,29,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20240917,浅井橋,養老川中流,B,830,流心（中央）,0.2,市原市,曇り,28.4,24.2,0.44,3.87,0.25,,8.2,8.7,0.9,5.9,7,,0.58,0.081,,,,,2.00E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.1,,0.057,,,3.6,,28,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20241016,浅井橋,養老川中流,B,1045,流心（中央）,0.2,市原市,薄曇り,26.8,22.2,0.43,4.14,0.23,,8.1,9.8,0.5,5.8,8,,0.93,0.098,,,,,3.60E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.03,,0.085,,,3.4,,26,,8,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20241114,浅井橋,養老川中流,B,1045,流心（中央）,0.2,市原市,薄曇り,18.6,16.2,0.52,3.18,0.19,,8.1,10,1,5,16,,1,0.1,<0.001,,,,3.20E+02,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,0.04,0.72,>30.0,<0.1,0.76,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,,<0.03,,0.088,,,2.9,,26,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20241202,浅井橋,養老川中流,B,1200,流心（中央）,0.2,市原市,晴れ,15.2,13.4,0.46,3.75,0.23,,8.1,10,0.9,4.7,13,,0.97,0.11,,,,,4.80E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,<0.03,,0.09,,,1.3,,28,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20250114,浅井橋,養老川中流,B,1220,流心（中央）,0.2,市原市,晴れ,14.6,8.8,0.45,2.74,0.18,,8.9,17,4.5,6,12,,0.72,0.11,,,,,5.80E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.32,,0.028,,,3.8,,34,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20250213,浅井橋,養老川中流,B,1052,流心（中央）,0.2,市原市,曇り,10.8,9.4,0.33,2.1,0.15,,8.3,12,1.1,3.9,5,,0.74,0.073,<0.001,,,,3.20E+02,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,0.53,0.05,>30.0,<0.1,0.58,<0.005,<0.005,<0.01,0.2,<0.1,<0.02,,0.09,,0.056,,,2.7,,36,,13,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20250301,浅井橋,養老川中流,B,950,流心（中央）,0.2,市原市,晴れ,16.2,10.4,0.58,2.16,0.09,,8.6,14,3.9,7.6,14,,0.74,0.12,,,,,6.90E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.03,,0.021,,,3.2,,37,,13,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20240423,養老大橋,養老川下流,C,1025,流心（中央）,0.2,市原市,曇り,21,18.2,1.12,12,0.13,,8.3,11,7.4,12,8,,1.4,0.15,,,,,6.00E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,0.08,,0.016,,,1.8,,950,,3000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20240523,養老大橋,養老川下流,C,1040,流心（中央）,0.2,市原市,曇り,24.2,21.2,1.35,14.3,0.13,,7.8,6.3,0.9,6.3,10,,0.89,0.1,0.002,<0.00006,<0.0006,,7.00E+01,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.03,0.21,>30.0,,0.24,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.21,,0.083,,,1.3,,2100,,7500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
