地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,大腸菌数,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30070,20240905,東京湾　５,千葉港（甲）,C,1047,上層（表層）,0.5,千葉県,曇り,27.5,27.6,7.8,,,3.8,8,2.9,,1.8,,,0.54,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.04,,,0.076,,,,,,,,0.19,1.7,0.077,2.80E+03,6,1.5,1.3,,29.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20240905,東京湾　５,千葉港（甲）,C,1047,下層,6.8,千葉県,曇り,27.5,26.1,7.8,,,3.8,7.8,0.5,,1.4,,,0.38,0.094,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.03,,,0.057,,,,,,,,0.09,,0.083,,,1.3,1.1,,31.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20241003,東京湾　５,千葉港（甲）,C,1025,上層（表層）,0.5,千葉県,曇り,23.5,24.5,7.7,,,1.6,8.4,11,,4.8,,,0.42,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.02,,,0.03,,,,,,,,<0.01,2.2,0.009,1.30E+04,68,2.3,1.2,,28.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20241003,東京湾　５,千葉港（甲）,C,1025,下層,6.7,千葉県,曇り,23.5,23.6,7.7,,,1.6,8.1,5.5,,3.5,,,0.47,0.095,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.1,,,0.12,,,,,,,,0.03,,0.054,,,1.8,1.1,,29.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20241111,東京湾　５,千葉港（甲）,C,1023,上層（表層）,0.5,千葉県,曇り,18,19.3,8.5,,,4.2,7.8,5.4,,1.5,,<0.5,0.47,0.084,0.001,,,,2.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.24,,,0.27,,,,,,,,0.02,1.5,0.057,8.00E+02,9.2,1.2,1.2,,32.04,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20241111,東京湾　５,千葉港（甲）,C,1023,下層,7.5,千葉県,曇り,18,19.5,8.5,,,4.2,7.8,4.3,,1.5,,,0.52,0.076,0.003,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.23,,,0.26,,,,,,,,0.04,,0.062,,,1.2,1.1,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20241205,東京湾　５,千葉港（甲）,C,1008,上層（表層）,0.5,千葉県,晴れ,13,16.1,8.5,,,3.5,8,8.1,,1.8,,,0.51,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.23,,,0.27,,,,,,,,0.01,1.1,0.033,1.20E+03,5,1.1,1,,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20241205,東京湾　５,千葉港（甲）,C,1008,下層,7.5,千葉県,晴れ,13,16.2,8.5,,,3.5,7.9,6.7,,1.7,,,0.55,0.051,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.21,,,0.26,,,,,,,,0.04,,0.039,,,1.3,1,,31.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20250124,東京湾　５,千葉港（甲）,C,1040,上層（表層）,0.5,千葉県,晴れ,7,10.2,8.5,,,5.5,8.2,12,,2.1,,<0.5,0.62,0.02,<0.001,<0.00006,<0.0006,,7.00E+00,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.036,0.26,,,0.29,<0.005,,,,,,,0.01,1.5,0.004,2.00E+03,5.3,1.3,1.1,,31.54,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20250124,東京湾　５,千葉港（甲）,C,1040,下層,7.5,千葉県,晴れ,7,10.2,8.5,,,5.5,8.1,9.6,,2.6,,,0.66,0.032,<0.001,<0.00006,<0.0006,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.24,,,0.28,,,,,,,,0.02,,0.006,,,1.8,1.2,,31.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20250207,東京湾　５,千葉港（甲）,C,1017,上層（表層）,0.5,千葉県,晴れ,5,10.1,8.8,,,2.5,8,10,,2.5,,,0.61,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.24,,,0.27,,,,,,,,0.04,1.3,0.011,1.30E+03,11,1.8,1.3,,31.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20250207,東京湾　５,千葉港（甲）,C,1017,下層,7.8,千葉県,晴れ,5,9.3,8.8,,,2.5,8.1,9.8,,2.9,,,0.68,0.057,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.22,,,0.25,,,,,,,,0.05,,0.016,,,2,1.3,,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20250306,東京湾　５,千葉港（甲）,C,832,上層（表層）,0.5,千葉県,曇り,9,10.5,9.2,,,3.1,8.1,9.4,,2.6,,,0.75,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.28,,,0.3,,,,,,,,0.07,1.9,0.009,1.50E+03,13,1.5,1.3,,30.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,20250306,東京湾　５,千葉港（甲）,C,832,下層,8.2,千葉県,曇り,9,9.6,9.2,,,3.1,8.1,8.5,,2.3,,,0.64,0.034,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.21,,,0.24,,,,,,,,0.06,,0.009,,,1.6,1.3,,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240418,東京湾　６,千葉港（乙）,B,1008,上層（表層）,0.5,千葉県,曇り,16.5,17,11,,,2.5,8.4,11,,3.3,,,0.59,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.2,,,0.22,,,,,,,,0.01,2.5,0.003,,19,2.2,1.4,,29.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240418,東京湾　６,千葉港（乙）,B,1008,下層,10,千葉県,曇り,16.5,15,11,,,2.5,8.2,7.8,,2.9,,,0.51,0.039,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.16,,,0.18,,,,,,,,0.01,,<0.003,,,2,1.2,,30.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240509,東京湾　６,千葉港（乙）,B,1130,上層（表層）,0.5,千葉県,晴れ,11,18.6,9.5,,,2.1,8.3,7.7,,3.6,,<0.5,0.42,0.041,0.001,,,,<1.0E+00,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.04,,,0.063,,,,,,,,0.04,2.6,0.006,,8.3,2,1.6,,29.98,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240509,東京湾　６,千葉港（乙）,B,1130,下層,8.5,千葉県,晴れ,11,16.7,9.5,,,2.1,7.9,3,,2,,,0.47,0.073,0.001,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.06,,,0.097,,,,,,,,0.12,,0.056,,,1.3,1.1,,32.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240606,東京湾　６,千葉港（乙）,B,1007,上層（表層）,0.5,千葉県,晴れ,22,22.2,9.6,,,1.1,8.7,15,,6.1,,,0.45,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.03,2.9,<0.003,,34,3.9,1.8,,26.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240606,東京湾　６,千葉港（乙）,B,1007,下層,8.6,千葉県,晴れ,22,18.2,9.6,,,1.1,7.9,3.4,,2,,,0.41,0.064,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.13,,,0.15,,,,,,,,0.11,,0.048,,,1.2,1,,32.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240704,東京湾　６,千葉港（乙）,B,1042,上層（表層）,0.5,千葉県,晴れ,30.5,28.4,9.8,,,1,8.7,13,,7.4,,<0.5,0.81,0.094,0.001,<0.00006,<0.0006,,3.30E+01,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.01,0.02,,,0.035,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.02,4.3,0.008,,67,3.7,2.1,,23.02,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240704,東京湾　６,千葉港（乙）,B,1042,下層,8.8,千葉県,晴れ,30.5,22.4,9.8,,,1,8.1,2.7,,2.4,,,0.43,0.056,0.003,<0.00006,<0.0006,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.1,,,0.13,,,,,,,,0.07,,0.04,,,1.4,1.3,,29.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240808,東京湾　６,千葉港（乙）,B,952,上層（表層）,0.5,千葉県,晴れ,28.5,29.7,10.8,,,1.6,8.5,8.3,,5,,,0.32,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.01,2.8,0.003,,14,2.8,1.7,,27.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240808,東京湾　６,千葉港（乙）,B,952,下層,9.8,千葉県,晴れ,28.5,22.9,10.8,,,1.6,7.9,1.6,,2.3,,,0.33,0.063,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.12,,,0.16,,,,,,,,0.01,,0.051,,,1.4,1,,31.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240905,東京湾　６,千葉港（乙）,B,1032,上層（表層）,0.5,千葉県,曇り,28.5,27.6,10.2,,,3.2,8.1,4.6,,2.2,,,0.55,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.04,,,0.064,,,,,,,,0.1,2.1,0.063,,20,1.9,1.4,,28.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240905,東京湾　６,千葉港（乙）,B,1032,下層,9.2,千葉県,曇り,28.5,25.6,10.2,,,3.2,7.8,0.6,,1.5,,,0.4,0.1,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.07,,,0.093,,,,,,,,0.09,,0.079,,,1.3,1.1,,31.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20241003,東京湾　６,千葉港（乙）,B,1010,上層（表層）,0.5,千葉県,曇り,22.5,24.5,10.3,,,1.7,8.4,10,,4.9,,,0.44,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.03,,,0.04,,,,,,,,0.01,2.2,0.009,,70,2.3,1.2,,28.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20241003,東京湾　６,千葉港（乙）,B,1010,下層,9.3,千葉県,曇り,22.5,23.3,10.3,,,1.7,7.9,4.1,,2.8,,,0.49,0.1,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.08,,,0.12,,,,,,,,0.06,,0.068,,,1.5,1,,30.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20241111,東京湾　６,千葉港（乙）,B,1005,上層（表層）,0.5,千葉県,曇り,17.5,19.2,10.8,,,3.7,7.9,6.6,,1.6,,<0.5,0.55,0.065,0.001,,,,1.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.23,,,0.25,,,,,,,,0.01,1.5,0.04,,9,1.4,1.1,,31.8,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20241111,東京湾　６,千葉港（乙）,B,1005,下層,9.8,千葉県,曇り,17.5,19.7,10.8,,,3.7,7.9,3.1,,1.7,,,0.43,0.066,0.004,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.23,,,0.26,,,,,,,,0.02,,0.049,,,1.1,1,,31.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20241205,東京湾　６,千葉港（乙）,B,954,上層（表層）,0.5,千葉県,晴れ,12.5,16,11,,,3.7,8,8.6,,1.5,,,0.53,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.23,,,0.27,,,,,,,,<0.01,0.6,0.029,,10,1.2,1,,31.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20241205,東京湾　６,千葉港（乙）,B,954,下層,10,千葉県,晴れ,12.5,16,11,,,3.7,8,7,,1.8,,,0.52,0.05,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.21,,,0.25,,,,,,,,0.03,,0.036,,,1.2,1,,31.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20250124,東京湾　６,千葉港（乙）,B,1023,上層（表層）,0.5,千葉県,晴れ,6.5,10.1,11,,,6,8.2,8,,2.1,,<0.5,0.61,0.019,<0.001,<0.00006,<0.0006,,<1.0E+00,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.036,0.26,,,0.29,<0.005,,,,,,,0.01,1.1,0.004,,4.6,1.3,1.1,,31.35,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20250124,東京湾　６,千葉港（乙）,B,1023,下層,10,千葉県,晴れ,6.5,11.1,11,,,6,8.1,7.8,,2.2,,,0.55,0.029,<0.001,<0.00006,<0.0006,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.23,,,0.26,,,,,,,,0.03,,0.01,,,1.4,1,,31.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20250207,東京湾　６,千葉港（乙）,B,1003,上層（表層）,0.5,千葉県,晴れ,5.5,9.8,11.4,,,2.8,8.1,10,,2.2,,,0.66,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.28,,,0.31,,,,,,,,0.03,2,0.012,,6.6,1.6,1.3,,31.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20250207,東京湾　６,千葉港（乙）,B,1003,下層,10.4,千葉県,晴れ,5.5,9.4,11.4,,,2.8,8.1,9.8,,2.3,,,0.59,0.047,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.22,,,0.25,,,,,,,,0.02,,0.008,,,2.1,1.1,,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20250306,東京湾　６,千葉港（乙）,B,818,上層（表層）,0.5,千葉県,曇り,8.5,9.8,11.7,,,2.8,8.2,10,,3.1,,,0.68,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.22,,,0.25,,,,,,,,0.03,2.3,0.004,,21,1.9,1.3,,31.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20250306,東京湾　６,千葉港（乙）,B,818,下層,10.7,千葉県,曇り,8.5,9.4,11.7,,,2.8,8.2,10,,2.2,,,0.54,0.027,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.19,,,0.21,,,,,,,,0.02,,0.004,,,1.7,1.2,,31.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240418,東京湾　７,千葉港（甲）,C,949,上層（表層）,0.5,千葉県,晴れ,16,17.1,10,,,2.3,8.3,10,,3,,,0.56,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.18,,,0.2,,,,,,,,0.03,2.2,0.003,3.30E+03,19,2,1.3,,29.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240418,東京湾　７,千葉港（甲）,C,949,下層,9,千葉県,晴れ,16,15.4,10,,,2.3,8.2,8.8,,2.7,,,0.5,0.038,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.15,,,0.17,,,,,,,,0.01,,<0.003,,,1.9,1.3,,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240509,東京湾　７,千葉港（甲）,C,1110,上層（表層）,0.5,千葉県,晴れ,12,18.6,8.7,,,2.5,8.3,7.8,,3.9,,<0.5,0.45,0.04,0.001,,,,3.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.06,,,0.081,,,,,,,,0.05,2.5,0.008,4.10E+03,19,2.2,1.6,,29.75,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240509,東京湾　７,千葉港（甲）,C,1110,下層,7.7,千葉県,晴れ,12,17.1,8.7,,,2.5,8,4,,2.4,,,0.46,0.071,0.002,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.06,,,0.098,,,,,,,,0.12,,0.047,,,1.3,1.1,,32.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240606,東京湾　７,千葉港（甲）,C,949,上層（表層）,0.5,千葉県,晴れ,22,22.1,8.8,,,1.1,8.6,13,,6.3,,,0.4,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.01,2.7,0.003,1.10E+04,41,4.6,1.7,,28.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240606,東京湾　７,千葉港（甲）,C,949,下層,7.8,千葉県,晴れ,22,18.4,8.8,,,1.1,7.9,3.9,,1.9,,,0.46,0.062,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.12,,,0.15,,,,,,,,0.08,,0.042,,,1.2,1,,32.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240704,東京湾　７,千葉港（甲）,C,1015,上層（表層）,0.5,千葉県,晴れ,31,27.8,9.1,,,0.9,8.7,13,,6.6,,<0.5,0.62,0.08,0.001,<0.00006,<0.0006,,2.70E+01,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.002,<0.01,,,<0.012,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.03,4.1,0.009,3.40E+04,54,3.1,2.1,,23.44,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240704,東京湾　７,千葉港（甲）,C,1015,下層,8.1,千葉県,晴れ,31,22.1,9.1,,,0.9,8.1,3.2,,2.5,,,0.47,0.065,0.003,<0.00006,<0.0006,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.07,,,0.1,,,,,,,,0.1,,0.041,,,1.7,1.4,,28.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240808,東京湾　７,千葉港（甲）,C,937,上層（表層）,0.5,千葉県,晴れ,26.5,28.7,10.2,,,1.5,8.2,7.9,,4.5,,,0.88,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.26,,,0.28,,,,,,,,0.06,2.7,0.021,9.90E+03,28,2.5,1.7,,25.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240808,東京湾　７,千葉港（甲）,C,937,下層,9.2,千葉県,晴れ,26.5,23.5,10.2,,,1.5,7.9,1.4,,2.1,,,0.42,0.077,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.12,,,0.14,,,,,,,,0.05,,0.06,,,1.4,1.2,,31.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240905,東京湾　７,千葉港（甲）,C,1007,上層（表層）,0.5,千葉県,晴れ,29,28.1,9.5,,,3.2,8,5.4,,2.3,,,0.5,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.07,,,0.11,,,,,,,,0.13,2.1,0.069,2.60E+03,14,1.7,1.4,,28.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240905,東京湾　７,千葉港（甲）,C,1007,下層,8.5,千葉県,晴れ,29,25.8,9.5,,,3.2,7.9,0.9,,1.5,,,0.43,0.088,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.09,,,0.12,,,,,,,,0.07,,0.071,,,1.2,1.2,,31.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20241003,東京湾　７,千葉港（甲）,C,950,上層（表層）,0.5,千葉県,曇り,23.5,25.7,9.6,,,1.7,8.3,10,,4.9,,,0.73,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.23,,,0.25,,,,,,,,0.02,2.4,0.025,8.30E+03,61,2.3,1.4,,27.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20241003,東京湾　７,千葉港（甲）,C,950,下層,8.6,千葉県,曇り,23.5,23.7,9.6,,,1.7,8.1,5.6,,3,,,0.4,0.074,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.07,,,0.1,,,,,,,,0.02,,0.039,,,1.6,1.1,,30.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20241111,東京湾　７,千葉港（甲）,C,946,上層（表層）,0.5,千葉県,曇り,17.5,19.9,9.7,,,3.8,7.9,5.6,,2,,<0.5,0.62,0.084,0.001,,,,6.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.35,,,0.39,,,,,,,,0.02,1.6,0.055,3.70E+03,5.1,1.3,1.2,,31.01,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20241111,東京湾　７,千葉港（甲）,C,946,下層,8.7,千葉県,曇り,17.5,20.1,9.7,,,3.8,7.8,3.3,,1.7,,,0.49,0.066,0.002,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.27,,,0.3,,,,,,,,0.03,,0.052,,,1.1,1,,31.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20241205,東京湾　７,千葉港（甲）,C,937,上層（表層）,0.5,千葉県,晴れ,10.5,16.5,10.5,,,4.1,8,8.8,,1.6,,,0.54,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.23,,,0.27,,,,,,,,0.03,1.2,0.031,1.60E+03,7,1.2,0.9,,31.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20241205,東京湾　７,千葉港（甲）,C,937,下層,9.5,千葉県,晴れ,10.5,16,10.5,,,4.1,8,7.8,,1.7,,,0.51,0.046,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.21,,,0.26,,,,,,,,0.02,,0.034,,,1.1,1,,31.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20250124,東京湾　７,千葉港（甲）,C,1000,上層（表層）,0.5,千葉県,晴れ,6.5,12.5,10.5,,,4,8.1,10,,2.6,,<0.5,0.67,0.026,<0.001,<0.00006,<0.0006,,<1.0E+00,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.036,0.26,,,0.29,<0.005,,,,,,,0.04,1.6,0.005,1.40E+03,8.9,1.5,1.1,,31.66,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20250124,東京湾　７,千葉港（甲）,C,1000,下層,9.5,千葉県,晴れ,6.5,11.2,10.5,,,4,8,8.2,,1.4,,,0.74,0.043,<0.001,<0.00006,<0.0006,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.23,,,0.27,,,,,,,,0.04,,0.012,,,1.6,1.1,,32.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20250207,東京湾　７,千葉港（甲）,C,943,上層（表層）,0.5,千葉県,晴れ,6.5,12.7,10.6,,,2.4,8.1,10,,2.5,,,0.77,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.3,,,0.33,,,,,,,,0.05,1.7,0.017,1.20E+03,11,1.8,1.3,,31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
