地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、２-ジクロロエチレン,１、２-ジクロロプロペン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルヘキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
10980,20170117,小櫃橋,小櫃川下流,B,900,1,0.28,千葉県,晴れ,9.4,6.1,1.41,11.1,0.17,,>30.0,8,11,0.7,3.1,3,3.30E+03,,1.4,0.1,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.99,,1,,,,,,,,0.12,,,,,3.7,,32,,15,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20170217,小櫃橋,小櫃川下流,B,1325,1,0.27,千葉県,曇り,16.1,11,1.35,9.3,0.19,,>30.0,8.2,11,1.5,3.6,8,3.30E+03,,0.68,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20170302,小櫃橋,小櫃川下流,B,1203,1,0.18,千葉県,曇り,8.6,9.7,0.92,5.75,0.16,,>30.0,8,11,2.2,3.8,8,3.30E+04,,1.3,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.81,,0.84,,,,,,,,,,,,,4.1,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20160510,椿橋,小櫃川下流,B,1353,1,0.38,千葉県,曇り,24.9,19.2,1.9,10.4,0.15,,>30.0,8,9.3,2.1,5.3,9,1.10E+04,,1.1,0.15,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.58,,0.61,,,,,,,,,,,,,9.5,,,,,,,,0.087,0.068,0.017,0.0024,<0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20160711,椿橋,小櫃川下流,B,825,1,0.27,千葉県,晴れ,29.5,23.4,1.36,4.71,0.07,,>30.0,7.9,12,1.4,5.8,6,1.70E+05,,0.95,0.12,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.6,,0.63,,,,,,,,,,,,,3.6,,,,,,,,0.1,0.086,0.015,0.0015,<0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20161114,椿橋,小櫃川下流,B,1422,1,0.37,千葉県,曇り,14.9,14,1.86,6.68,0.1,,>30.0,8,10,0.9,4,5,1.10E+04,,1.2,0.097,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.91,,0.94,,,,,,,,,,,,,4.5,,,,,,,,0.065,0.046,0.016,0.0034,<0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20170117,椿橋,小櫃川下流,B,1045,1,0.32,千葉県,晴れ,7.4,6.7,1.6,3.19,0.05,,>30.0,8,11,1,2.6,1,1.30E+04,,1.4,0.1,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1,,1,,,,,,,,,,,,,3.5,,,,,,,,0.043,0.022,0.014,0.0072,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20160411,御腹川橋,御腹川,A,945,1,0.06,千葉県,曇り,9.1,13.8,0.32,0.25,0.18,,>30.0,7.9,9.3,0.9,3.4,3,9.40E+03,,0.8,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20160510,御腹川橋,御腹川,A,1312,1,0.14,千葉県,曇り,23.2,17.7,0.29,0.66,0.51,,>30.0,7.9,9.3,1.7,6.6,9,1.30E+04,,0.92,0.088,0.003,<0.00006,0.0013,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,0.39,<0.1,0.42,<0.005,,,,,,,0.06,,,,,9.1,,30,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20160607,御腹川橋,御腹川,A,930,1,0.12,千葉県,曇り,21.2,17.9,0.25,0.13,0.1,,>30.0,7.9,8.7,0.5,3.1,2,3.30E+04,,0.8,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20160711,御腹川橋,御腹川,A,1351,1,0.06,千葉県,晴れ,31.6,24.7,0.32,0.28,0.45,,>30.0,8,8,0.7,4.1,3,7.90E+04,,0.75,0.095,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.45,,0.48,,<0.005,<0.01,0.3,<0.1,<0.02,<0.0006,0.04,,,,,2.4,,36,,11,<0.05,<0.002,<0.001,,,,,,,,,,<0.0008,<0.0005,<0.0003,<0.004,<0.004,,,,<0.003,0.0013,,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.18,<0.0002,,,,,
10990,20160809,御腹川橋,御腹川,A,844,1,0.09,千葉県,晴れ,28.1,22,0.19,0.16,0.7,,>30.0,8,7.6,1,3.7,2,4.90E+04,,0.72,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20160906,御腹川橋,御腹川,A,901,1,0.07,千葉県,晴れ,26.7,22.2,0.36,0.25,0.19,,>30.0,8,8.8,0.8,3.6,2,3.30E+04,,0.71,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.48,,0.51,,,,,,,,,,,,,2.1,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20161004,御腹川橋,御腹川,A,915,1,0.08,千葉県,薄曇り,25.3,21,0.43,0.61,0.3,,>30.0,7.9,9.1,1.3,6.2,5,1.70E+05,,0.94,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20161114,御腹川橋,御腹川,A,850,1,0.09,千葉県,曇り,15.1,13.3,0.48,0.44,0.33,,>30.0,7.9,10,0.7,3.4,3,7.90E+03,,0.86,0.067,0.001,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,0.56,<0.1,0.59,<0.005,,,,,,,0.08,,,,,3.6,,37,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20161205,御腹川橋,御腹川,A,852,1,0.11,千葉県,晴れ,13.4,12.2,0.58,0.5,0.27,,>30.0,7.9,9.7,0.9,3.5,10,2.20E+04,,0.87,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20170117,御腹川橋,御腹川,A,850,1,0.1,千葉県,晴れ,0.6,5.1,0.51,0.37,0.25,,>30.0,8,12,0.8,2.6,2,7.90E+03,,0.94,0.058,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.55,,0.58,,,,,,,,0.22,,,,,2.5,,42,,18,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20170217,御腹川橋,御腹川,A,1155,1,0.13,千葉県,曇り,18.5,12.4,0.26,0.32,0.3,,>30.0,8.1,12,0.9,2.9,3,2.30E+03,,0.72,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20170302,御腹川橋,御腹川,A,1041,1,0.11,千葉県,曇り,9.7,9.1,0.56,0.49,0.29,,>30.0,7.9,11,1.4,4,7,3.30E+04,,0.76,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.45,,0.48,,,,,,,,,,,,,3.3,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20160420,持田崎橋,養老川上流,A,1250,1,0.2,市原市,晴れ,19,18.1,1.1,1.14,0.08,,>30.0,8.3,10,0.6,2.9,<1,3.30E+02,,1.3,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.75,,0.79,,,,,,,,0.18,,0.15,,,3.1,,31,,14,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20160524,持田崎橋,養老川上流,A,1005,1,0.2,市原市,晴れ,30,20.7,1.2,1.08,0.08,,>30.0,8.3,10,1.5,2.8,<1,7.90E+02,,1.2,0.16,<0.001,,,<0.0005,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.12,0.06,0.78,<0.1,0.84,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.2,,0.15,,,2.8,,32,,14,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20160606,持田崎橋,養老川上流,A,1250,1,0.2,市原市,晴れ,25.8,21.1,1.14,0.84,0.07,,>30.0,8.5,10,0.7,3.3,<1,4.90E+02,,1.3,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.86,,0.89,,,,,,,,0.11,,0.17,,,2.8,,34,,14,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20160706,持田崎橋,養老川上流,A,1005,1,0.2,市原市,曇り,23.5,21.4,1.21,1.05,0.08,,>30.0,8.3,9.5,0.8,3.3,1,3.30E+03,,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.88,,0.94,,,,,,,,0.04,,0.18,,,2.8,,33,,13,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20160808,持田崎橋,養老川上流,A,1015,1,0.2,市原市,曇り,27.9,25.1,1.03,0.9,0.08,,>30.0,8.4,8.7,0.5,4,2,3.30E+03,,1.5,0.24,0.003,,,<0.0005,<0.1,<0.001,<0.005,0.003,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.12,0.07,1,<0.1,1,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.12,,0.23,,,2.6,,36,,15,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20160916,持田崎橋,養老川上流,A,1345,1,0.2,市原市,曇り,24.3,21.4,1.3,2.88,0.25,,>30.0,8.2,9.2,0.8,3.5,1,7.90E+03,,1.1,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.81,,0.87,,,,,,,,<0.03,,0.11,,,2.7,,25,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20161007,持田崎橋,養老川上流,A,1045,1,0.2,市原市,曇り,24.8,21.3,1.5,1.21,0.08,,>30.0,8.4,14,0.6,3,<1,2.40E+03,,1.1,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.87,,0.91,,,,,,,,0.11,,0.15,,,2.1,,31,,13,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20161117,持田崎橋,養老川上流,A,1030,1,0.2,市原市,晴れ,15.5,13,1.12,1.57,0.11,,>30.0,8.3,10,1,4.1,<1,7.90E+02,,1.9,0.23,0.003,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.09,0.08,1,<0.1,1,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,<0.0006,0.58,,0.2,,,4.6,,27,,11,<0.05,<0.002,<0.001,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,<0.02,<0.0002,,,,,
11001,20161213,持田崎橋,養老川上流,A,1310,1,0.2,市原市,晴れ,14,9.5,1.16,1.03,0.08,,>30.0,8.2,12,0.9,2.8,<1,7.90E+02,,1.2,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.9,,0.94,,,,,,,,0.23,,0.16,,,1.9,,33,,13,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20170116,持田崎橋,養老川上流,A,1010,1,0.2,市原市,晴れ,6.5,3.8,1,1.05,0.08,,>30.0,8.3,13,0.8,1.7,<1,3.30E+02,,1.2,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.83,,0.87,,,,,,,,0.27,,0.13,,,1.9,,31,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20170201,持田崎橋,養老川上流,A,1030,1,0.2,市原市,晴れ,9.6,7.8,1.02,1.22,0.14,,>30.0,8.4,12,0.8,2.6,<1,4.90E+02,,1.3,0.13,0.001,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.12,<0.03,0.84,<0.1,0.87,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.14,,0.13,,,2,,34,,14,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,20170301,持田崎橋,養老川上流,A,1030,1,0.2,市原市,晴れ,7.8,8.2,1.03,0.56,0.04,,>30.0,8.4,13,1.1,3.2,<1,3.30E+02,,1.1,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.81,,0.84,,,,,,,,0.1,,0.13,,,3.8,,36,,15,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20160420,浅井橋,養老川中流,B,1135,1,0.2,市原市,晴れ,17.6,20.1,1.95,1.21,<0.01,,>30.0,8.3,11,3.7,6.4,14,1.30E+03,,1.3,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.38,,0.41,,,,,,,,0.29,,0.062,,,5.1,,28,,14,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20160524,浅井橋,養老川中流,B,1145,1,0.2,市原市,曇り,32.5,23.7,1.72,0.7,<0.01,,>30.0,8.9,15,6.2,9.2,22,7.90E+02,,0.84,0.084,0.001,,,<0.0005,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.15,<0.03,<0.03,<0.1,<0.06,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.24,,0.008,,,6.6,,30,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20160606,浅井橋,養老川中流,B,940,1,0.2,市原市,曇り,20.7,20.9,1.72,0.06,<0.01,,>30.0,8.6,10,3.8,7.7,16,7.90E+02,,0.88,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.24,,0.27,,,,,,,,0.05,,0.013,,,7.5,,28,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20160706,浅井橋,養老川中流,B,1315,1,0.2,市原市,曇り,27.4,24.6,2.2,0.39,<0.01,,>30.0,8.3,9,2.6,6.2,7,3.30E+03,,0.67,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.14,,0.17,,,,,,,,<0.03,,0.021,,,5.5,,29,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20160808,浅井橋,養老川中流,B,1215,1,0.2,市原市,曇り,32.5,28,2.04,1.7,0.01,,>30.0,8.4,9,1.9,6.4,8,3.30E+03,,0.68,0.11,0.005,,,<0.0005,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.11,<0.03,0.18,<0.1,0.21,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.08,,0.066,,,5.3,,31,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20160916,浅井橋,養老川中流,B,1210,1,0.2,市原市,曇り,25,23.2,0.4,6.64,0.38,,>30.0,8.1,8.9,1.7,6.9,9,4.90E+04,,1.1,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.6,,0.65,,,,,,,,<0.03,,0.088,,,5.6,,24,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20161007,浅井橋,養老川中流,B,1205,1,0.2,市原市,晴れ,26.1,23.2,0.56,3.76,0.2,,>30.0,8.4,10,1.6,5.8,9,7.90E+03,,0.73,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.38,,0.41,,,,,,,,0.09,,0.046,,,3.7,,28,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20161117,浅井橋,養老川中流,B,1405,1,0.2,市原市,晴れ,19.4,16,0.49,3.57,0.18,,>30.0,8.4,11,1.7,4.8,1,4.90E+03,,0.99,0.073,0.002,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.1,0.03,0.54,<0.1,0.57,<0.005,<0.005,<0.01,0.2,<0.1,<0.02,<0.0006,0.07,,0.02,,,6.5,,29,,10,<0.05,<0.002,<0.001,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.06,<0.0002,,,,,
11010,20161213,浅井橋,養老川中流,B,1145,1,0.2,市原市,晴れ,13.4,10.2,0.49,3.27,0.17,,>30.0,8.4,13,1.7,4.1,3,1.30E+03,,0.99,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.65,,0.68,,,,,,,,0.1,,0.035,,,3.3,,31,,16,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20170116,浅井橋,養老川中流,B,1115,1,0.2,市原市,晴れ,7.2,5.9,0.45,3.2,0.18,,>30.0,8.2,12,1.3,3.4,4,3.30E+03,,1.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.76,,0.8,,,,,,,,0.16,,0.065,,,3.3,,28,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20170201,浅井橋,養老川中流,B,1200,1,0.2,市原市,晴れ,9.8,10.7,0.56,5.25,0.27,,>30.0,8.4,13,1.4,3.8,3,2.40E+03,,1,0.079,0.001,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.09,<0.03,0.69,<0.1,0.72,<0.005,<0.005,<0.01,0.1,<0.1,<0.02,,0.07,,0.054,,,3,,30,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,20170301,浅井橋,養老川中流,B,1340,1,0.2,市原市,晴れ,10.4,11.2,0.45,1.88,0.11,,>30.0,8.6,14,4,5.1,12,3.30E+02,,1,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.36,,0.39,,,,,,,,0.03,,0.021,,,5.7,,33,,14,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20160420,養老大橋,養老川下流,C,1012,1,0.2,市原市,晴れ,16.3,18.1,3.08,16.5,0.13,,>30.0,8.2,11,6.5,7.3,11,1.30E+03,,1.6,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.28,,0.31,,,,,,,,0.6,,0.068,,,4.5,,1800,,6200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20160524,養老大橋,養老川下流,C,1315,1,0.2,市原市,晴れ,32.6,25.7,3.24,16.1,0.07,,>30.0,8.2,10,6.4,6.2,10,1.30E+03,,0.75,0.068,0.001,<0.00006,<0.0006,<0.0005,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.03,<0.03,,<0.06,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.18,,0.018,,,5.8,,2400,,9300,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20160606,養老大橋,養老川下流,C,1120,1,0.2,市原市,曇り,22.4,21.4,1.24,8.49,0.06,,>30.0,7.9,5.8,2.6,6.4,15,4.90E+02,,0.98,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,<0.03,0.11,1.2,0.14,,,,,,,,0.39,,0.075,,,5.4,,1400,,5200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20160706,養老大橋,養老川下流,C,1205,1,0.2,市原市,曇り,24.8,24.7,1.03,6.73,0.04,,>30.0,7.9,4.8,2.2,5.7,6,3.30E+03,,0.9,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.1,,0.13,,,,,,,,0.29,,0.065,,,4.5,,1600,,6100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20160808,養老大橋,養老川下流,C,1345,1,0.2,市原市,曇り,33.2,29.3,3.24,15.8,0.09,,>30.0,8,4.5,1.3,4.4,7,3.30E+02,,1.4,0.24,0.005,,,<0.0005,<0.1,<0.001,<0.005,0.003,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.03,0.1,,0.13,0.007,<0.005,<0.01,<0.1,0.1,<0.02,,0.69,,0.18,,,3.9,,2400,,9200,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20160916,養老大橋,養老川下流,C,1100,1,0.2,市原市,曇り,23.4,23.2,1.1,21.8,0.13,,>30.0,8,7.5,2,8.5,14,4.90E+04,,1,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.04,0.58,<0.1,0.62,,,,,,,,0.14,,0.1,,,5.6,,53,,82,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20161007,養老大橋,養老川下流,C,1315,1,0.2,市原市,晴れ,24.6,23.5,3.64,7.61,0.04,,>30.0,8.2,9.8,2.7,6.1,13,7.90E+03,,1,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,<0.03,0.44,0.5,0.47,,,,,,,,0.17,,0.051,,,4.8,,720,,2300,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20161117,養老大橋,養老川下流,C,1245,1,0.2,市原市,晴れ,17.5,16,1.02,11.7,0.05,,>30.0,8.2,8.9,0.7,4.2,2,7.90E+03,,1,0.1,0.005,<0.00006,0.0021,<0.0005,<0.1,0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.03,0.6,,0.63,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.12,,0.064,,,1.6,,950,,3200,<0.05,<0.002,<0.001,,,,,,<0.0006,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,<0.007,<0.0002,<0.00004,0.08,0.0006,<0.001,<0.1,<0.00007,<0.002,<0.0003
11020,20161213,養老大橋,養老川下流,C,1015,1,0.2,市原市,晴れ,10.8,9.9,0.81,8.83,0.07,,>30.0,8.1,10,1.3,4.4,4,7.90E+02,,0.91,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.59,,0.62,,,,,,,,0.17,,0.048,,,3.8,,1400,,4800,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20170116,養老大橋,養老川下流,C,1305,1,0.2,市原市,晴れ,8.2,6.2,1,16.8,0.08,,>30.0,8.1,12,1.1,3,6,3.30E+02,,1.3,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.77,,0.8,,,,,,,,0.21,,0.06,,,3.4,,710,,2100,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
